Nested Sampling Global Log-Evidence           :   -0.284213966595972991E+02  +/-    0.760434348297289314E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.284213966595972991E+02 +/-    0.760434348297289314E-01
Local Log-Evidence   -0.284213966595972991E+02 +/-    0.760434348297289314E-01

Dim No.       Mean        Sigma
   1    0.897504320973928138E+01    0.907753249298644427E+00
   2    0.432347146728420881E+02    0.638649080966017202E+01
   3    0.646262911923358052E+00    0.127674790927711140E+00
   4   -0.169689006436148437E+01    0.292447915943840675E+00
   5   -0.250858693557824042E+01    0.463063245818002678E+00
   6   -0.105119079858196440E+01    0.160549240080044453E+00
   7    0.296110397266516112E+00    0.161141635607758266E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.990079165748335477E+01
   2    0.498543591512013791E+02
   3    0.747426126054687612E+00
   4   -0.185127752414782076E+01
   5   -0.266714787108181772E+01
   6   -0.985500337433237394E+00
   7    0.230126510738640377E+00

MAP Parameters
Dim No.        Parameter
   1    0.990079165748335477E+01
   2    0.498543591512013791E+02
   3    0.747426126054687612E+00
   4   -0.185127752414782076E+01
   5   -0.266714787108181772E+01
   6   -0.985500337433237394E+00
   7    0.230126510738640377E+00
