Nested Sampling Global Log-Evidence           :   -0.188269597524864203E+02  +/-    0.663781626208586606E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.188269597524864203E+02 +/-    0.663781626208586606E-01
Local Log-Evidence   -0.188269597524864203E+02 +/-    0.663781626208586606E-01

Dim No.       Mean        Sigma
   1    0.167450799333101997E+03    0.959990246224283439E+01
   2    0.250267433162690511E+00    0.282520650662807071E+00
   3    0.138288531918091373E+00    0.220790060815624287E-01
   4   -0.109195529536602787E+01    0.850448724243138443E+00
   5    0.250142111026874625E+01    0.248023242039360658E+00
   6   -0.361350012723684777E+00    0.214733823464168389E+00
   7   -0.142290443162209845E+01    0.719350555581861451E+00
   8    0.267329047860224489E+00    0.152798597553560928E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.164388906116946430E+03
   2   -0.918545418242524975E-01
   3    0.191155507960388243E+00
   4   -0.104146552570109296E+00
   5    0.279435124734683837E+01
   6   -0.262862211374956800E+00
   7   -0.219835162408260132E+01
   8    0.249507046587047643E+00

MAP Parameters
Dim No.        Parameter
   1    0.164388906116946430E+03
   2   -0.918545418242524975E-01
   3    0.191155507960388243E+00
   4   -0.104146552570109296E+00
   5    0.279435124734683837E+01
   6   -0.262862211374956800E+00
   7   -0.219835162408260132E+01
   8    0.249507046587047643E+00
