luminosity_distance timeshift inclination_EM log10_n0 p log10_epsilon_e log10_epsilon_B log10_E0 thetaCore thetaWing ksiN L0 dL b q ts Ebv log_likelihood log_prior
161.87435308941494 0.9001180203703262 0.14051926200125875 -1.0508319516281146 2.66391419022845 -2.0800254223237173 -1.186305468388743 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -33.68676025920357 -10.29849328454283
162.36339718201657 0.20488087974581695 0.14520637942171097 -1.5830400612399993 2.5627914869070922 -1.357910304309039 -1.916209633471398 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -31.52703922872564 -10.26590533249409
153.17276695893634 0.24998968701222732 0.15622708557091838 -0.17156328854959835 2.7313753231039484 -1.8178893205455724 -1.3126834104793907 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -31.177251439428428 -10.193305253493486
164.4880032153591 0.42131112134929416 0.12475566216025694 -2.322721204183842 2.0526358849672355 -2.159574552335403 -0.5940833985067155 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -31.079041063089928 -10.416782968708148
176.76176762743884 0.25975820045686304 0.12433985505470697 -2.1124038019492035 2.580022950280092 -1.195139144048046 -2.1120837945600526 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -30.86069137635988 -10.420104226751949
162.79043300948757 -0.06555230042129774 0.14750727383912335 -1.082383229498777 2.6036557173369896 -1.9896973525041464 -0.671524431562526 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -30.655137521109843 -10.250296291772328
171.04574348695465 -0.06588301486976461 0.15794609971766813 -0.31026345678689315 2.0820953165771594 -1.9928829266751575 -1.170117207490473 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -30.526904277636696 -10.18245220499919
158.5235458111215 0.7047997103580425 0.1785803515078518 1.1609267593746733 2.0738809484110172 -1.6552225947536927 -2.2901589269397524 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -30.50871718672326 -10.060826917601055
153.09666175803693 0.2793412213322042 0.14080473592223516 -2.0214838657371503 2.8247588625097126 -1.6392366200150084 -1.0996876724392508 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -30.265577730678814 -10.29647718384441
154.3336409001158 0.9001035512880023 0.16238557783656007 0.8960833356380817 2.0267621935173095 -1.7854509962929994 -0.5908421844769958 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -30.214669941585626 -10.154969845437202
177.38192957438653 -0.05832424533751713 0.11690958038856733 -1.5664364694556054 2.2403138467237063 -1.7741407684341466 -1.6511704434247636 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -30.072541595707783 -10.481422942304565
170.24722572891466 0.935799373361739 0.14026605062883007 -0.9447309613463748 2.4543664621639514 -1.144911170649208 -2.6190213972310796 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -30.062830945989578 -10.30028501390093
174.83441738449454 0.3583231944608912 0.12579529977757095 -2.458389604826572 2.558759995218033 -2.0524851571102114 -0.3941071377715164 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.947331092188396 -10.408527568649804
161.56486023332775 0.031035663598731833 0.14226924337045768 -0.026956496147980236 2.1997232525582753 -1.8503442898603137 -2.654307396879935 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.934738966521458 -10.286199106876712
178.18048832023848 0.055344396116915884 0.14568938514955462 -0.500691836642924 2.773215172212943 -1.2630923302106773 -2.6564217759827704 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.725551925680712 -10.262607963419121
156.37118825123153 -0.014933710453492136 0.18755678673357873 0.3913041353389266 2.9364855630495956 -1.4663929193668626 -0.43400319884710026 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.67601001776724 -10.012332900145093
181.0627254442469 0.07193853206560469 0.18518755554639751 0.41263583317008923 2.5196616821058724 -1.4376004685099493 -1.9082669584716876 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.647223105989852 -10.02489790877149
156.53811550533854 0.9415243861478569 0.1533843714204068 -0.41178611775301244 2.903481746723438 -1.592111911239791 -1.7722283543977162 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.608174433868417 -10.21152195209588
166.19285854110709 0.05794456920200164 0.16721756829691845 0.08668131545082414 2.1004820012132024 -1.5298245159977402 -0.04297128560014185 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.606820315639936 -10.12591361596158
150.88730119048302 0.4212867009770014 0.1771753578390155 1.0319190404289964 2.0650011650349693 -1.5885816974580638 -0.4111707180375235 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.27683408570228 -10.068642119641181
155.88877376733623 0.1670558717937161 0.17718923596700803 0.5777578421026646 2.2526647302411704 -1.620204343593764 -2.0583268629798592 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.25034365763925 -10.068564614182664
159.39888611367113 0.636510972741739 0.17416604141140643 1.0342490108963105 2.164437845383828 -1.878678632911328 -1.0881424085703622 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.23211847689879 -10.085596398971628
179.0633933517926 0.25466234548710265 0.1571665425889229 -0.18696572827376023 2.453089211362513 -1.7495275863409558 -2.3328996873414334 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.21689357779533 -10.187359005557143
165.03344538788008 0.2631580290282809 0.13819740356745094 -1.4268883733547328 2.976144353234356 -1.639966950219835 -1.4582063945044286 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.210862579585985 -10.315046739671565
169.27518875289215 0.004096101867262447 0.1879611845564237 0.8550626276573929 2.2506240494211 -1.8116444182678861 -0.5441987318479353 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.195284687570773 -10.010204455352614
158.94114849407447 0.08067657040718246 0.1383217194087766 -2.264973256049125 2.966754775923845 -1.3691538244502046 -0.9756347402994132 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.14542572979327 -10.314153327970523
175.92425723487077 0.09950483488576159 0.15541080316583242 -0.6806909896838373 2.2646137921988894 -1.6316180587488471 -1.053646159041391 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.1319861243298 -10.198501458844028
160.76601425225414 0.6146984658659307 0.15494456813790694 -0.2827819088004815 2.2141184902459017 -1.888758743434839 -0.39856574480860063 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.115916026922292 -10.20148182953508
182.54064094173623 0.037018922540070776 0.15739506156949343 0.21124577175099546 2.085420347182555 -1.5277436637432333 -1.335586025796092 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.110052265264613 -10.185918069394013
150.4206629954398 -0.01898499144037602 0.1704414188913678 -0.5619470012834333 2.805159133793227 -1.469381119482781 -1.013025666497982 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.089036654368492 -10.106999503912153
161.5425315791228 0.2507112924991639 0.12143195246720527 -1.5144586984160537 2.2733822001163464 -1.388569568397082 -2.551273259667638 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.071647201386362 -10.443649532469038
156.03072173165904 0.13522918839526335 0.17119410621127573 0.6541867670377295 2.338621416770305 -1.7626925477523987 -1.5952753052102362 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.03917973874607 -10.102636061658991
178.05452220124027 0.530006897250929 0.1681911399792486 0.7050206592775856 2.034598442513803 -1.5232023919051043 -0.3310731736399859 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.021823108674432 -10.120162840386136
172.1506807547277 0.8416572915954048 0.15618431141058547 -0.17702954379686142 2.28914455508232 -1.9941369319384732 -0.16792227657721837 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.01026020311827 -10.193576854940332
