luminosity_distance timeshift inclination_EM log10_n0 p log10_epsilon_e log10_epsilon_B log10_E0 thetaCore thetaWing ksiN L0 dL b q ts Ebv log_likelihood log_prior
160.48910163939632 0.862813562251132 0.17896840490989435 0.8519668196765946 2.38146773421952 -1.896457041275557 -0.615895284558432 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -27.17403950557213 -10.058679458750179
172.2359660486196 0.9519229567466044 0.1415919265422307 0.39090688368874327 2.3736075479595744 -2.1840235139712076 -2.7003868561246 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -25.47619068244161 -10.290939198463581
176.4846775068892 -0.05535188949387244 0.11299471103797148 -2.651697566100005 2.5359794005946186 -1.4322981313535292 -1.9538782413759377 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -25.225699923732673 -10.515332608594571
171.69258783562094 0.8424040546409518 0.19194565101947453 2.1669342826872953 2.1917844588707043 -1.9063356362633646 -1.9421453331730358 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.351809999487976 -9.989480564100058
178.9650435749334 0.5030187757648517 0.15854530247171927 0.3367576057701447 2.1616058421930524 -2.317181565273463 -0.6726090253101442 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.021688972481996 -10.178697326286816
160.80948873556343 0.4951737304931434 0.13350224112757653 -2.08045076462144 2.293837296567727 -1.050424877978429 -2.277817755251137 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -23.879676411735723 -10.349398723702928
183.63993799885168 0.5527262952068535 0.1414619214506162 0.17661789261142147 2.0514366376229516 -2.0858724396322597 -0.5485522448672788 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -23.213883056775668 -10.291851646362549
183.21332280406494 0.26270932746160824 0.189587183867658 1.3569703405453843 2.3652333255094575 -1.536681793077706 -1.136307002707476 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -23.16184300359555 -10.001693499308152
150.97551105689408 0.05453194756394855 0.12657421559638868 -2.1589755288048487 2.438590668737579 -2.3079023871121125 -0.21768365196184458 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -23.12797253938475 -10.40238752613312
181.705669910208 0.4819336969018494 0.1773528468642345 1.0198284094663048 2.70602330070716 -1.6819591827740576 -1.825269729944706 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -22.80097606268456 -10.067651360213231
183.3389344403481 0.22702766110856568 0.16570311534587986 -0.19630657029358112 2.467275815011301 -1.5813425301252062 -1.8649294456852423 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -22.727718949377703 -10.134927471498296
151.8448748321007 0.5015494612526022 0.1206878913433519 -0.7891151532535541 2.131759735496363 -1.893700778608786 -2.651606533105098 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -22.59258398298654 -10.449765718853225
153.41497376165864 -0.018412725210650724 0.16345790748508474 -0.06745836027402108 2.521535249696125 -1.6422531598298733 -1.1520302446650368 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -22.56180078788401 -10.14844629076347
152.80208706858133 0.038257773944913115 0.1307424083486317 -1.1205421195521268 2.2812888334286665 -1.971888926213523 -1.4922033952794078 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -22.410719169542418 -10.370166263084647
154.36511734085371 0.43862354382941726 0.1846256898514257 0.8441122309054814 2.6506661355351193 -1.6540046840323221 -0.9211352040575016 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -22.40779073585907 -10.02790184661631
179.57251919188457 0.5695937027092492 0.14485988916817655 -0.6288099804766194 2.2616135993654463 -1.5260207212153607 -2.086476536855055 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -22.29379095332251 -10.268277601267252
178.74048754979358 0.6744686284117775 0.18189649132321545 1.2722620201274717 2.16634904742771 -1.6158982505472284 -1.8479754801832189 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -22.278000820989348 -10.042627434535023
162.22851214322048 0.09969906144054014 0.11705475908589706 -1.7625211114440722 2.040928311441261 -2.2450729969270227 -1.0313541622875642 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -22.26618584994059 -10.48018757572851
164.93832213708868 0.35268302164052545 0.1770642213768828 1.1411397268540036 2.515742320591328 -1.7328322147223705 -2.58908095335837 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -22.215372919258662 -10.069263009371259
179.81136716244725 -0.07358048571571113 0.14649891531180484 -0.7146625730654108 2.348679033547316 -1.7846798090552893 -0.19336148578875 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -22.126933971771592 -10.257106274145551
154.025777617014 -0.0893774718146571 0.17267103903067435 -0.46394476296309417 2.6104187405133454 -1.8098691509495977 -0.7075979479975576 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -22.095876296173227 -10.094130634166564
160.1065364537812 0.6476643175083642 0.17828554806027494 0.6457235271568869 2.695422216083604 -1.6667178128249032 -0.8980829716833219 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -22.091507253113505 -10.062461526971461
171.12110150591778 0.5778066027412041 0.16333324032731758 -0.3403584148075032 2.930249697768957 -1.6586730284925308 -0.9622824063632764 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -22.052013573874763 -10.149202466232708
177.15262844504838 -0.029509389224056742 0.16927102909517447 0.6182517894981627 2.445909404042827 -1.5005679435257855 -2.6289154444891 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -22.02932725497891 -10.113823610785685
152.48142710702578 0.6757140923235848 0.1443780328045994 -0.5037725950070344 2.666645873874593 -1.8969021136459103 -2.300014596447242 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -22.000362401818176 -10.27158624646911
174.60764019314578 0.14732666904147237 0.10956505620120575 -1.1988216069778983 2.028205554286863 -1.0577463151385085 -2.6300911773631253 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -21.976321962682935 -10.546027805472134
155.1460962842679 0.01942192365638834 0.1582079876739018 -0.6389222673834878 2.607229913323862 -2.0573253042057456 -0.0060744833721377844 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -21.952823566448785 -10.180809316287101
183.45138406864868 0.7380329122168016 0.14013659659571345 -1.4745989588116653 2.6770144347342333 -1.458292133019813 -1.4197477891063115 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -21.93413821978879 -10.301202300020947
