Nested Sampling Global Log-Evidence           :   -0.302822662429476388E+02  +/-    0.677783874418940446E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.302822662429476388E+02 +/-    0.677783874418940446E-01
Local Log-Evidence   -0.302822662429476388E+02 +/-    0.677783874418940446E-01

Dim No.       Mean        Sigma
   1    0.620758363893328546E+01    0.933484824219491860E+00
   2    0.377204623071068710E+02    0.848140473111088333E+01
   3    0.579488518363768357E+00    0.154127598689784928E+00
   4   -0.388576985581765566E+00    0.474338912684460212E+00
   5   -0.264631564971456346E+01    0.215058316912789510E+00
   6   -0.640455068368261382E+00    0.982933145883485154E-01
   7    0.295036128440148260E+00    0.156241191336548735E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.583204123883049697E+01
   2    0.495416102457737253E+02
   3    0.687504443702462109E+00
   4    0.392251252732842559E-01
   5   -0.254567162753927123E+01
   6   -0.649132935067865624E+00
   7    0.299390614956395962E+00

MAP Parameters
Dim No.        Parameter
   1    0.583204123883049697E+01
   2    0.495416102457737253E+02
   3    0.687504443702462109E+00
   4    0.392251252732842559E-01
   5   -0.254567162753927123E+01
   6   -0.649132935067865624E+00
   7    0.299390614956395962E+00
