luminosity_distance timeshift supernova_mag_boost Ebv log_likelihood log_prior
155.7164803147316 0.7221310138702393 0.6024909019470215 0.0 -24.478374588214233 -7.313220387090301
151.1653169989586 0.5797971487045288 0.8655548095703125 0.0 -21.658470262527825 -7.313220387090301
206.51962853844884 0.25109778279376216 1.8535405140944299 0.0 -21.426947857015257 -7.313220387090301
214.12070989608765 0.645227313041687 0.3780406713485718 0.0 -21.173525840576644 -7.313220387090301
186.53547787985858 -0.0985558704985654 0.3865263170642308 0.0 -20.59459027992974 -7.313220387090301
189.83869428605672 -0.3885798803660607 2.458011655808779 0.0 -20.435089702700907 -7.313220387090301
219.72240737684794 -0.7834477287217768 2.205104670814931 0.0 -20.038939074340558 -7.313220387090301
185.16914760146466 0.4880767220559825 0.5550627992201029 0.0 -19.85661371357045 -7.313220387090301
212.19832114056635 0.4435363277831921 1.26654747891049 0.0 -19.823401552816886 -7.313220387090301
154.2772114276886 0.32816147804260254 0.880696177482605 0.0 -19.71539609169946 -7.313220387090301
202.35496312379837 0.5468831062316895 0.6982576847076416 0.0 -19.52015886434019 -7.313220387090301
206.65114586368267 0.5193381359158402 0.9455632543463732 0.0 -19.40792760521137 -7.313220387090301
173.65455776453018 -0.8266505002975464 0.8420318365097046 0.0 -19.370645475387317 -7.313220387090301
218.19731683135922 0.29418464659948373 1.4354948222791597 0.0 -19.331647277026637 -7.313220387090301
186.43371318261984 0.4208999225613639 0.5787125192257978 0.0 -19.134205795053987 -7.313220387090301
191.88789986538154 -0.6359970599053897 2.40453311377194 0.0 -19.057629587030828 -7.313220387090301
195.60368210077286 0.13258373737335205 0.382271409034729 0.0 -19.005417560517316 -7.313220387090301
192.92154884981915 0.399080312189086 1.4787038235383987 0.0 -18.912111935984623 -7.313220387090301
183.55927717569784 0.30551272988805067 1.7592847390486464 0.0 -18.87005594983919 -7.313220387090301
197.97423183918 0.029726266860961914 1.9723320007324219 0.0 -18.863617302199568 -7.313220387090301
170.55649897119815 0.18609839576040343 0.7203594452791879 0.0 -18.86236686486909 -7.313220387090301
151.8932165781103 -0.03949696890466936 2.653362451616754 0.0 -18.814285134843097 -7.313220387090301
156.96509742220894 -0.4893740474208206 2.7877325702708404 0.0 -18.730497096472455 -7.313220387090301
172.31319442019415 -0.559520055341431 0.8659691651177459 0.0 -18.71872236240648 -7.313220387090301
219.7552040219307 0.48789525032043457 0.6024223566055298 0.0 -18.671558194340417 -7.313220387090301
150.41128545999527 -0.11383616924285889 1.0767167806625366 0.0 -18.648035424739 -7.313220387090301
152.40879730549085 0.4859909715389885 1.468449968740516 0.0 -18.641713030633674 -7.313220387090301
161.57627881370863 0.27654567360625304 2.0814818131134114 0.0 -18.614933056955813 -7.313220387090301
217.7840530872345 0.46944260597229004 0.7784295082092285 0.0 -18.54094953574795 -7.313220387090301
212.26659220937523 0.3340741432636012 0.3039530810454458 0.0 -18.506666152292834 -7.313220387090301
183.22780430316925 -0.5105314254760742 0.7211041450500488 0.0 -18.505220454846825 -7.313220387090301
194.82439756393433 0.47386133670806885 0.9450638294219971 0.0 -18.490497288461853 -7.313220387090301
183.1447905223268 -0.6255583379186422 2.44258928166067 0.0 -18.468431055751232 -7.313220387090301
170.02832996867517 -0.6752974444078456 2.6352996235382324 0.0 -18.409255560271568 -7.313220387090301
174.6396350914075 0.13173157601113972 0.7154159418063202 0.0 -18.368875269178734 -7.313220387090301
197.9131468925029 -0.04817412567445445 0.4511035063856266 0.0 -18.36036037418766 -7.313220387090301
213.61785483317527 -0.5049981078857377 0.37716818481098713 0.0 -18.353251925179254 -7.313220387090301
221.27821462097734 0.45971988608259107 0.6464428413503809 0.0 -18.30526915166748 -7.313220387090301
