    0.531181264097243229E+03   -0.184555255852041200E+01   -0.779356175790022476E-01    0.147600833153622606E+02    0.512221489883825853E+02   -0.270570678663808621E+02
    0.253144571518062577E+03   -0.753253191793341603E+00   -0.425935933440733550E+00    0.144574186957722297E+02    0.500267853702533216E+02   -0.263288812276860824E+02
    0.227703768561989847E+03   -0.334505898584941841E+00   -0.868560554946354202E+00    0.146737834435103949E+02    0.506518685065259433E+02   -0.255061354379539651E+02
    0.309208478614313549E+02   -0.114660257385005071E+01   -0.248048548903710753E+00    0.139338610610768985E+02    0.481952040765816108E+02   -0.253845006599317813E+02
    0.558321717184263434E+03   -0.111222557221235041E+01   -0.226897083380010578E+00    0.132601577950850196E+02    0.515685884228676770E+02   -0.244779835024657757E+02
    0.131535033332883870E+03   -0.291920665431768533E-01   -0.418247226634870017E+00    0.129270396453360537E+02    0.504125340396393042E+02   -0.238463705227505187E+02
    0.562353474207097520E+03   -0.941549275952328735E+00   -0.125213351434467768E-01    0.132532667279447125E+02    0.517488103063432590E+02   -0.237899032745718912E+02
    0.127427286510168457E+03   -0.155914176439062890E+01   -0.939396222224386790E+00    0.145495802691013942E+02    0.488342764027870189E+02   -0.237136116927100886E+02
    0.134174267238262843E+03   -0.196022892296216966E+01   -0.839157881455045995E+00    0.144153173448383836E+02    0.499796835147023089E+02   -0.235668223908851822E+02
    0.199547778738273422E+03   -0.571053265434911861E+00   -0.669106138170746156E+00    0.140582058497977176E+02    0.506028400298346099E+02   -0.235101001585891929E+02
    0.539606611237991487E+02   -0.334710579256879415E+00   -0.558456784766580228E+00    0.119601904617495141E+02    0.505532244841559617E+02   -0.235081772120574435E+02
    0.543749419614732233E+03   -0.199098422065931890E+01   -0.186605033191684200E+00    0.147425552792151215E+02    0.509064496193411387E+02   -0.234454068023311279E+02
    0.408530267911464648E+03   -0.306824008257448932E+00   -0.460160714770856849E+00    0.136117953865352508E+02    0.510488088563076872E+02   -0.234339446906648767E+02
    0.305060633147487408E+03   -0.167324717861915895E+01   -0.840544938122000040E+00    0.144149117078252562E+02    0.498883124748580826E+02   -0.234091111360467821E+02
    0.164136879214530865E+03   -0.118388218517958022E+01   -0.727546718489774591E+00    0.145662843765354211E+02    0.496351081055686265E+02   -0.232620081228105775E+02
    0.530749711967754706E+03   -0.154185120524779840E+01   -0.649864376849416558E+00    0.148508052463804887E+02    0.503975561078371825E+02   -0.230871298343679427E+02
    0.558160063180780753E+03   -0.117674222162011888E+01   -0.885190652589660232E-01    0.131233652325339012E+02    0.517857661934360962E+02   -0.230828445977112473E+02
    0.208649951180497936E+03   -0.191094731036879018E+01   -0.825081513333127958E-01    0.135581487037832105E+02    0.506801183722589172E+02   -0.228245625011077351E+02
    0.846635818083778560E+02   -0.112853033659244772E+01   -0.143649965000452751E+01    0.149218317161145464E+02    0.480412700797881698E+02   -0.227994445582529899E+02
    0.923295236913245958E+03   -0.743447020763868816E+00   -0.529547454782880678E+00    0.143675840098856682E+02    0.516163331763499897E+02   -0.227940400601803042E+02
    0.167712549455929661E+03   -0.158794006434772150E+01   -0.788699544199052305E+00    0.144564904981348388E+02    0.500429867768383900E+02   -0.226413433406219013E+02
    0.926932712911503472E+03   -0.437202461577087309E+00   -0.271575930949103039E+00    0.142716881993251654E+02    0.519009424703040452E+02   -0.225501792458765244E+02
    0.304174050760829459E+03   -0.151580710232199989E+00   -0.929312529107107821E+00    0.144270641447018555E+02    0.501754155553274330E+02   -0.224791810187577710E+02
    0.831441737255430411E+02   -0.670292146264511057E+00   -0.132773831842517254E+01    0.149853648843448024E+02    0.488427857440247450E+02   -0.224344001784664044E+02
    0.524763976440541001E+03   -0.135872339706039114E+01   -0.586566604842554185E+00    0.148333490939987680E+02    0.505437480782001458E+02   -0.224331561657475689E+02
    0.255396847582880781E+03   -0.155552753664615873E+01   -0.262149849143783698E+00    0.146388510531561167E+02    0.502519973287845332E+02   -0.223649287214455939E+02
    0.772868323964528514E+02   -0.739455428223993794E+00   -0.171438605536744504E+00    0.124858005874010392E+02    0.509718322945273457E+02   -0.223479179115099456E+02
    0.397206996161545817E+03   -0.599072638181175066E-01   -0.722658986068869247E+00    0.140856822493895120E+02    0.508705156367371671E+02   -0.222877168780728390E+02
    0.140174934760098523E+03   -0.139025114505501879E+01   -0.136095848097686378E+00    0.128083657576757588E+02    0.513866404214122809E+02   -0.222590700558887065E+02
    0.121579157426089736E+03   -0.123114806440517444E+01   -0.952746985815545955E+00    0.145241023762866739E+02    0.489727519201037467E+02   -0.222554633387012721E+02
    0.819197903999302639E+03   -0.122475291168808398E+01   -0.115204734162849931E+00    0.139939789172106845E+02    0.517443171434148041E+02   -0.221859663673841894E+02
    0.874155194669499338E+03   -0.173561222165891960E+01   -0.183371460080365978E+00    0.145056885526105575E+02    0.516434740243230337E+02   -0.221591780525974968E+02
    0.111345936217409886E+03   -0.916983504148249029E+00   -0.268528920956589978E+00    0.123405809325248192E+02    0.507480771779812585E+02   -0.220672376431781316E+02
    0.720886469462008222E+03   -0.172266841168705387E+00   -0.413718173021967672E+00    0.143220916318724694E+02    0.517352641232781210E+02   -0.220548954998464097E+02
    0.253304988318436386E+03   -0.307602648023323155E+00   -0.869494224074943922E+00    0.147009481405101301E+02    0.501962281741196392E+02   -0.220388770578629298E+02
    0.740799960607979244E+02   -0.137259865271302273E+01   -0.104185588016551200E+00    0.123719311194552777E+02    0.511956139173081795E+02   -0.220283740548667772E+02
    0.432006658716531263E+03   -0.875943767603458268E+00   -0.130673579919099225E+00    0.136016217695520254E+02    0.514713464540660937E+02   -0.220267723047272419E+02
    0.495302468307693360E+02   -0.334439197055450776E+00   -0.510790577804710821E+00    0.128379625812588749E+02    0.494384484722869573E+02   -0.220166650158533912E+02
    0.203823792686308849E+02   -0.680666954095557664E+00   -0.592155314923933140E+00    0.125192899110225326E+02    0.486257458524246999E+02   -0.220103926498549001E+02
    0.939782759503437546E+03   -0.277835221481967709E+00   -0.585909083585953283E+00    0.147177680040252987E+02    0.516510575772487357E+02   -0.219665773591645106E+02
    0.167133975511928526E+03   -0.536507175772675815E-01   -0.929402854694437508E+00    0.136765302179258814E+02    0.500623217831988470E+02   -0.218701444642274190E+02
    0.422046190314303033E+03   -0.100896985914576609E+01   -0.651356878088887647E+00    0.148545687852203763E+02    0.511663214102182593E+02   -0.218402733026879261E+02
