Nested Sampling Global Log-Evidence           :   -0.264277308546014211E+02  +/-    0.663156695370721444E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.264277308546014211E+02 +/-    0.663156695370721444E-01
Local Log-Evidence   -0.264277308546014211E+02 +/-    0.663156695370721444E-01

Dim No.       Mean        Sigma
   1    0.629953633838113092E+01    0.101543717827942603E+01
   2    0.368613014575928943E+02    0.893010754723255396E+01
   3    0.555817511402544540E+00    0.162693609443419318E+00
   4   -0.459042186967376142E+00    0.504564544211812960E+00
   5   -0.266388204784216898E+01    0.204814685191432616E+00
   6   -0.655541077145711193E+00    0.103700659351476238E+00
   7    0.288121007999103229E+00    0.153469069525972085E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.585799151499723258E+01
   2    0.493979808680720680E+02
   3    0.715388339169320986E+00
   4   -0.217345210636477049E-02
   5   -0.249261060999231354E+01
   6   -0.528016884098876371E+00
   7    0.213322738454604449E+00

MAP Parameters
Dim No.        Parameter
   1    0.585799151499723258E+01
   2    0.493979808680720680E+02
   3    0.715388339169320986E+00
   4   -0.217345210636477049E-02
   5   -0.249261060999231354E+01
   6   -0.528016884098876371E+00
   7    0.213322738454604449E+00
