luminosity_distance KNtimeshift inclination_EM log10_n0 p log10_epsilon_e log10_epsilon_B Ebv log10_E0 thetaCore thetaWing ksiN L0 dL b q ts log_likelihood log_prior
174.8687086727233 0.04825386638641302 0.11388399581716466 -2.4404795222369042 2.4014473663751423 -0.4294676001196569 -0.7728052565015515 0.1478705670482425 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -34.76538238989526 -9.555319223894626
160.3386665261919 0.08009867594918701 0.13651994388077943 -1.7424420908051643 2.5009896506778775 -0.6740510734990872 -0.2797341391418464 0.011626238259676045 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -34.38120845116458 -9.096638337422124
171.73118235782977 0.5590116468581651 0.12716687004389685 -2.661427582290899 2.2118409311734024 -0.4981571981615964 -0.6736540058681788 0.10167181412579182 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -32.00571156897712 -9.34223408432064
171.92625221591328 0.24712455636531636 0.15325339494272727 -1.1330798745792974 2.7418928203210546 -0.016939384442012706 -2.0087529437113045 0.23117824960040428 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -31.496063806538345 -9.478610598300499
158.8602080596217 0.6034092439258023 0.12887285532421108 -1.411498793941119 2.3446473286299296 -0.24249129605251696 -1.4352630206311454 0.23754537141854945 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -31.126571094273622 -9.66956515892749
177.29642656040514 0.5611658142489242 0.11550655782107185 -2.5027133184631776 2.410894210006708 -0.24879910875717837 -0.6013606014800068 0.384429675445849 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -30.849435342783238 -10.355931592172174
166.0323678615972 0.12433962597215462 0.14331264131948498 -1.5362647352955034 2.3146948234620752 -0.23582062982543128 -1.9017931922439262 0.08080684840699039 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -30.82612947756857 -9.180063821859818
171.26398283159637 0.42358495441596344 0.13735332088940547 -1.6594157144722106 2.36366532452415 -0.09323258435066961 -0.695052860625518 0.18942173161210887 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -30.82254006996549 -9.471929847789623
160.53372610187142 0.7727075888203685 0.11954167788095584 -2.6090429041327687 2.9537351185826837 -0.328376479921209 -1.0438925799063694 0.407530219908765 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -30.687512749283915 -10.452880190694122
172.3269139547714 -0.08671342022590965 0.1582831821969395 -1.3242464758860506 2.6147000611483726 -0.1777885941001207 -1.5429969634070464 0.022068065845125724 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -30.67835398566025 -8.968590136189922
172.7136110356608 -0.03589228049988823 0.15866708657486028 -1.3417042667352597 2.67479098904551 -0.1363491929684697 -1.395092445387406 0.08639392108175477 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -30.66349637365732 -9.090488440069095
154.57722122088506 -0.011419591192029385 0.17373046416176563 -1.823615220112784 2.830172379296028 -0.09955789005084625 -0.19211711249071062 0.3982594241764427 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -30.512462327212354 -10.0269859112057
180.2064711847963 0.625731863588446 0.13075157361982448 -1.5513121927178446 2.3341996660080375 -0.14358363002554553 -1.8422279678511875 0.20792419614198765 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -30.443189164176793 -9.570410032005817
166.68018612478298 0.0926846679147229 0.14891537696771695 -1.3246139507581818 2.0911155649183018 -0.1766503746211292 -0.6820467576080027 0.07870394715113102 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -29.97370455541716 -9.137718829037581
157.4847210249325 0.2546515747317458 0.1395218913061145 -2.2502940876017368 2.6061033815837797 -0.27650473385032903 -0.01962914639622637 0.1913920996844084 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -29.95904699173868 -9.461523257547789
162.17979407597093 -0.09730343642907373 0.15812327191580275 -1.669557354138243 2.4126949484249365 -0.17307910599097376 -1.5187425314731182 0.2960439437509897 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -29.892233242111676 -9.658423999307894
151.81791825361466 0.7111648038560231 0.12117781828225153 -2.1393375306300895 2.5670681721690047 -0.03159478377442104 -1.6020792213499826 0.09812926608227807 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -29.881172625277376 -9.382729559524279
184.84852688595169 0.1254360046805725 0.1309416152210581 -2.58090810403064 2.7045332883867736 -0.5015856912280792 -0.5493983989670976 0.05859553690428407 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -29.795994547310286 -9.225583326362713
161.77412955255875 0.5272929469200495 0.14046925165276958 -1.0981950259386275 2.132453513518492 -0.15159923625009597 -1.1863206206068977 0.14448340275494917 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -29.792761560205687 -9.338692224974073
153.32790103780565 0.15109722461929878 0.16213703839827795 -1.4696968567844622 2.5336353322473317 -0.22783818892991814 -1.0981239069793964 0.07132644853548896 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -29.56825688526593 -9.03850883888012
168.77937246392668 0.5265140731611028 0.12432986059348207 -2.4513573807516447 2.7551204491450925 -0.5342881178511574 -0.8245075692624759 0.036201357875363244 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -29.487263039620288 -9.234453137954008
