Nested Sampling Global Log-Evidence           :   -0.289788508159659806E+02  +/-    0.877859612477352447E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.289788508159659806E+02 +/-    0.877859612477352447E-01
Local Log-Evidence   -0.289788508159659806E+02 +/-    0.877859612477352447E-01

Dim No.       Mean        Sigma
   1    0.924707474590546319E+01    0.589112394774282455E+00
   2    0.456989605877825369E+02    0.381888287492349532E+01
   3    0.685165942034681175E+00    0.933855741246630705E-01
   4    0.891796154867177893E+00    0.100259782191031349E+00
   5   -0.255191728841232912E+01    0.246867035426962950E+00
   6   -0.644588500158883693E+00    0.107210175940811558E+00
   7    0.306577358626176077E+00    0.158161917447766420E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.981572518097839364E+01
   2    0.493451097157373013E+02
   3    0.771606113170669072E+00
   4    0.962875267991019523E+00
   5   -0.268062488292597001E+01
   6   -0.735348293510787343E+00
   7    0.264127614261232990E+00

MAP Parameters
Dim No.        Parameter
   1    0.981572518097839364E+01
   2    0.493451097157373013E+02
   3    0.771606113170669072E+00
   4    0.962875267991019523E+00
   5   -0.268062488292597001E+01
   6   -0.735348293510787343E+00
   7    0.264127614261232990E+00
