luminosity_distance beta log10_kappa_r KNtimeshift log10_vej log10_mej Ebv log_likelihood log_prior
129.85350500681312 1.4955889904412352 -0.4788227631385883 -0.837159584821733 -1.974855334635313 -2.888681324431801 0.549273113646027 -42.8255009098675 -12.161369928673611
127.31600426017467 1.3309893010672287 -0.5485943357545507 0.43122697494948126 -1.9985112911068743 -2.894921925088259 0.5150921422521061 -40.51264181437704 -11.253928033019118
172.27462748184152 1.6614529330627414 -0.8893691157675889 0.4150413672311659 -1.9164252908206019 -2.411042107212774 0.4682804027202908 -40.319642524397665 -10.656825568537679
193.4962247985481 1.681010937054683 -0.7231123360088527 0.31640831249074086 -1.9780560705363053 -2.6311955719428726 0.5485801775838043 -40.236553270514044 -12.131847672149087
178.91793957751304 1.72210292425195 -0.3083231887083372 -0.425343718205728 -1.9836527942075786 -2.9434057584511275 0.41945837271960035 -40.20429970862871 -10.272309453257348
172.1462516623608 1.438446742563932 -0.8075933363079617 0.2028166189120313 -1.8228238970686959 -2.7609261774817773 0.45823550991954914 -39.978362419184855 -10.564725476945295
188.43701311473896 1.3416551724875665 -0.9035706758905916 -0.9690161584972048 -1.9518007273803928 -2.5589225063218137 0.41228290498332376 -39.57674107372588 -10.22646038938805
195.38531310980434 1.0961323632361795 -0.7888111311149383 -1.1667414286557534 -1.9899318299771729 -2.8774601466416376 0.3276072521207438 -39.2364095923871 -9.801953855285864
183.40821624296296 1.2294583763291245 -0.8399254327178909 0.7035723294999583 -1.9241647789589884 -2.7730654712088243 0.5023755489883983 -39.10096034250966 -11.053521299584979
191.77024662186278 1.4016500412456463 -0.9579084218554625 -1.7264266922691016 -1.8819210644003508 -2.634872555172818 0.5516554715343363 -38.949939705589586 -12.270083257305913
148.73646788360688 1.4188995179341117 -0.7474788454895452 -0.061044911811002134 -1.967630907706772 -2.62232714308494 0.477950243837758 -38.86230990343684 -10.754297768524482
165.0148064519214 1.2427217851143053 -0.7670442338184096 0.822187821951105 -1.9670161363673824 -2.7292209451035463 0.4338598787703333 -38.594738796532276 -10.371205813163169
191.11383670991927 1.7045863362475246 -0.7931259805496564 0.21120721709925805 -1.975499564989582 -2.381912082155563 0.48592256186663624 -38.566421817947266 -10.842482231721583
178.6756891540572 1.3959590034656415 -0.8726965347400437 0.04003358749580821 -1.857778694705091 -2.6893931699659217 0.45134043244904754 -38.36860410023057 -10.506083062539552
194.2583014125173 1.9005774534754962 -0.5220000924790329 -0.14859584436135176 -1.966691972947718 -2.689657533643407 0.5226340216440248 -38.32737204793042 -11.395034195784952
196.97052184314194 1.429256339266879 -0.9029301946652089 0.6583597991329588 -1.9167828813531302 -2.577892544154173 0.48886827879441047 -38.266993553156794 -10.87713932641616
166.75684402518212 1.377803890138559 -0.8704237819647208 0.30397749300565513 -1.7980383194221665 -2.748490428808672 0.5390284337739394 -38.23498595710125 -11.794661553993961
