Nested Sampling Global Log-Evidence           :   -0.239711050865700486E+02  +/-    0.739536462723345694E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.239711050865700486E+02 +/-    0.739536462723345694E-01
Local Log-Evidence   -0.239711050865700486E+02 +/-    0.739536462723345694E-01

Dim No.       Mean        Sigma
   1    0.123645266347884203E+03    0.371016457765017620E+02
   2    0.359668224707070161E+01    0.915802907266328736E+00
   3   -0.407880628772173737E+00    0.433169029224527657E+00
   4   -0.150784779894266885E+01    0.364471253226848535E+00
   5   -0.179384015241691297E+01    0.130102700483870765E+00
   6   -0.218397020415889598E+01    0.547762562818347565E+00
   7    0.266915366259042552E+00    0.151808022050281405E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.963338180691265791E+02
   2    0.126473512127800847E+01
   3   -0.665701491671021106E+00
   4   -0.171390975941791890E+01
   5   -0.195019516860418274E+01
   6   -0.284546092094970282E+01
   7    0.554096233796224150E-01

MAP Parameters
Dim No.        Parameter
   1    0.963338180691265791E+02
   2    0.126473512127800847E+01
   3   -0.665701491671021106E+00
   4   -0.171390975941791890E+01
   5   -0.195019516860418274E+01
   6   -0.284546092094970282E+01
   7    0.554096233796224150E-01
