,lightcurve,true_model,lightcurve_path,true_params,true_lightcurve,fit_model,fit_path,t_max,residual,log_likelihood,log_prior,log_bayes_factor,best_fit_params,best_fit_lightcurve
0,Bu2019lm_00000,Bu2019lm,./characteristic_injections/lc_Bu2019lm_00000.json,"{'simulation_id': 0, 'luminosity_distance': 7.208067147875045, 'KNphi': 30.299587959183405, 'inclination_EM': 0.26206254797544026, 'timeshift': -0.9864385648363301, 'log10_mej_dyn': -2.2934799739941196, 'log10_mej_wind': -0.6705003162163661, 'geocent_time': -0.030472790948097184}","{'sample_times': {0: 0.1, 1: 0.6, 2: 1.1, 3: 1.6, 4: 2.1, 5: 2.6, 6: 3.1, 7: 3.6, 8: 4.1, 9: 4.6, 10: 5.1, 11: 5.6, 12: 6.1, 13: 6.6, 14: 7.1, 15: 7.6, 16: 8.1, 17: 8.6, 18: 9.1, 19: 9.6, 20: 10.1, 21: 10.6, 22: 11.1, 23: 11.6, 24: 12.1, 25: 12.6, 26: 13.1, 27: 13.6, 28: 14.1, 29: 14.6, 30: 15.1, 31: 15.6, 32: 16.1, 33: 16.6, 34: 17.1, 35: 17.6, 36: 18.1, 37: 18.6, 38: 19.1, 39: 19.6, 40: 20.1}, 'ztfg': {0: 18.435474623592953, 1: 13.501270921109265, 2: 12.799007071460917, 3: 12.897823671778777, 4: 13.498370670260782, 5: 14.193142093795602, 6: 14.847511292697893, 7: 15.237649228954842, 8: 15.613875705925187, 9: 15.912361933580645, 10: 16.134370183453942, 11: 16.327591277118053, 12: 16.57217543180577, 13: 16.78325867391396, 14: 16.95586494385853, 15: 17.22314577397467, 16: 17.462831756330687, 17: 17.74281874012674, 18: 17.936649108737104, 19: 18.329366252683442, 20: 18.516259672831936, 21: 18.990665684245105, 22: 19.22222291635068, 23: 19.696002164414047, 24: 19.733407243957853, 25: 19.96257548448503, 26: 20.452869878497342, 27: 20.530578956981046, 28: 21.01126867018676, 29: 21.23982524509538, 30: 21.232146492350115, 31: 21.07978279952526, 32: 21.919663706442844, 33: 22.033326391052668, 34: 22.37910212024036, 35: 22.62799317120592, 36: 22.375505123746596, 37: 23.577119900888142, 38: inf, 39: inf, 40: inf}, 'ztfg_err': {0: 0.06532869291837, 1: 0.058517896099256006, 2: 0.060626293638955005, 3: 0.021723462800601, 4: 0.010442825163755, 5: 0.022463783048701003, 6: 0.035438359241313, 7: 0.00983540857074, 8: 0.021791863185157002, 9: 0.015461573268162, 10: 0.023943076751316003, 11: 0.041055710099404, 12: 0.009200719561847, 13: 0.008750302836245, 14: 0.005702595950463, 15: 0.028376467606723, 16: 0.014257706075826002, 17: 0.015813739750291, 18: 0.11724102070585901, 19: 0.04862423885348, 20: 0.066604769566477, 21: 0.11607263171575401, 22: 0.023938295038511002, 23: 0.07542989883215301, 24: 0.016366143925986003, 25: 0.09339138107658801, 26: 0.052742427487167, 27: 0.13806576383903502, 28: 0.152813726060022, 29: 0.23837097285404601, 30: 0.259732217573244, 31: 0.238545225960887, 32: 0.24142646821301902, 33: 0.247161127046639, 34: 0.23719830443827003, 35: 0.23166236227133202, 36: 0.24493554954258, 37: 0.26611858235496705, 38: inf, 39: inf, 40: inf}}",Bu2019lm,./model_recovery_timestep/lc_Bu2019lm_00000/Bu2019lm/lc_Bu2019lm_00000_fit_Bu2019lm_tmax_03_bestfit_params.json,3.0,8.050780449945094,-5.52551060924185,-9.725559195447309,-8.81275745044928,"{'luminosity_distance': 6.514705615072107, 'KNphi': 31.91079240264549, 'inclination_EM': 0.599844975501808, 'timeshift': -0.0570091641910752, 'log10_mej_dyn': -2.3562472831748584, 'log10_mej_wind': -0.8342181135485398, 'Ebv': 0.0, 'log_likelihood': -5.52551060924185, 'log_prior': -9.725559195447309, 'log_bayes_factor': -8.81275745044928, 'log_bayes_factor_err': 0.04480188560507973, 'Best fit index': 3027}","{'ztfg': {0: 16.737290695454522, 1: 13.121920305594507, 2: 12.741461791180804, 3: 13.000997414764356, 4: 13.592764117774788, 5: 14.27581422918744, 6: 14.90821914069299}, 'bestfit_sample_times': {0: 0.04299083580892481, 1: 0.5429908358089248, 2: 1.0429908358089248, 3: 1.5429908358089248, 4: 2.042990835808925, 5: 2.542990835808925, 6: 3.042990835808925}}"
1,Bu2019lm_00000,Bu2019lm,./characteristic_injections/lc_Bu2019lm_00000.json,"{'simulation_id': 0, 'luminosity_distance': 7.208067147875045, 'KNphi': 30.299587959183405, 'inclination_EM': 0.26206254797544026, 'timeshift': -0.9864385648363301, 'log10_mej_dyn': -2.2934799739941196, 'log10_mej_wind': -0.6705003162163661, 'geocent_time': -0.030472790948097184}","{'sample_times': {0: 0.1, 1: 0.6, 2: 1.1, 3: 1.6, 4: 2.1, 5: 2.6, 6: 3.1, 7: 3.6, 8: 4.1, 9: 4.6, 10: 5.1, 11: 5.6, 12: 6.1, 13: 6.6, 14: 7.1, 15: 7.6, 16: 8.1, 17: 8.6, 18: 9.1, 19: 9.6, 20: 10.1, 21: 10.6, 22: 11.1, 23: 11.6, 24: 12.1, 25: 12.6, 26: 13.1, 27: 13.6, 28: 14.1, 29: 14.6, 30: 15.1, 31: 15.6, 32: 16.1, 33: 16.6, 34: 17.1, 35: 17.6, 36: 18.1, 37: 18.6, 38: 19.1, 39: 19.6, 40: 20.1}, 'ztfg': {0: 18.435474623592953, 1: 13.501270921109265, 2: 12.799007071460917, 3: 12.897823671778777, 4: 13.498370670260782, 5: 14.193142093795602, 6: 14.847511292697893, 7: 15.237649228954842, 8: 15.613875705925187, 9: 15.912361933580645, 10: 16.134370183453942, 11: 16.327591277118053, 12: 16.57217543180577, 13: 16.78325867391396, 14: 16.95586494385853, 15: 17.22314577397467, 16: 17.462831756330687, 17: 17.74281874012674, 18: 17.936649108737104, 19: 18.329366252683442, 20: 18.516259672831936, 21: 18.990665684245105, 22: 19.22222291635068, 23: 19.696002164414047, 24: 19.733407243957853, 25: 19.96257548448503, 26: 20.452869878497342, 27: 20.530578956981046, 28: 21.01126867018676, 29: 21.23982524509538, 30: 21.232146492350115, 31: 21.07978279952526, 32: 21.919663706442844, 33: 22.033326391052668, 34: 22.37910212024036, 35: 22.62799317120592, 36: 22.375505123746596, 37: 23.577119900888142, 38: inf, 39: inf, 40: inf}, 'ztfg_err': {0: 0.06532869291837, 1: 0.058517896099256006, 2: 0.060626293638955005, 3: 0.021723462800601, 4: 0.010442825163755, 5: 0.022463783048701003, 6: 0.035438359241313, 7: 0.00983540857074, 8: 0.021791863185157002, 9: 0.015461573268162, 10: 0.023943076751316003, 11: 0.041055710099404, 12: 0.009200719561847, 13: 0.008750302836245, 14: 0.005702595950463, 15: 0.028376467606723, 16: 0.014257706075826002, 17: 0.015813739750291, 18: 0.11724102070585901, 19: 0.04862423885348, 20: 0.066604769566477, 21: 0.11607263171575401, 22: 0.023938295038511002, 23: 0.07542989883215301, 24: 0.016366143925986003, 25: 0.09339138107658801, 26: 0.052742427487167, 27: 0.13806576383903502, 28: 0.152813726060022, 29: 0.23837097285404601, 30: 0.259732217573244, 31: 0.238545225960887, 32: 0.24142646821301902, 33: 0.247161127046639, 34: 0.23719830443827003, 35: 0.23166236227133202, 36: 0.24493554954258, 37: 0.26611858235496705, 38: inf, 39: inf, 40: inf}}",Piro2021,./model_recovery_timestep/lc_Bu2019lm_00000/Piro2021/lc_Bu2019lm_00000_fit_Piro2021_tmax_03_bestfit_params.json,3.0,27.369321490332688,-5.588291480537615,-12.42921619684438,-13.664987474038943,"{'luminosity_distance': 35.88141540386808, 'timeshift': -0.6228065261645983, 'log10_Menv': -1.1108536550837504, 'log10_Renv': 14.751491181602749, 'log10_Ee': 51.26079131450795, 'Ebv': 0.0, 'log_likelihood': -5.588291480537615, 'log_prior': -12.42921619684438, 'log_bayes_factor': -13.664987474038943, 'log_bayes_factor_err': 0.08019211434549844, 'Best fit index': 3983}","{'ztfg': {0: 15.733386209898928, 1: 13.818431664201334, 2: 13.345202855726775, 3: 13.05573838619491, 4: 13.073369653272923, 5: 13.388818174635794, 6: 14.103378220394408}, 'bestfit_sample_times': {0: -0.5228065261645983, 1: -0.02280652616459833, 2: 0.4771934738354018, 3: 0.9771934738354018, 4: 1.4771934738354018, 5: 1.9771934738354018, 6: 2.477193473835402}}"
2,Bu2019lm_00000,Bu2019lm,./characteristic_injections/lc_Bu2019lm_00000.json,"{'simulation_id': 0, 'luminosity_distance': 7.208067147875045, 'KNphi': 30.299587959183405, 'inclination_EM': 0.26206254797544026, 'timeshift': -0.9864385648363301, 'log10_mej_dyn': -2.2934799739941196, 'log10_mej_wind': -0.6705003162163661, 'geocent_time': -0.030472790948097184}","{'sample_times': {0: 0.1, 1: 0.6, 2: 1.1, 3: 1.6, 4: 2.1, 5: 2.6, 6: 3.1, 7: 3.6, 8: 4.1, 9: 4.6, 10: 5.1, 11: 5.6, 12: 6.1, 13: 6.6, 14: 7.1, 15: 7.6, 16: 8.1, 17: 8.6, 18: 9.1, 19: 9.6, 20: 10.1, 21: 10.6, 22: 11.1, 23: 11.6, 24: 12.1, 25: 12.6, 26: 13.1, 27: 13.6, 28: 14.1, 29: 14.6, 30: 15.1, 31: 15.6, 32: 16.1, 33: 16.6, 34: 17.1, 35: 17.6, 36: 18.1, 37: 18.6, 38: 19.1, 39: 19.6, 40: 20.1}, 'ztfg': {0: 18.435474623592953, 1: 13.501270921109265, 2: 12.799007071460917, 3: 12.897823671778777, 4: 13.498370670260782, 5: 14.193142093795602, 6: 14.847511292697893, 7: 15.237649228954842, 8: 15.613875705925187, 9: 15.912361933580645, 10: 16.134370183453942, 11: 16.327591277118053, 12: 16.57217543180577, 13: 16.78325867391396, 14: 16.95586494385853, 15: 17.22314577397467, 16: 17.462831756330687, 17: 17.74281874012674, 18: 17.936649108737104, 19: 18.329366252683442, 20: 18.516259672831936, 21: 18.990665684245105, 22: 19.22222291635068, 23: 19.696002164414047, 24: 19.733407243957853, 25: 19.96257548448503, 26: 20.452869878497342, 27: 20.530578956981046, 28: 21.01126867018676, 29: 21.23982524509538, 30: 21.232146492350115, 31: 21.07978279952526, 32: 21.919663706442844, 33: 22.033326391052668, 34: 22.37910212024036, 35: 22.62799317120592, 36: 22.375505123746596, 37: 23.577119900888142, 38: inf, 39: inf, 40: inf}, 'ztfg_err': {0: 0.06532869291837, 1: 0.058517896099256006, 2: 0.060626293638955005, 3: 0.021723462800601, 4: 0.010442825163755, 5: 0.022463783048701003, 6: 0.035438359241313, 7: 0.00983540857074, 8: 0.021791863185157002, 9: 0.015461573268162, 10: 0.023943076751316003, 11: 0.041055710099404, 12: 0.009200719561847, 13: 0.008750302836245, 14: 0.005702595950463, 15: 0.028376467606723, 16: 0.014257706075826002, 17: 0.015813739750291, 18: 0.11724102070585901, 19: 0.04862423885348, 20: 0.066604769566477, 21: 0.11607263171575401, 22: 0.023938295038511002, 23: 0.07542989883215301, 24: 0.016366143925986003, 25: 0.09339138107658801, 26: 0.052742427487167, 27: 0.13806576383903502, 28: 0.152813726060022, 29: 0.23837097285404601, 30: 0.259732217573244, 31: 0.238545225960887, 32: 0.24142646821301902, 33: 0.247161127046639, 34: 0.23719830443827003, 35: 0.23166236227133202, 36: 0.24493554954258, 37: 0.26611858235496705, 38: inf, 39: inf, 40: inf}}",TrPi2018,./model_recovery_timestep/lc_Bu2019lm_00000/TrPi2018/lc_Bu2019lm_00000_fit_TrPi2018_tmax_03_bestfit_params.json,3.0,97.539923719055,-5.544315458384599,-10.139287012952996,-10.121956437473768,"{'luminosity_distance': 170.0587546147348, 'timeshift': 0.7662245834428122, 'inclination_EM': 0.1649756717302017, 'log10_n0': 0.8687243098037092, 'p': 2.829320658087781, 'log10_epsilon_e': -0.5790188546430137, 'log10_epsilon_B': -1.9325522081253717, 'log10_E0': 53.0, 'thetaCore': 0.05, 'thetaWing': 0.1, 'ksiN': 1.0, 'L0': 0.0, 'dL': 3.09e+19, 'b': 6.0, 'q': 0.0, 'ts': 0.0, 'Ebv': 0.0, 'log_likelihood': -5.544315458384599, 'log_prior': -10.139287012952996, 'log_bayes_factor': -10.121956437473768, 'log_bayes_factor_err': 0.05711476918185491, 'Best fit index': 2829}","{'ztfg': {0: 13.026401980070524, 1: 12.569833768922809, 2: 13.337693041798353, 3: 14.042460000582714, 4: 14.734932734406645, 5: 15.399841100301462, 6: 16.057160910434963}, 'bestfit_sample_times': {0: 0.8662245834428122, 1: 1.3662245834428122, 2: 1.8662245834428122, 3: 2.366224583442812, 4: 2.866224583442812, 5: 3.366224583442812, 6: 3.866224583442812}}"
3,Bu2019lm_00000,Bu2019lm,./characteristic_injections/lc_Bu2019lm_00000.json,"{'simulation_id': 0, 'luminosity_distance': 7.208067147875045, 'KNphi': 30.299587959183405, 'inclination_EM': 0.26206254797544026, 'timeshift': -0.9864385648363301, 'log10_mej_dyn': -2.2934799739941196, 'log10_mej_wind': -0.6705003162163661, 'geocent_time': -0.030472790948097184}","{'sample_times': {0: 0.1, 1: 0.6, 2: 1.1, 3: 1.6, 4: 2.1, 5: 2.6, 6: 3.1, 7: 3.6, 8: 4.1, 9: 4.6, 10: 5.1, 11: 5.6, 12: 6.1, 13: 6.6, 14: 7.1, 15: 7.6, 16: 8.1, 17: 8.6, 18: 9.1, 19: 9.6, 20: 10.1, 21: 10.6, 22: 11.1, 23: 11.6, 24: 12.1, 25: 12.6, 26: 13.1, 27: 13.6, 28: 14.1, 29: 14.6, 30: 15.1, 31: 15.6, 32: 16.1, 33: 16.6, 34: 17.1, 35: 17.6, 36: 18.1, 37: 18.6, 38: 19.1, 39: 19.6, 40: 20.1}, 'ztfg': {0: 18.435474623592953, 1: 13.501270921109265, 2: 12.799007071460917, 3: 12.897823671778777, 4: 13.498370670260782, 5: 14.193142093795602, 6: 14.847511292697893, 7: 15.237649228954842, 8: 15.613875705925187, 9: 15.912361933580645, 10: 16.134370183453942, 11: 16.327591277118053, 12: 16.57217543180577, 13: 16.78325867391396, 14: 16.95586494385853, 15: 17.22314577397467, 16: 17.462831756330687, 17: 17.74281874012674, 18: 17.936649108737104, 19: 18.329366252683442, 20: 18.516259672831936, 21: 18.990665684245105, 22: 19.22222291635068, 23: 19.696002164414047, 24: 19.733407243957853, 25: 19.96257548448503, 26: 20.452869878497342, 27: 20.530578956981046, 28: 21.01126867018676, 29: 21.23982524509538, 30: 21.232146492350115, 31: 21.07978279952526, 32: 21.919663706442844, 33: 22.033326391052668, 34: 22.37910212024036, 35: 22.62799317120592, 36: 22.375505123746596, 37: 23.577119900888142, 38: inf, 39: inf, 40: inf}, 'ztfg_err': {0: 0.06532869291837, 1: 0.058517896099256006, 2: 0.060626293638955005, 3: 0.021723462800601, 4: 0.010442825163755, 5: 0.022463783048701003, 6: 0.035438359241313, 7: 0.00983540857074, 8: 0.021791863185157002, 9: 0.015461573268162, 10: 0.023943076751316003, 11: 0.041055710099404, 12: 0.009200719561847, 13: 0.008750302836245, 14: 0.005702595950463, 15: 0.028376467606723, 16: 0.014257706075826002, 17: 0.015813739750291, 18: 0.11724102070585901, 19: 0.04862423885348, 20: 0.066604769566477, 21: 0.11607263171575401, 22: 0.023938295038511002, 23: 0.07542989883215301, 24: 0.016366143925986003, 25: 0.09339138107658801, 26: 0.052742427487167, 27: 0.13806576383903502, 28: 0.152813726060022, 29: 0.23837097285404601, 30: 0.259732217573244, 31: 0.238545225960887, 32: 0.24142646821301902, 33: 0.247161127046639, 34: 0.23719830443827003, 35: 0.23166236227133202, 36: 0.24493554954258, 37: 0.26611858235496705, 38: inf, 39: inf, 40: inf}}",nugent-hyper,./model_recovery_timestep/lc_Bu2019lm_00000/nugent-hyper/lc_Bu2019lm_00000_fit_nugent-hyper_tmax_03_bestfit_params.json,3.0,33.216186725122405,-8.065403034693094,-7.313220387090301,-12.373080030388566,"{'luminosity_distance': 170.6897604563875, 'timeshift': -0.9931212148816764, 'supernova_mag_boost': -4.883703659916487, 'Ebv': 0.0, 'log_likelihood': -8.065403034693094, 'log_prior': -7.313220387090301, 'log_bayes_factor': -12.373080030388566, 'log_bayes_factor_err': 0.05853932362494691, 'Best fit index': 2972}","{'ztfg': {0: 16.763679988978737, 1: 14.818301863176078, 2: 14.193002675159033, 3: 13.974224792995198, 4: 13.792223796098757, 5: 13.636396416002679, 6: 13.500152450765395}, 'bestfit_sample_times': {0: -0.8931212148816764, 1: -0.3931212148816764, 2: 0.10687878511832372, 3: 0.6068787851183237, 4: 1.1068787851183237, 5: 1.6068787851183237, 6: 2.1068787851183237}}"
4,Bu2019lm_00000,Bu2019lm,./characteristic_injections/lc_Bu2019lm_00000.json,"{'simulation_id': 0, 'luminosity_distance': 7.208067147875045, 'KNphi': 30.299587959183405, 'inclination_EM': 0.26206254797544026, 'timeshift': -0.9864385648363301, 'log10_mej_dyn': -2.2934799739941196, 'log10_mej_wind': -0.6705003162163661, 'geocent_time': -0.030472790948097184}","{'sample_times': {0: 0.1, 1: 0.6, 2: 1.1, 3: 1.6, 4: 2.1, 5: 2.6, 6: 3.1, 7: 3.6, 8: 4.1, 9: 4.6, 10: 5.1, 11: 5.6, 12: 6.1, 13: 6.6, 14: 7.1, 15: 7.6, 16: 8.1, 17: 8.6, 18: 9.1, 19: 9.6, 20: 10.1, 21: 10.6, 22: 11.1, 23: 11.6, 24: 12.1, 25: 12.6, 26: 13.1, 27: 13.6, 28: 14.1, 29: 14.6, 30: 15.1, 31: 15.6, 32: 16.1, 33: 16.6, 34: 17.1, 35: 17.6, 36: 18.1, 37: 18.6, 38: 19.1, 39: 19.6, 40: 20.1}, 'ztfg': {0: 18.435474623592953, 1: 13.501270921109265, 2: 12.799007071460917, 3: 12.897823671778777, 4: 13.498370670260782, 5: 14.193142093795602, 6: 14.847511292697893, 7: 15.237649228954842, 8: 15.613875705925187, 9: 15.912361933580645, 10: 16.134370183453942, 11: 16.327591277118053, 12: 16.57217543180577, 13: 16.78325867391396, 14: 16.95586494385853, 15: 17.22314577397467, 16: 17.462831756330687, 17: 17.74281874012674, 18: 17.936649108737104, 19: 18.329366252683442, 20: 18.516259672831936, 21: 18.990665684245105, 22: 19.22222291635068, 23: 19.696002164414047, 24: 19.733407243957853, 25: 19.96257548448503, 26: 20.452869878497342, 27: 20.530578956981046, 28: 21.01126867018676, 29: 21.23982524509538, 30: 21.232146492350115, 31: 21.07978279952526, 32: 21.919663706442844, 33: 22.033326391052668, 34: 22.37910212024036, 35: 22.62799317120592, 36: 22.375505123746596, 37: 23.577119900888142, 38: inf, 39: inf, 40: inf}, 'ztfg_err': {0: 0.06532869291837, 1: 0.058517896099256006, 2: 0.060626293638955005, 3: 0.021723462800601, 4: 0.010442825163755, 5: 0.022463783048701003, 6: 0.035438359241313, 7: 0.00983540857074, 8: 0.021791863185157002, 9: 0.015461573268162, 10: 0.023943076751316003, 11: 0.041055710099404, 12: 0.009200719561847, 13: 0.008750302836245, 14: 0.005702595950463, 15: 0.028376467606723, 16: 0.014257706075826002, 17: 0.015813739750291, 18: 0.11724102070585901, 19: 0.04862423885348, 20: 0.066604769566477, 21: 0.11607263171575401, 22: 0.023938295038511002, 23: 0.07542989883215301, 24: 0.016366143925986003, 25: 0.09339138107658801, 26: 0.052742427487167, 27: 0.13806576383903502, 28: 0.152813726060022, 29: 0.23837097285404601, 30: 0.259732217573244, 31: 0.238545225960887, 32: 0.24142646821301902, 33: 0.247161127046639, 34: 0.23719830443827003, 35: 0.23166236227133202, 36: 0.24493554954258, 37: 0.26611858235496705, 38: inf, 39: inf, 40: inf}}",Bu2019lm,./model_recovery_timestep/lc_Bu2019lm_00000/Bu2019lm/lc_Bu2019lm_00000_fit_Bu2019lm_tmax_04_bestfit_params.json,4.0,10.168329161955187,-7.381461315781199,-10.1529846099297,-10.995705239286968,"{'luminosity_distance': 5.03681939346171, 'KNphi': 47.57582268748948, 'inclination_EM': 0.3770383758009778, 'timeshift': -0.0291736547546261, 'log10_mej_dyn': -1.0524476680316823, 'log10_mej_wind': -0.5937334943951442, 'Ebv': 0.0, 'log_likelihood': -7.381461315781199, 'log_prior': -10.1529846099297, 'log_bayes_factor': -10.995705239286968, 'log_bayes_factor_err': 0.04826633313390172, 'Best fit index': 3033}","{'ztfg': {0: 16.22114891558217, 1: 12.927544386269602, 2: 12.716191498609177, 3: 12.987065694628019, 4: 13.516740532527285, 5: 14.187363794482591, 6: 14.799420982067188, 7: 15.267061030269412, 8: 15.688559351485619}, 'bestfit_sample_times': {0: 0.0708263452453739, 1: 0.5708263452453739, 2: 1.070826345245374, 3: 1.570826345245374, 4: 2.070826345245374, 5: 2.570826345245374, 6: 3.070826345245374, 7: 3.570826345245374, 8: 4.070826345245374}}"
5,Bu2019lm_00000,Bu2019lm,./characteristic_injections/lc_Bu2019lm_00000.json,"{'simulation_id': 0, 'luminosity_distance': 7.208067147875045, 'KNphi': 30.299587959183405, 'inclination_EM': 0.26206254797544026, 'timeshift': -0.9864385648363301, 'log10_mej_dyn': -2.2934799739941196, 'log10_mej_wind': -0.6705003162163661, 'geocent_time': -0.030472790948097184}","{'sample_times': {0: 0.1, 1: 0.6, 2: 1.1, 3: 1.6, 4: 2.1, 5: 2.6, 6: 3.1, 7: 3.6, 8: 4.1, 9: 4.6, 10: 5.1, 11: 5.6, 12: 6.1, 13: 6.6, 14: 7.1, 15: 7.6, 16: 8.1, 17: 8.6, 18: 9.1, 19: 9.6, 20: 10.1, 21: 10.6, 22: 11.1, 23: 11.6, 24: 12.1, 25: 12.6, 26: 13.1, 27: 13.6, 28: 14.1, 29: 14.6, 30: 15.1, 31: 15.6, 32: 16.1, 33: 16.6, 34: 17.1, 35: 17.6, 36: 18.1, 37: 18.6, 38: 19.1, 39: 19.6, 40: 20.1}, 'ztfg': {0: 18.435474623592953, 1: 13.501270921109265, 2: 12.799007071460917, 3: 12.897823671778777, 4: 13.498370670260782, 5: 14.193142093795602, 6: 14.847511292697893, 7: 15.237649228954842, 8: 15.613875705925187, 9: 15.912361933580645, 10: 16.134370183453942, 11: 16.327591277118053, 12: 16.57217543180577, 13: 16.78325867391396, 14: 16.95586494385853, 15: 17.22314577397467, 16: 17.462831756330687, 17: 17.74281874012674, 18: 17.936649108737104, 19: 18.329366252683442, 20: 18.516259672831936, 21: 18.990665684245105, 22: 19.22222291635068, 23: 19.696002164414047, 24: 19.733407243957853, 25: 19.96257548448503, 26: 20.452869878497342, 27: 20.530578956981046, 28: 21.01126867018676, 29: 21.23982524509538, 30: 21.232146492350115, 31: 21.07978279952526, 32: 21.919663706442844, 33: 22.033326391052668, 34: 22.37910212024036, 35: 22.62799317120592, 36: 22.375505123746596, 37: 23.577119900888142, 38: inf, 39: inf, 40: inf}, 'ztfg_err': {0: 0.06532869291837, 1: 0.058517896099256006, 2: 0.060626293638955005, 3: 0.021723462800601, 4: 0.010442825163755, 5: 0.022463783048701003, 6: 0.035438359241313, 7: 0.00983540857074, 8: 0.021791863185157002, 9: 0.015461573268162, 10: 0.023943076751316003, 11: 0.041055710099404, 12: 0.009200719561847, 13: 0.008750302836245, 14: 0.005702595950463, 15: 0.028376467606723, 16: 0.014257706075826002, 17: 0.015813739750291, 18: 0.11724102070585901, 19: 0.04862423885348, 20: 0.066604769566477, 21: 0.11607263171575401, 22: 0.023938295038511002, 23: 0.07542989883215301, 24: 0.016366143925986003, 25: 0.09339138107658801, 26: 0.052742427487167, 27: 0.13806576383903502, 28: 0.152813726060022, 29: 0.23837097285404601, 30: 0.259732217573244, 31: 0.238545225960887, 32: 0.24142646821301902, 33: 0.247161127046639, 34: 0.23719830443827003, 35: 0.23166236227133202, 36: 0.24493554954258, 37: 0.26611858235496705, 38: inf, 39: inf, 40: inf}}",Piro2021,./model_recovery_timestep/lc_Bu2019lm_00000/Piro2021/lc_Bu2019lm_00000_fit_Piro2021_tmax_04_bestfit_params.json,4.0,28.2221779430616,-7.57758502364839,-12.42921619684438,-16.638881580734985,"{'luminosity_distance': 56.76056859891913, 'timeshift': -1.447528417536057, 'log10_Menv': -0.7872773740059555, 'log10_Renv': 14.868501602512897, 'log10_Ee': 51.73760827775256, 'Ebv': 0.0, 'log_likelihood': -7.57758502364839, 'log_prior': -12.42921619684438, 'log_bayes_factor': -16.638881580734985, 'log_bayes_factor_err': 0.08574265760734798, 'Best fit index': 3358}","{'ztfg': {0: 16.148214747428085, 1: 14.224517592234967, 2: 13.602853436013156, 3: 13.344141151059336, 4: 13.155418491523662, 5: 13.141605656652217, 6: 13.29403760993376, 7: 13.637289659298702, 8: 14.23867142700055}, 'bestfit_sample_times': {0: -1.347528417536057, 1: -0.847528417536057, 2: -0.3475284175360569, 3: 0.1524715824639431, 4: 0.6524715824639431, 5: 1.152471582463943, 6: 1.652471582463943, 7: 2.152471582463943, 8: 2.6524715824639427}}"
