Nested Sampling Global Log-Evidence           :   -0.271110730748618352E+02  +/-    0.701980169552524763E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.271110730748618352E+02 +/-    0.701980169552524763E-01
Local Log-Evidence   -0.271110730748618352E+02 +/-    0.701980169552524763E-01

Dim No.       Mean        Sigma
   1    0.167092925990693431E+03    0.952615845573997433E+01
   2    0.239930977095762527E+00    0.278859816121559523E+00
   3    0.143416946038025517E+00    0.218509939764621221E-01
   4   -0.742104720206911650E+00    0.661601218647373535E+00
   5    0.246610283257113672E+01    0.244398983982863249E+00
   6   -0.363838288456510783E+00    0.215188926569737093E+00
   7   -0.141095434205371695E+01    0.768892939434323353E+00
   8    0.276430326939857640E+00    0.155609596436033309E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.155282949732265934E+03
   2    0.533385612359582373E+00
   3    0.137469836146335678E+00
   4   -0.809057253216955985E+00
   5    0.251215325859644256E+01
   6   -0.380827005742185420E+00
   7   -0.248945748721340987E+01
   8    0.894116630788933942E-01

MAP Parameters
Dim No.        Parameter
   1    0.155282949732265934E+03
   2    0.533385612359582373E+00
   3    0.137469836146335678E+00
   4   -0.809057253216955985E+00
   5    0.251215325859644256E+01
   6   -0.380827005742185420E+00
   7   -0.248945748721340987E+01
   8    0.894116630788933942E-01
