    0.991074520349502563E+01    0.220669841766357422E+02    0.757234411590662293E+00   -0.177822744846343994E+01   -0.239147090911865234E+01   -0.196300792694091797E+01    0.461551904082298292E+00   -0.696954055011904302E+03   -0.693147164665378401E+01    1
    0.960957604646682739E+01    0.398685264587402344E+02    0.428418601173353009E+00   -0.139969623088836670E+01   -0.245641171932220459E+01   -0.231220352649688721E+01    0.100656661677360537E+00   -0.664125368285991954E+03   -0.693244820915376536E+01    1
    0.992761683464050293E+01    0.273817566037178040E+02    0.328694739507966016E+00   -0.174257320165634155E+01   -0.279267597198486328E+01   -0.239431965351104736E+01    0.563601864337921143E+00   -0.652079789262901727E+03   -0.693342477165374582E+01    1
    0.903796887397766113E+01    0.380597421526908875E+02    0.548266803284920501E+00   -0.156329721212387085E+01   -0.257714056968688965E+01   -0.240018489956855774E+01    0.312505769205093376E+00   -0.650968300218066815E+03   -0.693440133415372451E+01    1
    0.828516346216201782E+01    0.407553562521934509E+02    0.776967108924737304E+00   -0.188555765151977539E+01   -0.211231136322021484E+01   -0.177575665712356567E+01    0.360986200189590489E+00   -0.646155275163215833E+03   -0.693537789665375648E+01    1
    0.994492995738983154E+01    0.499085447192192078E+02    0.348561914966497188E+00   -0.105044615268707275E+01   -0.273458743095397949E+01   -0.224899280071258545E+01    0.550118993353843733E+00   -0.644976369886197517E+03   -0.693635445915377691E+01    1
    0.817739927768707275E+01    0.312847539782524109E+02    0.258847100591823920E+00   -0.178304952383041382E+01   -0.232088255882263184E+01   -0.226851019263267517E+01    0.835651617050170957E-02   -0.643102325058158726E+03   -0.693733102165377868E+01    1
    0.771001255512237549E+01    0.287002843618392944E+02    0.565960169090039211E+00   -0.194561123847961426E+01   -0.246643006801605225E+01   -0.239482405781745911E+01    0.427482993721961968E+00   -0.640733831917805787E+03   -0.693830758415374582E+01    1
    0.982488608360290527E+01    0.213437345623970032E+02    0.289043714591795342E+00   -0.138851159811019897E+01   -0.261780536174774170E+01   -0.232280182838439941E+01    0.349759020853042613E+00   -0.629506089421213687E+03   -0.693928414665371829E+01    1
    0.772013467550277710E+01    0.259518736600875854E+02    0.571080528908575635E+00   -0.155466103553771973E+01   -0.214028203487396240E+01   -0.210995438694953918E+01    0.213363353347778339E+00   -0.614204411861749008E+03   -0.694026070915372717E+01    1
    0.742613238096237183E+01    0.451427188515663147E+02    0.751802371108760803E+00   -0.121567595005035400E+01   -0.241553556919097900E+01   -0.191701519489288330E+01    0.539648953986167967E+00   -0.609292495801897303E+03   -0.694123727165374049E+01    1
    0.837829673290252686E+01    0.472816947102546692E+02    0.419907757811647742E+00   -0.165865725278854370E+01   -0.207920789718627930E+01   -0.182457643747329712E+01    0.158430310249328618E-01   -0.607040025074686696E+03   -0.694221383415371740E+01    1
    0.629358035326004028E+01    0.246106442809104919E+02    0.756943773931939679E+00   -0.195452421903610229E+01   -0.285928690433502197E+01   -0.223101112246513367E+01    0.311024617552757288E+00   -0.604420670501287645E+03   -0.694319039665372273E+01    1
    0.650533056259155273E+01    0.378162786364555359E+02    0.267688357521906672E+00   -0.189698314666748047E+01   -0.205746436119079590E+01   -0.200606289505958557E+01    0.535065752935409589E+00   -0.594847970905985335E+03   -0.694416695915375470E+01    1
    0.896164876222610474E+01    0.333231997489929199E+02    0.687712014338252020E+00   -0.129442185163497925E+01   -0.189708638191223145E+01   -0.195481407642364502E+01    0.124751842832565310E+00   -0.594543808571234877E+03   -0.694514352165374316E+01    1
    0.552303802967071533E+01    0.443622750043869019E+02    0.750811314556414366E+00   -0.165124720335006714E+01   -0.254559636116027832E+01   -0.222865182161331177E+01    0.147501251363754277E+00   -0.594366722567035140E+03   -0.694612008415372184E+01    1
    0.970819711685180664E+01    0.391324698925018311E+02    0.375946182744310853E+00   -0.167561364173889160E+01   -0.161164724826812744E+01   -0.255189391970634460E+01    0.841301849126815798E-01   -0.590956456611066187E+03   -0.694709664665371118E+01    1
    0.754640853404998779E+01    0.162504604458808899E+02    0.763854682246318806E+00   -0.190075004100799561E+01   -0.213909697532653809E+01   -0.183009880781173706E+01    0.191854157280921950E+00   -0.589196746818548831E+03   -0.694807320915371829E+01    1
    0.997344827651977539E+01    0.324460101127624512E+02    0.526120509437883466E+00   -0.140090751647949219E+01   -0.158061218261718750E+01   -0.236722412705421448E+01    0.531801439762115469E+00   -0.589025352690120826E+03   -0.694904977165373605E+01    1
    0.917503780126571655E+01    0.221173274517059326E+02    0.136026692639604985E+00   -0.164552408456802368E+01   -0.184939026832580566E+01   -0.236645969748497009E+01    0.514768349289894123E+00   -0.586187033667927267E+03   -0.695002633415374405E+01    1
    0.949232381582260132E+01    0.311870861053466797E+02    0.507536648012340774E+00   -0.196270602941513062E+01   -0.211784267425537109E+01   -0.282656717300415039E+01    0.246561580038070688E+00   -0.585536106090106387E+03   -0.695100289665376003E+01    1
    0.687416326999664307E+01    0.292769727110862732E+02    0.561461354514248723E+00   -0.160513699054718018E+01   -0.297861027717590332E+01   -0.216274115443229675E+01    0.298441771459579452E+00   -0.583576240907082024E+03   -0.695197945915378668E+01    1
    0.730439227819442749E+01    0.434889072179794312E+02    0.340199555944072862E+00   -0.183629727363586426E+01   -0.176109123229980469E+01   -0.196581351757049561E+01    0.769241857767105075E-01   -0.582193356227228264E+03   -0.695295602165375115E+01    1
    0.964633679389953613E+01    0.216055709123611450E+02    0.325711447491471684E+00   -0.138439494371414185E+01   -0.249802935123443604E+01   -0.253461438417434692E+01    0.277867741513252275E+00   -0.581752223192987685E+03   -0.695393258415373516E+01    1
    0.984485673904418945E+01    0.343173396587371826E+02    0.765526215167963486E+00   -0.522233903408050537E+00   -0.196763658523559570E+01   -0.208314064145088196E+01    0.292407101154327394E-01   -0.579650033586150585E+03   -0.695490914665374316E+01    1
    0.975879591703414917E+01    0.239440172910690308E+02    0.123657758245081989E+00   -0.148441094160079956E+01   -0.171148943901062012E+01   -0.229289028048515320E+01    0.288354259729385387E+00   -0.577329772249148164E+03   -0.695588570915375737E+01    1
    0.627800852060317993E+01    0.417639261484146118E+02    0.450955121706991979E+00   -0.169453734159469604E+01   -0.216328692436218262E+01   -0.242110732197761536E+01    0.395085475301742595E+00   -0.574139999895747792E+03   -0.695686227165373960E+01    1
    0.723027640581130981E+01    0.181844729185104370E+02    0.782942708675798960E+00   -0.135528510808944702E+01   -0.271402430534362793E+01   -0.230011257529258728E+01    0.201250580906867982E+00   -0.572916806099843711E+03   -0.695783883415368898E+01    1
    0.601352876424789429E+01    0.178652733564376831E+02    0.229138289042117693E+00   -0.177268475294113159E+01   -0.279715299606323242E+01   -0.200431990623474121E+01    0.207684018874168402E+00   -0.571126813200718516E+03   -0.695881539665369431E+01    1
    0.927305483818054199E+01    0.162961849570274353E+02    0.647226591143363561E+00   -0.171626645326614380E+01   -0.178807318210601807E+01   -0.179481881856918335E+01    0.358367530345916757E-01   -0.571114428515642317E+03   -0.695979195915370674E+01    1
    0.907941758632659912E+01    0.177401036024093628E+02    0.165266972487759234E+00   -0.790864109992980957E+00   -0.225940442085266113E+01   -0.204989242553710938E+01    0.324536761522293132E-01   -0.571083394674252645E+03   -0.696076852165370852E+01    1
    0.787872779369354248E+01    0.453226169943809509E+02    0.785148624698075337E+00   -0.108165043592453003E+01   -0.169911599159240723E+01   -0.198347944021224976E+01    0.334804244112968441E+00   -0.570360182892677244E+03   -0.696174508415371562E+01    1
    0.898609280586242676E+01    0.343857574462890625E+02    0.727623803199090591E+00   -0.183104050159454346E+01   -0.123832440376281738E+01   -0.192209589481353760E+01    0.101598071336746216E-01   -0.569523232205293539E+03   -0.696272164665371562E+01    1
    0.928732687234878540E+01    0.293647438287734985E+02    0.697166633247669476E+00   -0.126628476381301880E+01   -0.287128257751464844E+01   -0.177309411764144897E+01    0.481637402701377892E+00   -0.567590772701185301E+03   -0.696369820915372806E+01    1
    0.626889652013778687E+01    0.356188881397247314E+02    0.691839575030744336E+00   -0.123655515909194946E+01   -0.262406933307647705E+01   -0.205706733465194702E+01    0.551338496375083920E+00   -0.566111968892561208E+03   -0.696467477165374227E+01    1
    0.763942915201187134E+01    0.304351705312728882E+02    0.658499667281340462E+00   -0.115452140569686890E+01   -0.249671685695648193E+01   -0.242116677761077881E+01    0.460385590553283708E+00   -0.565275091865845752E+03   -0.696565133415371918E+01    1
    0.904283064603805542E+01    0.160032439231872559E+02    0.322059405808123256E+00   -0.719020068645477295E+00   -0.231966435909271240E+01   -0.204512971639633179E+01    0.686000814199447667E-01   -0.564185517072545622E+03   -0.696662789665370497E+01    1
    0.923349654674530029E+01    0.322369474172592163E+02    0.605865191769952349E+00   -0.143847882747650146E+01   -0.141226792335510254E+01   -0.213767918944358826E+01    0.526278637290000906E+00   -0.561084732737762010E+03   -0.696760445915371562E+01    1
    0.909111899137496948E+01    0.253802964091300964E+02    0.150273250954137655E+00   -0.650206565856933594E+00   -0.230038952827453613E+01   -0.204611960053443909E+01    0.562698495912551944E+00   -0.560032959044623567E+03   -0.696858102165373428E+01    1
    0.619680893421173096E+01    0.309406894445419312E+02    0.747531992764238873E+00   -0.180786246061325073E+01   -0.199479305744171143E+01   -0.250746968388557434E+01    0.160127017521858234E+00   -0.559598206982522925E+03   -0.696955758415376891E+01    1
    0.659403657913208008E+01    0.403202015161514282E+02    0.668061572791362468E+00   -0.179436129331588745E+01   -0.146497893333435059E+01   -0.229653584957122803E+01    0.555662880563736028E+00   -0.559568048746747536E+03   -0.697053414665379467E+01    1
    0.970715159177780151E+01    0.264719185233116150E+02    0.691740151101058354E+00   -0.144617229700088501E+01   -0.136286020278930664E+01   -0.227305936813354492E+01    0.911228119611740134E-01   -0.556772758753960943E+03   -0.697151070915374849E+01    1
    0.874374449253082275E+01    0.463824626803398132E+02    0.272799884764128420E+00   -0.181050068140029907E+01   -0.132599973678588867E+01   -0.189879420399665833E+01    0.491592435407638584E+00   -0.555525198262390290E+03   -0.697248727165371118E+01    1
    0.906340640783309937E+01    0.434483250975608826E+02    0.674069831729046887E+00   -0.103385078907012939E+01   -0.140933883190155029E+01   -0.222352194786071777E+01    0.116095397973060607E+00   -0.554836190185800206E+03   -0.697346383415372451E+01    1
    0.934768944978713989E+01    0.308019512891769409E+02    0.576454595729285590E+00   -0.170445042848587036E+01   -0.161164748668670654E+01   -0.176183360815048218E+01    0.247386580109596271E+00   -0.554598907386741075E+03   -0.697444039665373428E+01    1
    0.541878002882003784E+01    0.312355059385299683E+02    0.754983382399850411E+00   -0.160971105098724365E+01   -0.202642107009887695E+01   -0.222599568963050842E+01    0.417635977649688739E+00   -0.554258454163499323E+03   -0.697541695915376625E+01    1
    0.998632878065109253E+01    0.389887666702270508E+02    0.486200471088376218E+00   -0.688878476619720459E+00   -0.185207664966583252E+01   -0.199001389741897583E+01    0.438564456367492694E+00   -0.553109056883569679E+03   -0.697639352165374405E+01    1
    0.740667134523391724E+01    0.304207926988601685E+02    0.306731545232033109E+00   -0.118712455034255981E+01   -0.198813295364379883E+01   -0.215043905377388000E+01    0.230375632023811339E+00   -0.552962774165957285E+03   -0.697737008415373250E+01    1
    0.828280901908874512E+01    0.354177737236022949E+02    0.368597413404998853E+00   -0.600325167179107666E+00   -0.249689829349517822E+01   -0.206648367643356323E+01    0.613190574645996155E-02   -0.552476360566576432E+03   -0.697834664665375204E+01    1
    0.923158681392669678E+01    0.436564365029335022E+02    0.131364737411083760E+00   -0.192853307723999023E+01   -0.117469167709350586E+01   -0.227709341049194336E+01    0.413018761253356959E+00   -0.549393816276461621E+03   -0.697932320915372184E+01    1
    0.975430482625961304E+01    0.198802915215492249E+02    0.342421092803336491E+00   -0.323574662208557129E+00   -0.294578814506530762E+01   -0.204048800468444824E+01    0.460266860961914062E-01   -0.548715353823476221E+03   -0.698029977165375470E+01    1
    0.575779944658279419E+01    0.367221802473068237E+02    0.756887435701333655E+00   -0.137846457958221436E+01   -0.242454004287719727E+01   -0.194663184881210327E+01    0.199507610034942634E+00   -0.547428873713054941E+03   -0.698127633415380089E+01    1
    0.787904965877532959E+01    0.486205521225929260E+02    0.701799815812151784E+00   -0.150432938337326050E+01   -0.220251560211181641E+01   -0.164613965153694153E+01    0.423317563891410842E+00   -0.546883721394276677E+03   -0.698225289665376536E+01    1
    0.869731116294860840E+01    0.437828412652015686E+02    0.650872650684877763E+00   -0.187986493110656738E+01   -0.110066592693328857E+01   -0.184650141000747681E+01    0.998659157752990710E-02   -0.546297037011708881E+03   -0.698322945915374316E+01    1
    0.832184481620788574E+01    0.400604033470153809E+02    0.454485568909111182E+00   -0.134513652324676514E+01   -0.217772877216339111E+01   -0.267987537384033203E+01    0.420480267834663413E+00   -0.543963615224380760E+03   -0.698420602165372451E+01    1
    0.769117379188537598E+01    0.374247977137565613E+02    0.782228516736393820E+00   -0.171487617492675781E+01   -0.202005994319915771E+01   -0.278289023041725159E+01    0.113304467868804937E+00   -0.543520334218786957E+03   -0.698518258415371118E+01    1
    0.593073058128356934E+01    0.154472169280052185E+02    0.704412989585457838E+00   -0.150921100378036499E+01   -0.295733463764190674E+01   -0.196670132875442505E+01    0.207166009855270394E+00   -0.539947627338395932E+03   -0.698615914665371474E+01    1
