

    0.237705969244034508E-98    0.457955383254081880E+03    0.168594136834144592E+03   -0.386836051940917969E+00    0.476259589195251465E+01    0.339174516606330856E+00
    0.285127693313707834E-98    0.457589624848926064E+03    0.216492672264575958E+03    0.357067584991455078E+00    0.279461383819580078E+01    0.553297636985778829E+00
    0.357515165286822526E-98    0.457135190413972794E+03    0.152975638210773468E+03    0.938963890075683594E-02    0.397377073764801025E+01    0.555641761708259629E+00
    0.470449801534368667E-98    0.456584214329028214E+03    0.184028126299381256E+03    0.561494469642639160E+00    0.399923682212829590E+01    0.207869516801834103E+00
    0.764108329430800863E-98    0.455612220584079637E+03    0.185595251619815826E+03    0.508627891540527344E-01    0.449205160140991211E+01    0.246132447624206552E+00
    0.281463449956499953E-97    0.453002511218512609E+03    0.184100210666656494E+03   -0.863095641136169434E+00    0.446893930435180664E+01    0.388178210735321050E+00
    0.478940156775415389E-97    0.451937411979332751E+03    0.176354929804801941E+03   -0.902101993560791016E-01    0.463771581649780273E+01    0.271560095500946064E+00
    0.519469043485416085E-97    0.451772995726803174E+03    0.180296087265014648E+03   -0.227545380592346191E+00    0.418467938899993896E+01    0.403547415161132850E+00
    0.992079191669271839E-97    0.450477051172398092E+03    0.152201382815837860E+03   -0.199495553970336914E+00    0.496290862560272217E+01    0.293577747631073027E+00
    0.196643518865035855E-96    0.449106748648994483E+03    0.167452472448348999E+03    0.971353054046630859E-02    0.441786110401153564E+01    0.336542779684066762E+00
    0.197258445771858159E-96    0.449098551052409334E+03    0.207114453613758087E+03   -0.603726625442504883E+00    0.434545040130615234E+01    0.317211930441856416E+00
    0.197560065542104001E-96    0.449093542145370009E+03    0.220922394096851349E+03    0.320776700973510742E+00    0.262834489345550537E+01    0.566539295840263413E+00
    0.275444593876759180E-96    0.448426901360806141E+03    0.219087083637714386E+03    0.150864720344543457E+00    0.472791016101837158E+01    0.197574569463729866E-01
    0.356252783473532211E-96    0.447910440140607932E+03    0.213287624716758728E+03   -0.474883198738098145E+00    0.490082800388336182E+01    0.115575478363037110E+00
    0.373352229689490968E-96    0.447814723526071020E+03    0.176000949740409851E+03    0.627406954765319824E+00    0.414817988872528076E+01    0.134082624006271356E+00
    0.444094163710586718E-96    0.447465741739479540E+03    0.197922800481319427E+03   -0.932038187980651855E+00    0.480230212211608887E+01    0.241004386925697339E+00
    0.695125070518750900E-96    0.446567678281320127E+03    0.203072673082351685E+03    0.119838118553161621E+00    0.371224582195281982E+01    0.366041419601440432E+00
    0.125128567180820342E-95    0.445390055051909428E+03    0.162262545526027679E+03   -0.578835844993591309E+00    0.416451394557952881E+01    0.517304386067390487E+00
    0.140563950212550697E-95    0.445155460325494062E+03    0.187125581502914429E+03   -0.455615878105163574E+00    0.494387447834014893E+01    0.169233816003799442E+00
    0.185661451595507102E-95    0.444596982569222405E+03    0.202067019045352936E+03    0.703695535659790039E+00    0.358137965202331543E+01    0.163020232486724870E+00
    0.207048131655232115E-95    0.444376976596621944E+03    0.165888901054859161E+03    0.163087248802185059E+00    0.354987204074859619E+01    0.529364651370048511E+00
    0.221049276902338937E-95    0.444244154746098843E+03    0.173912782967090607E+03    0.292312979698181152E+00    0.334476292133331299E+01    0.511642212796211249E+00
    0.985625039336994990E-95    0.441252420923986563E+03    0.192055016756057739E+03    0.911355257034301758E+00    0.329685449600219727E+01    0.159422691750526424E+00
    0.120841097738425180E-94    0.440842896726839001E+03    0.158116525411605835E+03   -0.145255684852600098E+00    0.393261313438415527E+01    0.523907218408584563E+00
    0.123901534274371410E-94    0.440790922139804024E+03    0.170912222564220428E+03    0.143559455871582031E+00    0.435618400573730469E+01    0.266616372728347761E+00
    0.154658420419253949E-94    0.440345505466490522E+03    0.224636109173297882E+03    0.881096720695495605E+00    0.180529594421386719E+01    0.496814729189872739E+00
    0.390862254082346616E-94    0.438489279820121169E+03    0.185102574527263641E+03    0.925081133842468262E+00    0.211377561092376709E+01    0.498296324372291599E+00
    0.154116611873762326E-93    0.435743447850613052E+03    0.212427006661891937E+03    0.434611320495605469E+00    0.254595577716827393E+01    0.526331144428253239E+00
    0.186018742904714907E-93    0.435365218923383850E+03    0.172432391345500946E+03   -0.390697717666625977E+00    0.408836603164672852E+01    0.433558502912521404E+00
