Nested Sampling Global Log-Evidence           :   -0.476023404409630828E+02  +/-    0.100579388325017255E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.476023404409630828E+02 +/-    0.100579388325017255E+00
Local Log-Evidence   -0.476023404409630828E+02 +/-    0.100579388325017255E+00

Dim No.       Mean        Sigma
   1    0.958398107490670093E+01    0.317148189934671143E+00
   2    0.475143791871834651E+02    0.201922388825093346E+01
   3    0.701718645998287704E+00    0.672089570781769646E-01
   4    0.686427032048196328E+00    0.141190184837916705E+00
   5   -0.284684115446480712E+01    0.985860572000696600E-01
   6   -0.707386598311945058E+00    0.114990142516360486E+00
   7    0.216576830352819216E+00    0.129786754365106255E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.987305433229624718E+01
   2    0.494378426898813359E+02
   3    0.778685834872465010E+00
   4    0.655842052389414398E+00
   5   -0.290688368039333245E+01
   6   -0.817807251612181485E+00
   7    0.326355416937859188E+00

MAP Parameters
Dim No.        Parameter
   1    0.987305433229624718E+01
   2    0.494378426898813359E+02
   3    0.778685834872465010E+00
   4    0.655842052389414398E+00
   5   -0.290688368039333245E+01
   6   -0.817807251612181485E+00
   7    0.326355416937859188E+00
