    0.838413549571548522E+01    0.177204596858099848E+02    0.177915299603091825E+00   -0.154869836054354915E+01   -0.237627364433732868E+01   -0.296820007817692044E+01    0.413771341513300306E+00   -0.237863587685639253E+02
    0.944157072654766338E+01    0.454227983803855224E+02    0.383367449610064637E+00   -0.178680599286210873E+01   -0.112564245798056795E+01   -0.267408206441340290E+01    0.392228019698918240E+00   -0.216114902057018057E+02
    0.774428898700723156E+01    0.318628855098861763E+02    0.220989960913641592E+00   -0.172260659752229617E+01   -0.169609463276774286E+01   -0.210468882188749173E+01    0.219619285100780576E+00   -0.215617874707300174E+02
    0.780436567393514480E+01    0.442714605357544428E+02    0.642827268993627299E+00   -0.144893999672996676E+01   -0.166757365180208650E+01   -0.203393594120289745E+01    0.200315299455513768E+00   -0.214707645023113685E+02
    0.564200419870012393E+01    0.487577742174398665E+02    0.351849944331412867E+00   -0.987950058499841965E+00   -0.280133422600968052E+01   -0.225974638769091785E+01    0.537089356572186483E+00   -0.212176231595014428E+02
    0.840437077280800615E+01    0.487376662084930743E+02    0.771244154997170028E+00   -0.179589802315262292E+01   -0.111760660247275778E+01   -0.143459276801410440E+01    0.116662533636938778E+00   -0.211872708625630715E+02
    0.933797350469542486E+01    0.380056378302134874E+02    0.378077160082976149E+00    0.970723021628062455E+00   -0.263820494419641083E+01   -0.234583552882035340E+01    0.471150613490972148E+00   -0.210969528673869888E+02
    0.849720245952803133E+01    0.239152468563258829E+02    0.481806038070491272E+00   -0.162031295126917252E+01   -0.240808788070575197E+01   -0.298877763248624007E+01    0.275290066840718772E+00   -0.208677761185049739E+02
    0.731664519255213097E+01    0.317225457731077967E+02    0.152944373732115085E+00   -0.164919972832008943E+01   -0.200057444212950264E+01   -0.177686108809053311E+01    0.470620259927450824E+00   -0.206932352675764548E+02
    0.879843485637912792E+01    0.492246987887589498E+02    0.666895190173289465E+00    0.732508832550763600E+00   -0.258744598119035762E+01   -0.155661835843422303E+01    0.437437595988882655E+00   -0.205976609976251659E+02
    0.639019309728642160E+01    0.352274695853602466E+02    0.347544652058748404E+00   -0.148004322184360348E+01   -0.241829189189267169E+01   -0.249970786400220035E+01    0.369788756772983229E+00   -0.199614991071667021E+02
    0.785436542203607857E+01    0.299696633359592823E+02    0.569344015495459432E+00   -0.193486984530904094E+01   -0.230796461085251892E+01   -0.138359385697220283E+01    0.821565441127003471E-01   -0.195444660818532867E+02
    0.984692059331286629E+01    0.465400255257110587E+02    0.753300608935707938E+00   -0.854473453732522703E-01   -0.271696292459842814E+01   -0.194808725153950224E+01    0.365054988620549969E+00   -0.195143989746216384E+02
    0.946565671586470714E+01    0.355469638935896342E+02    0.762267276826805951E+00    0.379380579930288508E+00   -0.291830081188218138E+01   -0.190426812603358653E+01    0.385038796596899768E+00   -0.194346217416120375E+02
    0.714048868186213870E+01    0.270623390879107149E+02    0.248163881846491713E+00   -0.193415006636139064E+01   -0.228803978620594473E+01   -0.152716814217547636E+01    0.464782880785648111E+00   -0.194208595069606034E+02
    0.467371745814607298E+01    0.180682715337830473E+02    0.737888976616267733E+00   -0.153539985446452931E+01   -0.287754006588989464E+01   -0.219319055871964741E+01    0.391146843590276294E+00   -0.193371438267167832E+02
    0.956903749924644487E+01    0.219086608036079760E+02    0.428385776620195780E+00   -0.104978076920453400E+01   -0.275458969551454214E+01   -0.169675333861226085E+01    0.810802377598500712E-01   -0.192619956247166080E+02
    0.509420401857986960E+01    0.356896230958145679E+02    0.658378360042556010E+00   -0.190580611692274626E+01   -0.209218069409351637E+01   -0.183172804585749294E+01    0.402043220784968569E+00   -0.192513349763575796E+02
    0.558505586556412581E+01    0.390906219818553780E+02    0.195830354599194761E+00   -0.168625461301821855E+01   -0.298537435593477385E+01   -0.250085202951399976E+01    0.267165912204064437E+00   -0.191673129514522316E+02
    0.984050196353580020E+01    0.444107157665995871E+02    0.448074674296998932E+00   -0.162698608385181198E+01   -0.201229035228781905E+01   -0.134014527075932088E+01    0.301406142957683976E+00   -0.191297698500144300E+02
    0.815054846267572053E+01    0.268555768893195719E+02    0.779349397732648108E+00   -0.169621222407106997E+01   -0.232138440527826040E+01   -0.145998681966966681E+01    0.330342375964959800E+00   -0.190867574747982296E+02
    0.927974960762177936E+01    0.348222927248579737E+02    0.189342406269745522E+00   -0.876874496909711976E+00   -0.255724833873548896E+01   -0.227947859350043114E+01    0.546654090462491027E+00   -0.190792137834631745E+02
    0.562515967985443854E+01    0.417143930902828117E+02    0.358240245303934224E+00   -0.146687030565586607E+01   -0.253618943814646114E+01   -0.180541751447942866E+01    0.174227183613565761E+00   -0.190709637536762173E+02
    0.542982326529742387E+01    0.327568718690810812E+02    0.433739941506822602E+00   -0.154914490527601889E+01   -0.281505435731807507E+01   -0.179377995085597797E+01    0.402723463523969816E+00   -0.190692857286798159E+02
    0.726226887618088845E+01    0.176700656229820439E+02    0.647180371657447906E+00   -0.140847000466173089E+01   -0.222089874282603850E+01   -0.192289917692746437E+01    0.446974519032467377E+00   -0.190219753262473219E+02
    0.860173713257223405E+01    0.407387209050811521E+02    0.728773196935987522E+00   -0.714983857662622180E+00   -0.267762116418637452E+01   -0.237010891963759329E+01    0.438855719133669997E+00   -0.188614854665964060E+02
    0.881268702854864827E+01    0.441276956676682772E+02    0.747312808576539256E+00   -0.132985686162117611E+01   -0.175417852009626474E+01   -0.195018644189997459E+01    0.342411530229494512E-01   -0.187385857295446847E+02
    0.486397542232619884E+01    0.356165909293621610E+02    0.555066893662384708E+00   -0.184026110991085168E+01   -0.285461484376528896E+01   -0.171186448215903608E+01    0.381694470694390442E+00   -0.187210811439597400E+02
    0.613145820737901825E+01    0.287822518914303060E+02    0.507488073127569383E+00   -0.147058053530817934E+01   -0.297780944255758717E+01   -0.243348779650935576E+01    0.356020083300205181E+00   -0.186388818906245817E+02
    0.667679991201570999E+01    0.172249622820602184E+02    0.649901907254314293E+00   -0.133246388929173820E+01   -0.246219464784168629E+01   -0.214913956217434343E+01    0.498024602758886659E+00   -0.186351588500364720E+02
    0.929571231359990335E+01    0.443522757347180061E+02    0.687857340802276118E+00    0.310858874721129386E+00   -0.268929173470294725E+01   -0.202154160146983619E+01    0.499249194854604672E+00   -0.185969792495940247E+02
    0.826014131279787378E+01    0.295051452241786620E+02    0.689657570405067810E+00   -0.106201343904377232E+01   -0.235817124214832674E+01   -0.226091132924047322E+01    0.297915822243607770E-01   -0.184599788423451336E+02
    0.945122394344911676E+01    0.244585801232681135E+02    0.471939306934560043E+00   -0.195522113990662016E+01   -0.166790638009251624E+01   -0.165025072121674388E+01    0.352460584429344637E+00   -0.184329614424901038E+02
    0.654827306074392723E+01    0.217305213366122345E+02    0.393459075721100560E+00   -0.180941916925109170E+01   -0.266258916581414073E+01   -0.264444876786817051E+01    0.143069250357072703E-01   -0.183097660085145257E+02
    0.729619959366632198E+01    0.437777133018847238E+02    0.767187172343996915E+00   -0.144657086135784985E+01   -0.201486419675680217E+01   -0.203320153485113497E+01    0.519798641454030763E+00   -0.182608564372481226E+02
    0.553438099727307176E+01    0.490781398926593297E+02    0.676001331546313144E+00   -0.131469489174605281E+01   -0.237363957379604251E+01   -0.232781081944915691E+01    0.543167159320429915E+00   -0.182173030104739304E+02
    0.565117851136789984E+01    0.160702567958465998E+02    0.571762619214221002E+00   -0.154902021431110692E+01   -0.252947336522720789E+01   -0.208444941845272957E+01    0.125579252629199334E+00   -0.182099893247032298E+02
    0.927566570043563843E+01    0.375022152066230774E+02    0.612366581300163415E+00   -0.167086684703826904E+01   -0.177535319328308105E+01   -0.268088850378990173E+01    0.219588059234619160E+00   -0.181259503865387401E+02
    0.685049289298143904E+01    0.272606202442841976E+02    0.391675118356748064E+00   -0.164194043015807423E+01   -0.283791266189079394E+01   -0.261012477838120915E+01    0.724861264603629124E-01   -0.180847594404802905E+02
    0.953107376725668942E+01    0.402539343449380311E+02    0.532931716443170833E+00   -0.116472259534622102E+01   -0.244171466416022920E+01   -0.266889379038808094E+01    0.543455506800786387E-01   -0.180101689148751696E+02
    0.972845447660239593E+01    0.473463106257544268E+02    0.722289009860664355E+00   -0.595050410669057728E+00   -0.246383344239154578E+01   -0.221156034369195087E+01    0.531922529920910714E+00   -0.179918788053151744E+02
    0.612201940074782147E+01    0.309959169922410425E+02    0.589985766145829205E+00   -0.175847345592840387E+01   -0.208468114521975778E+01   -0.204969828981210078E+01    0.292498683574641816E+00   -0.179774805450890796E+02
    0.910096067260263553E+01    0.373553048587099212E+02    0.484513742820106119E+00   -0.172220187747936282E+01   -0.170606851269864324E+01   -0.209962471653714111E+01    0.353604571860336780E+00   -0.179109146446170762E+02
    0.780620019494957340E+01    0.252783731068368454E+02    0.487427590595599092E+00   -0.172522170097104821E+01   -0.196242443097779984E+01   -0.232468164829964330E+01    0.526171867371206248E+00   -0.178818402940071692E+02
    0.917218460737390018E+01    0.466152884568730173E+02    0.390511358664584973E+00   -0.155241311298321083E+01   -0.177376285984875226E+01   -0.192927894762971075E+01    0.206296001125757467E+00   -0.178644914420184016E+02
    0.886085600020111741E+01    0.248798474677405324E+02    0.528059452739474855E+00   -0.195711828488966000E+01   -0.199884963261739146E+01   -0.296122758212744852E+01    0.784583510755929303E-01   -0.178342943608654956E+02
    0.965837475515207800E+01    0.481524674006414557E+02    0.615916052039575779E+00    0.942278012104575957E-01   -0.280597816528688648E+01   -0.200367770104136289E+01    0.430517179150373908E+00   -0.178123763117484337E+02
    0.627800852060317993E+01    0.417639261484146118E+02    0.450955121706991979E+00   -0.169453734159469604E+01   -0.216328692436218262E+01   -0.242110732197761536E+01    0.395085475301742595E+00   -0.178098436612560178E+02
    0.586575788841740398E+01    0.483286340466305901E+02    0.623043918603439106E+00   -0.169499728214990908E+01   -0.202508249208685553E+01   -0.217380137679582131E+01    0.115887494784167322E+00   -0.177949535213445138E+02
    0.688268915569271567E+01    0.476853251348660976E+02    0.533186153222898973E+00   -0.136877312324936939E+01   -0.265093937225131349E+01   -0.259654379486103881E+01    0.540852032978613728E+00   -0.177874189779761345E+02
    0.739702893202238521E+01    0.353706293765849296E+02    0.412879578401731118E+00   -0.172459121245848945E+01   -0.200191867666738998E+01   -0.190290517590102937E+01    0.212599302220447706E+00   -0.177772157425956436E+02
    0.922632887459704776E+01    0.413539276232366220E+02    0.575774042842289724E+00   -0.682523535288980465E+00   -0.265961608215262446E+01   -0.218948092354896673E+01    0.509077264752781700E+00   -0.177697191090794853E+02
    0.797641747800939704E+01    0.158324163095527286E+02    0.678422351079019825E+00   -0.121014171246579783E+01   -0.243261528842752117E+01   -0.203808053114815602E+01    0.792045467835373607E-01   -0.177587949754681524E+02
    0.771668407830527947E+01    0.218971128627796219E+02    0.780459358859653118E+00   -0.142327409178916531E+01   -0.248058769500711618E+01   -0.170301871389988690E+01    0.198994862605741896E+00   -0.177484139393688629E+02
    0.688238152298140982E+01    0.388825342971527874E+02    0.190425516611666623E+00   -0.168042435645082167E+01   -0.207816335599665480E+01   -0.210933337754807004E+01    0.290643830297090344E+00   -0.177423528037384415E+02
    0.658088526367140858E+01    0.322413808768038592E+02    0.539342866945948574E+00   -0.111842293823814609E+01   -0.285384114687462587E+01   -0.213174218732629139E+01    0.123367180913829561E+00   -0.177274740302513472E+02
    0.976176588376508114E+01    0.408446339504737637E+02    0.616476743190024434E+00   -0.107654237750512038E+01   -0.208421513355039201E+01   -0.219401347638624955E+01    0.147625515283179382E+00   -0.177127402727601542E+02
    0.993474060940664749E+01    0.380499276379883185E+02    0.559464616880012255E+00   -0.116875199441274935E+01   -0.251564121976143440E+01   -0.157627501761186428E+01    0.387888245077453064E+00   -0.177103345214072370E+02
    0.444844284918443655E+01    0.328322024265588510E+02    0.664802134252685750E+00   -0.198892132463651694E+01   -0.249939996425901390E+01   -0.175658558828309808E+01    0.566065053118687267E+00   -0.177056646858144120E+02
    0.812194692977527311E+01    0.326991487885480581E+02    0.673739140227505362E+00   -0.152893295255229633E+01   -0.206165157531815435E+01   -0.181115014209837932E+01    0.169712786433038249E+00   -0.176805289531982055E+02
    0.831957707210807129E+01    0.313589174615892965E+02    0.404081886085524811E+00   -0.189505788091691674E+01   -0.180604793087790116E+01   -0.187414799014936251E+01    0.434012746312915754E+00   -0.176614289958999819E+02
    0.913116503732717710E+01    0.455893689797009785E+02    0.324838059240197874E+00   -0.750916350467900617E+00   -0.262900405433485052E+01   -0.216432446088203623E+01    0.339275907410483857E+00   -0.176093770629628601E+02
    0.908906453937791703E+01    0.189374922566401018E+02    0.602380925647907683E+00   -0.942297272582562684E+00   -0.293429160210422291E+01   -0.230098785630283365E+01    0.423579274387026028E+00   -0.175906439116490567E+02
    0.972088096892332842E+01    0.400025712666123496E+02    0.429145176889002333E+00   -0.188620963903079231E+01   -0.153387227130500237E+01   -0.271176267414423577E+01    0.279754399789578292E-01   -0.175833433295244461E+02
    0.703842575702725526E+01    0.267798277265911864E+02    0.757425721937658114E+00   -0.130979787036840944E+01   -0.279123670282456038E+01   -0.244972837847432690E+01    0.259693791049994349E+00   -0.175751814290568937E+02
    0.522155490463258420E+01    0.370337845031705015E+02    0.319560102781819622E+00   -0.197782261800947223E+01   -0.247377730674463736E+01   -0.253306919663508001E+01    0.358427835448444976E+00   -0.175737747841877194E+02
    0.656106150831609369E+01    0.223443206452622505E+02    0.572349807621075013E+00   -0.134906725277917450E+01   -0.258990014886739228E+01   -0.199333565783170119E+01    0.301143559613874068E+00   -0.175604264395487668E+02
    0.899099856615066528E+01    0.487349155545234680E+02    0.300555215852356603E-01   -0.154598248004913330E+01   -0.251816618442535400E+01   -0.280904340744018555E+01    0.121724613547325139E+00   -0.175448031750559146E+02
    0.785767163084463682E+01    0.345518011446416153E+02    0.348557661698200016E+00   -0.129447107142020679E+01   -0.281819512571901676E+01   -0.173204601892960364E+01    0.870289110966522006E-01   -0.175191342238529693E+02
