Nested Sampling Global Log-Evidence           :   -0.335219015330340397E+02  +/-    0.755530037100094337E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.335219015330340397E+02 +/-    0.755530037100094337E-01
Local Log-Evidence   -0.335219015330340397E+02 +/-    0.755530037100094337E-01

Dim No.       Mean        Sigma
   1    0.848144749522219676E+01    0.102065638179173068E+01
   2    0.402762610127020153E+02    0.795901437103040976E+01
   3    0.623290097962087675E+00    0.139458140844608863E+00
   4   -0.179345088312149747E+01    0.160598328445087257E+00
   5   -0.276650927412253500E+01    0.164952445753055177E+00
   6   -0.199250458113095186E+01    0.300333793420621387E+00
   7    0.303344021999217728E+00    0.150439614030546620E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.963425946713395298E+01
   2    0.491788638688161512E+02
   3    0.764110780504697384E+00
   4   -0.197794608820727946E+01
   5   -0.274343928325250852E+01
   6   -0.155438235485199749E+01
   7    0.110460406141811560E+00

MAP Parameters
Dim No.        Parameter
   1    0.963425946713395298E+01
   2    0.491788638688161512E+02
   3    0.764110780504697384E+00
   4   -0.197794608820727946E+01
   5   -0.274343928325250852E+01
   6   -0.155438235485199749E+01
   7    0.110460406141811560E+00
