luminosity_distance KNtimeshift inclination_EM log10_n0 p log10_epsilon_e log10_epsilon_B Ebv log10_E0 thetaCore thetaWing ksiN L0 dL b q ts log_likelihood log_prior
118.55636239051819 -1.8447453379631042 0.05108726122364909 -2.0461621284484863 2.474609375 -1.1879552006721497 -0.20595020055770874 0.1543809488296509 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -10.47657076867618 -12.423815455685716
165.2662500051286 -0.8334393476744597 0.12487712691918822 -1.1923180940822995 2.7589710054411647 -0.6379770141662098 -0.15174756834847258 0.5367489537528463 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -9.141901783949093 -13.993934255021708
119.97652388607906 0.9971899124627464 0.16374663401384745 -0.15879751020996347 2.819991196374933 -0.3406071695335813 -1.2542745781713889 0.15208159756603795 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -8.12195972037932 -11.257582600411865
116.78464786164503 -1.9443479974953337 0.12612838235847507 -1.6643618436763568 2.4754955269753713 -0.22549176133090088 -0.9012998214966847 0.03292523156617753 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -7.856982883279821 -11.267199107789564
113.52733212668099 -0.7696679241844153 0.07365067317505211 -1.9608750509701378 2.3070957272040866 -0.44615128433118656 -1.234601171824779 0.09431364468804568 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -7.831990770546681 -11.924222191505953
195.54675817489624 0.6675841808319092 0.16727250615438224 -0.6027284860610962 2.6392441391944885 -0.275149405002594 -1.0607221126556396 0.16640191054344178 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -7.7768686904751245 -11.271137612525221
149.04969056217374 -1.3599019385195885 0.05085174336086674 -1.311904683025828 2.269640885446935 -0.31507681442574365 -1.5010866427149354 0.30002745363626987 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -7.357709458076102 -12.856788445829098
145.7609059664948 -0.867523846600688 0.09905958438224886 -0.48757400959902997 2.339992669640695 -0.2519008363275397 -2.0989034437651766 0.21567380621203353 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -7.3167162346257415 -11.921388563877555
121.59830681862206 -1.1813768028730842 0.11637515006778627 -1.8525453499201414 2.303185291340297 -0.19133296690348534 -0.9686842020563815 0.10939301819172226 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -7.295975829303385 -11.500139673786839
176.72573685638397 -1.695805778100211 0.12830633073873582 -1.7865173363698865 2.8502969751487823 -0.16447228146746973 -0.5985261580710102 0.05968737639671163 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -7.269274018953894 -11.301051762262697
172.0436266972713 -0.9539091282083194 0.17334956053098977 -0.3979042859537065 2.602162268417059 -0.5165711427294024 -0.0811401698059111 0.32263390633563177 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -7.209534223459741 -11.721620996382383
168.78808164703247 -1.4044925458392097 0.13502144330437246 -1.5639358743737033 2.24971880278775 -0.6347720505235399 -1.2546646303538525 0.15947853374215887 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -7.141823195250176 -11.466791904548067
102.60221862438087 -1.987175660899008 0.04335064417097287 -1.8171435839317989 2.33539127862605 -0.5090626963755467 -1.004831091508224 0.4842589148004268 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -7.132544009073769 -14.144495514817645
124.05743326939267 -0.6744183311053105 0.1850025701005493 -2.102178509213845 2.9287186770136175 -0.22762822246314673 -1.547082709697623 0.13682603820752393 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -7.080433440307075 -11.101119132595917
167.02055638082282 0.33077012816602513 0.15456178781844832 0.3866228252826529 2.2592582766629468 -0.38298181893451133 -1.5447771709381959 0.08465936138751665 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -7.072047820844814 -11.166049625810986
103.62419518803651 0.44933280475251625 0.15648664748816898 -0.8368742799487658 2.8346127172396445 -0.9087922551695464 -1.9844793092572024 0.06730036553928968 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -7.035952548486403 -11.118800905837604
