luminosity_distance KNtimeshift supernova_mag_boost Ebv log_likelihood log_prior
165.6552272815964 -1.0876785373269402 -3.727392331757042 0.2096657704231441 -45.09813750993897 -8.022401003502901
287.01386545039827 -0.831173803091823 -1.8338637455375513 0.1538516557198983 -44.25952073724166 -7.87927901843817
163.748610498973 0.42999062669479615 -1.845849396776618 0.13006899167697097 -43.57391175468587 -7.824012930279127
201.18557961819312 0.21924084752824768 -2.4152926269187076 0.3166721960553751 -43.51334416715824 -8.371957806718962
211.81127727031708 -0.8597171306610107 -4.912734627723694 0.46263162689208986 -43.24506864828449 -9.21769897301697
236.63693882035471 0.13012536986172663 -4.865512173759822 0.45579099136853435 -43.19248492436765 -9.157244887766899
190.34229257902626 0.3586967715933844 -3.205834396135474 0.42330297175198767 -42.81840089725083 -8.911474129384544
285.548797249794 -1.5837408304214478 -2.292643189430237 0.30796173527240756 -42.69005389857401 -8.338463599310007
127.41034030914307 0.06683123111724854 -1.8710601329803467 0.48542306842803956 -42.47027806863925 -9.450428490539412
200.03692851912726 -0.8227816146192837 -0.961602138755338 0.09084922346526425 -42.431040058612 -7.739059739110081
288.81563313126935 0.19242097068346364 -3.1677569178716074 0.1952488056548283 -42.407914160194125 -7.983425266630117
207.57464564151442 -0.5178791702868828 -4.023068289120225 0.2680370691682845 -42.33465535146897 -8.197850578936668
291.1501297625915 0.24831018010089867 -3.998716644595369 0.3174306572648215 -42.193850445128845 -8.374928106326138
156.8649247288704 0.30619943141937256 -1.7379295825958252 0.04427573168277741 -42.14383888027601 -7.646739807013451
230.83570301532745 0.024683892726898193 -4.544965028762817 0.4091094188690186 -42.13277431392217 -8.82054009969222
221.3973581790924 -1.9044679403305054 -1.1833614110946655 0.18620180990695953 -42.0722719430575 -7.959720736155573
317.8519991052068 -1.8776462918261805 -2.778995536324821 0.3625731331313103 -42.04228343901339 -8.569788672494482
174.13314803583336 0.2777995988809776 -3.024024461205723 0.3884909683890178 -42.04004672283697 -8.701630177751396
201.41057727026134 -1.2052775926165424 -1.4687938961603204 0.2568777265643385 -41.90244020304813 -8.16184214293927
311.5802526473999 -0.015306055545806885 -3.994801640510559 0.42992814095020293 -41.83189471245797 -8.956926919834492
254.98607191160013 -0.12178304348376989 -2.6784357114596284 0.26350818496854417 -41.80466109368159 -8.183080317262073
150.40978533460805 -0.22363554074632774 -2.8442157417820515 0.18248919452096 -41.734998574321466 -7.950153410622015
