Nested Sampling Global Log-Evidence           :   -0.176691165285693366E+02  +/-    0.630024185319258967E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.176691165285693366E+02 +/-    0.630024185319258967E-01
Local Log-Evidence   -0.176691165285693366E+02 +/-    0.630024185319258967E-01

Dim No.       Mean        Sigma
   1    0.815896746458753874E+01    0.119917676298255715E+01
   2    0.365060669212756963E+02    0.973429485316908583E+01
   3    0.576287183038217576E+00    0.161751220577053295E+00
   4   -0.167495324148570690E+01    0.243922163937469877E+00
   5   -0.268218643984813365E+01    0.226054506223790280E+00
   6   -0.201203970459259018E+01    0.285578089822779935E+00
   7    0.271923496406626219E+00    0.158096286350289800E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.961929672495618426E+01
   2    0.493136471953232132E+02
   3    0.771662185093410224E+00
   4   -0.188125511976916382E+01
   5   -0.277062804848338695E+01
   6   -0.142643411942327369E+01
   7    0.138696298697286668E+00

MAP Parameters
Dim No.        Parameter
   1    0.961929672495618426E+01
   2    0.493136471953232132E+02
   3    0.771662185093410224E+00
   4   -0.188125511976916382E+01
   5   -0.277062804848338695E+01
   6   -0.142643411942327369E+01
   7    0.138696298697286668E+00
