Nested Sampling Global Log-Evidence           :   -0.770989777373010909E+01  +/-    0.157782843439406545E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.770989777373010909E+01 +/-    0.157782843439406545E+00
Local Log-Evidence   -0.770989777373010909E+01 +/-    0.157782843439406545E+00

Dim No.       Mean        Sigma
   1    0.148205173221082447E+03    0.263501400040553584E+02
   2   -0.719918699392664396E+00    0.708500978994208275E+00
   3    0.140936635164179702E+00    0.316379216832222490E-01
   4   -0.144699933579475326E+01    0.829670945613549593E+00
   5    0.250270642175763935E+01    0.239038115136778084E+00
   6   -0.417356681870454382E+00    0.228368374000087276E+00
   7   -0.988550239199918912E+00    0.575719404308587479E+00
   8    0.238385756201985266E+00    0.149350828192078372E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.157389916247969012E+03
   2   -0.156017044036278851E+01
   3    0.123631506450139581E+00
   4   -0.274365293496963680E+01
   5    0.227032401783245907E+01
   6   -0.136350511360667337E+00
   7   -0.425869180137039116E+00
   8    0.472359454569587278E+00

MAP Parameters
Dim No.        Parameter
   1    0.143876348544620868E+03
   2   -0.191741141376803936E+01
   3    0.130902572015576257E+00
   4   -0.153916233326212404E+01
   5    0.218187968618758532E+01
   6   -0.496971299333123895E+00
   7   -0.431570592604261449E+00
   8    0.255095668625398009E+00
