Nested Sampling Global Log-Evidence           :   -0.580660228721908123E+01  +/-    0.125510023686869504E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.580660228721908123E+01 +/-    0.125510023686869504E+00
Local Log-Evidence   -0.580660228721908123E+01 +/-    0.125510023686869504E+00

Dim No.       Mean        Sigma
   1    0.303793764087306650E+01    0.978171418049743502E+00
   2    0.326345085945655242E+02    0.911314995370835490E+01
   3    0.512524031069036989E+00    0.165379372701637661E+00
   4   -0.341996917776774434E+00    0.722472869112974370E+00
   5   -0.218287416811546153E+01    0.529984426478024684E+00
   6   -0.979284497690301348E+00    0.459860546090097411E+00
   7    0.281929319105571508E+00    0.157503738655103531E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.374251095480087459E+01
   2    0.289538802408573801E+02
   3    0.249209911247339155E+00
   4    0.167228667834898648E+00
   5   -0.226585550931286717E+01
   6   -0.545075966451427085E+00
   7    0.257527786212735976E+00

MAP Parameters
Dim No.        Parameter
   1    0.304505733570862125E+01
   2    0.260671696327318898E+02
   3    0.510942505799199642E+00
   4    0.103419564091160598E+00
   5   -0.209956780509635266E+01
   6   -0.113635128199336721E+01
   7    0.316823634013857103E+00
