Nested Sampling Global Log-Evidence           :   -0.874083791457813675E-15  +/-    0.923903378387329656E-09

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.874083791457813675E-15 +/-    0.923903378387329656E-09
Local Log-Evidence   -0.874083791457813675E-15 +/-    0.923903378387329656E-09

Dim No.       Mean        Sigma
   1    0.555707133410032927E+01    0.261368304580963562E+01
   2    0.320176607384928573E+02    0.100116884155613342E+02
   3    0.513454149474718347E+00    0.185419026137114307E+00
   4   -0.516963477421086393E+00    0.856901691302884738E+00
   5   -0.199065875704400264E+01    0.573985071506839195E+00
   6   -0.174032960258773550E+01    0.729010265405789171E+00
   7    0.286184611251996734E+00    0.165870793070094696E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.974925583600997925E+01
   2    0.435410904884338379E+02
   3    0.564736059981830185E+00
   4    0.791616678237915039E+00
   5   -0.295470798015594482E+01
   6   -0.722966372966766357E+00
   7    0.198959986853599557E+00

MAP Parameters
Dim No.        Parameter
   1    0.974925583600997925E+01
   2    0.435410904884338379E+02
   3    0.564736059981830185E+00
   4    0.791616678237915039E+00
   5   -0.295470798015594482E+01
   6   -0.722966372966766357E+00
   7    0.198959986853599557E+00
