    0.882167343498515720E+03   -0.170300910824939544E+01   -0.322761895262573262E-01    0.145251835531287767E+02    0.514831868819505800E+02   -0.222652885462796419E+02
    0.411442108081996736E+02   -0.411615097338376312E+00   -0.678096890551000975E+00    0.145638978947449829E+02    0.492248900596840997E+02   -0.215281820925124023E+02
    0.312099714689969858E+03   -0.385133645910437084E+00   -0.620141399040107899E+00    0.127789159701976480E+02    0.515240001702886374E+02   -0.183777604397167771E+02
    0.799474787674834602E+02   -0.244868420914252871E+00   -0.886553774541562589E+00    0.145330001508647513E+02    0.497452652442062515E+02   -0.174432688081976757E+02
    0.250013929751808575E+03   -0.245454087126804055E-01   -0.236117961206652183E+00    0.139027865847949208E+02    0.508206354166952394E+02   -0.174129164355309634E+02
    0.146931748445696613E+02   -0.122916092545487787E+01   -0.189193155251259348E+01    0.148302668643639830E+02    0.473059606335277891E+02   -0.171291747066556468E+02
    0.812384562092433271E+03   -0.627937889248525893E+00   -0.166065788418899629E+00    0.143267107393561091E+02    0.517557124623697433E+02   -0.170375103210005072E+02
    0.384324061725585750E+03   -0.148963435358821572E+01   -0.416288964725901600E+00    0.145546205883467437E+02    0.515898863118378870E+02   -0.168726775081268556E+02
    0.375306823888211511E+03   -0.143529760004422102E+01   -0.138494851761955751E+00    0.129390250626811767E+02    0.517608746801902626E+02   -0.168639322616540142E+02
    0.350737141638168026E+02   -0.731521224275863080E+00   -0.103672538900294153E+01    0.128455829281075964E+02    0.500123792060615102E+02   -0.167801900388230294E+02
    0.660807537738272401E+02   -0.203087411906609727E+00   -0.140364965261185137E+01    0.140562140320378646E+02    0.499441907169545800E+02   -0.166162226033991161E+02
    0.219950450296806679E+03   -0.916078840017980456E+00   -0.996158337323871379E-01    0.143036456595348600E+02    0.512323288907422310E+02   -0.165992140747475361E+02
    0.942052197581110988E+02   -0.611466830133404748E-01   -0.510977746594795335E+00    0.129300295528453724E+02    0.510864610895020590E+02   -0.165934677302755986E+02
    0.155368258776307869E+03   -0.765036344060927131E+00   -0.485386024916415693E+00    0.122489689059299671E+02    0.513090146602193187E+02   -0.165607325211362628E+02
    0.306867801170711552E+02   -0.542425210916366085E+00   -0.761794261093964309E-01    0.130559863000251664E+02    0.492067387777844374E+02   -0.165094654046412579E+02
    0.205299301182244136E+03   -0.109464187911019861E+01   -0.696390871814323908E+00    0.145790967202946788E+02    0.498628217572590628E+02   -0.163790322745261427E+02
    0.232883324202220933E+03   -0.150985139795442991E+01   -0.200704661500603621E+00    0.145275345041021957E+02    0.510297036087799754E+02   -0.162964956572659645E+02
    0.307491846955953292E+03   -0.404669360416403112E-01   -0.202755890353413015E+00    0.139594455601968264E+02    0.511005841992079795E+02   -0.161914353862164226E+02
    0.938370361280323380E+02   -0.164386051022909574E+01   -0.338899742189155972E-01    0.133113413866410593E+02    0.501726477279659022E+02   -0.161366392697787369E+02
    0.515103656519718584E+03   -0.167020954282354639E+01   -0.247685821770572190E+00    0.139696499842874395E+02    0.514099705651495640E+02   -0.161257644199501016E+02
    0.112174570560455322E+03   -0.146342945098876953E+01   -0.746378302574157715E+00    0.137470790743827820E+02    0.496061362028121948E+02   -0.160780365197243249E+02
    0.875016533311764533E+03   -0.622756509879617504E+00   -0.553244369645289780E+00    0.149024771040013881E+02    0.514130864341058995E+02   -0.160093560501692771E+02
    0.253568044822945637E+03   -0.131905039849238981E+01   -0.375399005139199105E+00    0.143014264591175930E+02    0.504493760426204574E+02   -0.159601256017612148E+02
    0.297404965328754827E+03   -0.188835129805233826E+01   -0.223109655342229374E+00    0.143556791917114595E+02    0.506391195410941322E+02   -0.158904241861350179E+02
    0.880914401575463586E+02   -0.117410735768679531E+01   -0.569196216775102570E+00    0.141043931289401314E+02    0.499985087051193062E+02   -0.158903630651446868E+02
    0.828455952678464058E+02   -0.115133178096540068E+01   -0.364530569753861222E+00    0.140579944188105763E+02    0.494381126862360105E+02   -0.158867259612012681E+02
    0.880474387386580304E+02   -0.138566842088708952E+01   -0.407043287107184959E+00    0.136113367450416369E+02    0.504104696146960549E+02   -0.158362702164229994E+02
    0.178146013794169448E+03   -0.228320174270905341E+00   -0.475463537936818170E+00    0.145139491560018037E+02    0.507338957920235671E+02   -0.158117307661374831E+02
    0.785277607921357912E+03   -0.704327296512322842E+00   -0.543494224843752427E+00    0.138470567772698931E+02    0.518679471029700494E+02   -0.157697991676793166E+02
    0.559884829616591333E+03   -0.682468906885358217E+00   -0.163649028023798770E+00    0.142563280928501896E+02    0.515069595076753188E+02   -0.157396095934857776E+02
    0.408240927325119230E+03   -0.887057398033341604E+00   -0.585782433863598406E+00    0.131949379771037698E+02    0.517983195077938277E+02   -0.157052214456664814E+02
    0.289864957332611084E+03   -0.261571645736694336E+00   -0.517886877059936523E-01    0.148414897918701172E+02    0.512773354053497314E+02   -0.156907740362445161E+02
    0.982218483782430667E+02   -0.100170780073144727E+01   -0.250097507369839711E+00    0.149890656341366544E+02    0.493228855478099746E+02   -0.156495167954599985E+02
    0.298712352414153543E+03   -0.346119739147396022E+00   -0.550150250053424550E+00    0.145229033618274777E+02    0.505373754279593754E+02   -0.156481093019047606E+02
    0.173714411950115704E+02   -0.973657039021545545E+00   -0.107294561906090058E+01    0.135661972584815196E+02    0.475912265628889841E+02   -0.156379049754865989E+02
    0.202030613826403567E+03   -0.837186137565997912E+00   -0.391057447693591520E+00    0.149192447297481259E+02    0.500314917481796471E+02   -0.156332849944016736E+02
    0.292764893333311534E+03   -0.181034458121994701E+00   -0.246256150053479672E+00    0.144381281963925794E+02    0.513801812955602273E+02   -0.156194107929661605E+02
    0.218947223814196263E+02   -0.977170327918624793E+00   -0.100332157113146003E+01    0.121597035842675467E+02    0.502253588132448172E+02   -0.156114931537485333E+02
    0.848393175087167037E+03   -0.128594984997992245E+01   -0.550534649492897543E-01    0.147557702559208668E+02    0.517030221796039484E+02   -0.155943451065556467E+02
    0.508194663835109793E+03   -0.101501941481340729E+00   -0.615179225780380534E+00    0.138733651693757736E+02    0.514003991551502111E+02   -0.155852713588081588E+02
