luminosity_distance timeshift inclination_EM log10_n0 p log10_epsilon_e log10_epsilon_B log10_E0 thetaCore thetaWing ksiN L0 dL b q ts Ebv log_likelihood log_prior
174.25759708322946 0.8006620918473668 0.1268173745734134 -2.5410922112302043 2.7418436216778845 -0.5415958171920305 -0.8377532947960615 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -31.687821022262003 -10.400478570838427
175.92814596121528 0.3849445953374063 0.14214693147341376 -1.1296641820359308 2.3407666709894435 -0.40646460276137475 -1.6390871287266175 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -31.235150766799123 -10.287053392190701
162.96585624222757 0.3564425790888638 0.13494924997716967 -1.9616256181015643 2.554135011720312 -0.5090453776875998 -0.8615951824817589 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -30.631568244657412 -10.338683027054278
179.87174547773665 0.6132574541835734 0.13533733760835745 -1.76611241141463 2.5742361834466214 -0.4634933162704815 -0.3952004416738699 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -30.090869504707648 -10.335828853788467
176.43076913632865 0.3163328064317812 0.1324743217961672 -1.391017385985584 2.4747728882914566 -0.012646188039107109 -2.2016952061432082 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.975637299811147 -10.357082539101672
173.6551870565682 0.6827233510477301 0.11658012043285451 -2.8060117122666086 2.7988600951836515 -0.3919248454490827 -1.1800347455773865 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.69186445378944 -10.484232162885245
174.87229413625906 0.3875638870055299 0.11783307344049641 -2.4143168230681527 2.504808412730987 -0.16641461207791997 -1.692835451615601 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.596862910730835 -10.473590933825703
178.406840787444 -0.0842791628566214 0.16937880053672602 -1.2935362755724338 2.668152543886291 -0.49490734361224176 -0.23164877240137605 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.515431242601636 -10.113193228055534
166.07516694578322 0.14819388773658845 0.13736301899520717 -1.7014371309510272 2.2116612065134524 -0.2201915409180626 -0.4523159609275331 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.446682473691567 -10.32106429912739
167.66755078940676 -0.014051837346709742 0.1841179326449161 -1.063437242018248 2.5455795490175346 -0.40585769314623565 -0.9493825230624839 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.305309947476047 -10.030624557058786
