luminosity_distance timeshift inclination_EM log10_n0 p log10_epsilon_e log10_epsilon_B log10_E0 thetaCore thetaWing ksiN L0 dL b q ts Ebv log_likelihood log_prior
172.7703608111548 0.08023923126514734 0.1213020380157444 -1.0032499713912646 2.3354518813875105 -0.2051889102831419 -2.2762088875200206 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -21.01783830659924 -10.444714698156382
181.1571321199651 -0.02535337379027465 0.1775451024181759 -1.457843951743133 2.5630627750913795 -0.38237329132055553 -1.7773039023033523 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -19.507013975115125 -10.066579314566486
164.29169194656964 0.27135284717731856 0.180047585918992 0.8149915403311394 2.4437039115948145 -0.46285628824894065 -2.700559165359479 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -19.175872035380802 -10.052732270979567
163.5088215482613 0.3684791642847587 0.12416692445905954 -1.5554360435585377 2.066680111615652 -0.395954446604148 -0.5347721459564094 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -18.374228880154575 -10.421488814758362
168.3451438727536 0.513776515090135 0.12789717424053074 -1.2515367231893428 2.682642031545458 -0.2719408109650474 -2.900202071530904 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -18.276160808161954 -10.392045901829825
179.86413222077138 0.1905215584875992 0.13691811694089184 -1.3680079462263681 2.3027941758029855 -1.000530332378785 -0.4637621369411087 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -18.178847279511377 -10.324288070016175
158.4464643400806 0.2136848319157358 0.1716000165116843 -0.8153740540738239 2.2784438778833302 -0.32746798886813444 -1.9977385156455458 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -18.012497711818437 -10.100291051318596
178.29916167768712 0.705134616857422 0.1770540496610745 0.8321022654727548 2.4668364375279173 -0.4281061668004744 -1.5585675378888133 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -17.98323135792972 -10.069319855908681
176.76358930959364 0.4331749254658185 0.14270236583046936 -1.475327484899535 2.705643572955919 -0.5642135321539459 -1.8997099073460186 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -17.940092299174257 -10.283179945029397
157.32139394744934 0.09909428985299495 0.12342500415469149 -1.2244305455370974 2.5998139506801348 -0.32507149172174454 -2.6712441219127885 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -17.867816797488093 -10.427451275375798
155.14000821623264 0.6437906314354926 0.15067129146783523 -0.4077981756662896 2.675059289228435 -0.25928710479264794 -2.451506116930026 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -17.799411315186948 -10.2292306681227
178.70887739497115 -0.09782458030941563 0.09977139485629351 -2.241631894430899 2.3569677124340953 -1.0528348608707963 -0.9170833394537921 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -17.776996101621066 -10.6393228359001
165.21432035647777 0.8041332271275968 0.1417894669080474 -0.8704173333325356 2.701970163223999 -0.05174049883289866 -2.890209828860249 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -17.71605182184531 -10.289554374528027
180.98372207735088 0.03982540203226556 0.12993493126778016 -0.6305945911966901 2.3362841908249883 -0.2577412112632418 -2.591866758075303 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -17.684339281696154 -10.376326383934895
165.071268141316 0.6072106210038538 0.14625494760112917 0.09634877453485569 2.235746777579613 -0.39169164392070055 -2.676418042082898 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -17.5937807604725 -10.258761062482668
175.15485867532934 0.0533796462072883 0.14709880817324258 -1.091203525460296 2.40297220772864 -0.9463102960513599 -0.8183386866793039 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -17.570770901557054 -10.253049169928207
169.21986440088503 -0.07826523390181694 0.145547628754983 -2.5914930498258744 2.9534357614233624 -0.744865430146807 -0.8738082873546209 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -17.424132169246207 -10.263574550838507
181.4641552144822 0.36546059850274326 0.159136811977929 -0.2281047424387843 2.411234341479875 -0.40752559702996294 -0.7050520610580051 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -17.41244012263466 -10.175004785313027
160.70926222742835 0.2515393584720016 0.1391240419216748 -2.570566304530397 2.814492062046348 -0.5537286648026929 -0.870183454415971 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -17.40030419069071 -10.308406824660773
182.86072555298256 0.10774794455008274 0.16513476885983816 -0.37512339294461583 2.996244800564856 -0.7919124651422291 -0.7563605286667374 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -17.395420436129452 -10.138331879647787
162.13049256810476 0.20892055639328186 0.11449695513632752 -2.27294479234373 2.317102307008119 -0.4997707366952251 -1.8817479261350027 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -17.252089007608177 -10.50218239848648
167.69973291928602 0.44974732634924597 0.1664073262855353 0.013491586322389892 2.4439135306596405 -0.4862353325673743 -2.7839275634273166 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -17.2400593347553 -10.13072569244497
165.60869253081006 0.7075688899897391 0.13409668442357978 -0.6773860721650058 2.2574364620008547 -0.8957267598050072 -2.0152888494940777 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -17.13765806124508 -10.344982467309755
167.26562917149343 0.25887232087506207 0.16359602018069935 0.10228684115988251 2.4529078799415083 -0.5164644874384194 -2.8161792819574876 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -17.13502422243154 -10.147609245871074
177.94193915770603 0.07027273314033666 0.12701246553759316 -1.1523053779086552 2.623570263816971 -0.2918120860098532 -2.581288886241763 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -17.117604163687766 -10.398949653617489
152.04985481566584 0.16890487965407633 0.1752290508700314 -0.4312205164573162 2.5766872423833176 -0.21593085680381963 -2.8564439949327745 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -17.1028712194791 -10.079573551958253
180.69053679704666 -0.04244058728218079 0.1833119591385187 -0.34004509449005127 2.692399322986603 -0.6807167530059814 -1.7773756384849548 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -17.079915562619178 -10.034962183523284
163.60465512022932 -0.014907471252366133 0.17308983135483821 0.0732042768836676 2.6511713459800523 -0.6822392830843382 -0.4498672222211324 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -17.03028216756474 -10.09173237578196
175.19649283086605 0.6153586192856677 0.1651802607199002 0.21355951886761115 2.6497516475961063 -0.7344130264438768 -1.655013664385775 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -16.995962173389774 -10.138058943359944
180.5489422914377 0.38512732111101 0.14240036560469313 -1.4822278031951126 2.963389810406352 -0.6456857283648119 -0.5234890540703452 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -16.935707708722642 -10.285284112341898
