    0.487364445286760972E+01    0.150586327460035108E+02    0.658547499195982433E+00   -0.820915697815488343E+00   -0.107439425673947708E+01   -0.931111374390932500E+00    0.432105819966324411E+00   -0.244336471115135332E+02
    0.843872842430248760E+01    0.212654083403806311E+02    0.389269849250936384E-01   -0.438857495175673851E+00   -0.195525713250476341E+01   -0.913256073819146419E+00    0.280901892090647809E+00   -0.202759050939925380E+02
    0.740767203598936153E+01    0.270284698340008376E+02    0.659656859516698058E+00   -0.145279121034940872E+01   -0.188899818958677090E+01   -0.689099492117067669E+00    0.243910383350897687E-01   -0.202149916210932226E+02
    0.301247696074760762E+01    0.391516524800065326E+02    0.463921163438441586E+00   -0.113520624413790561E+01   -0.267893796941261764E+01   -0.112098630968181223E+01    0.535634097847027535E+00   -0.199536643932548792E+02
    0.421808761007958566E+01    0.407363681815619927E+02    0.524368745306515338E+00   -0.133358740255415298E+01   -0.155145065560460482E+01   -0.670999380127673462E+00    0.354276747670411674E+00   -0.197564511176014612E+02
    0.432174336869842701E+01    0.227598293140116894E+02    0.725598505700624896E+00   -0.144418220006598652E+01   -0.216113997785072876E+01   -0.552630737709573605E+00    0.506471984384519125E+00   -0.196087805700021534E+02
    0.748251080513000488E+01    0.275490981340408325E+02    0.416095540354574633E+00    0.267924666404724121E-01   -0.105512094497680664E+01   -0.742731571197509766E+00    0.479811696410179178E+00   -0.195599437674697185E+02
    0.608304265178161696E+01    0.470127297710323830E+02    0.530193347430467310E+00    0.226663312280290352E+00   -0.266661792790591567E+01   -0.122109843568609633E+01    0.291833320982013367E+00   -0.193219950053458795E+02
    0.487040990591049194E+01    0.225361829996109009E+02    0.598432860529527599E+00   -0.131942772865295410E+01   -0.288290822505950928E+01   -0.112477231025695801E+01    0.196735922312736511E+00   -0.192756318729894502E+02
    0.738403226987495476E+01    0.319652315009897059E+02    0.301725800496278063E+00   -0.100819968075107957E+01   -0.169856936722286433E+01   -0.544498129316859814E+00    0.998660607427704350E-01   -0.192688388711765626E+02
    0.430207015547514349E+01    0.261226814911437870E+02    0.605856036086635519E+00   -0.368476037454942063E+00   -0.290049433879738494E+01   -0.952138172347707368E+00    0.421892995590058995E+00   -0.191866806031151356E+02
    0.655140281550231407E+01    0.194598684502602168E+02    0.739684905728180686E+00   -0.762212873169638261E+00   -0.202848350043618764E+01   -0.769313270990107156E+00    0.285866579324544789E+00   -0.191289341124720913E+02
    0.460666551433349269E+01    0.150846077794431412E+02    0.956342182621389980E-01   -0.188512349496629850E+01   -0.275703522841074067E+01   -0.106391036499773839E+01    0.171957640095349668E+00   -0.191232814029344205E+02
    0.818056576943687830E+01    0.451802621637725395E+02    0.348383395150673403E+00   -0.194584115374181188E+00   -0.195355058148610583E+01   -0.903309002605046096E+00    0.485797408697263899E+00   -0.191092884099308478E+02
    0.735859938772246558E+01    0.350274969005782992E+02    0.370799786335788362E+00   -0.867162238730832646E+00   -0.197418791284085104E+01   -0.835327352559238623E+00    0.415878574531287071E+00   -0.189563104239496916E+02
    0.536194148211844723E+01    0.283396433029285717E+02    0.626325919554553634E+00   -0.883146335016067097E+00   -0.226752983581605649E+01   -0.774869217438868496E+00    0.496891383219404070E+00   -0.187579767627026541E+02
    0.992095014428781319E+01    0.486647773624782403E+02    0.422501159748446098E+00    0.763979453855689883E-01   -0.256292645229669747E+01   -0.568765166200282390E+00    0.705998367422556172E-01   -0.187181654735487903E+02
    0.606084967985870371E+01    0.163219985769198352E+02    0.375446471991135566E+00   -0.101962158446481488E+01   -0.185688152783027904E+01   -0.532030450644365160E+00    0.195935201771815476E+00   -0.187046623288437424E+02
    0.906713696107833655E+01    0.381427274221920243E+02    0.713146568124102376E+00   -0.663248502621037517E+00   -0.273173141981875611E+01   -0.771715617473741400E+00    0.497280328008561479E+00   -0.186839784347818458E+02
    0.950688629767927296E+01    0.380854475387298805E+02    0.541427011077051712E+00    0.319097045179974614E-01   -0.171577299801114003E+01   -0.767892144402723353E+00    0.236204653055168301E+00   -0.186207071691948478E+02
    0.361548561380645683E+01    0.348500565647863070E+02    0.665616312421149936E+00   -0.179354852550166433E+01   -0.254753176760067479E+01   -0.629833011274159027E+00    0.419020838924752281E+00   -0.186069238225298434E+02
    0.675385112410742128E+01    0.394348699050288261E+02    0.469227845911229097E-01    0.359209016079901744E+00   -0.219206917343491137E+01   -0.649564399429659822E+00    0.498718572706600305E+00   -0.185688494318500403E+02
    0.924423532872422626E+01    0.436211666873376060E+02    0.231731285504126416E+00   -0.644533343633157729E+00   -0.212665481078574059E+01   -0.769402179969508548E+00    0.147878771713788909E+00   -0.184305623916462231E+02
    0.473405263693883960E+01    0.329853634823382720E+02    0.662893100513587186E+00    0.328620828368797468E+00   -0.253627893855356135E+01   -0.106882869716725160E+01    0.140643945375470786E+00   -0.183970089719118484E+02
    0.443377503128800932E+01    0.329485526268288140E+02    0.767540373037197576E+00   -0.173942501888413426E+01   -0.155618643453192962E+01   -0.587812292177397389E+00    0.272747709116251014E+00   -0.182856212752946305E+02
    0.377392070771488974E+01    0.348552243934175294E+02    0.415615130911496822E+00   -0.192910424184982499E+01   -0.251169101595908373E+01   -0.721710604870893224E+00    0.467405546063780042E+00   -0.182822761911394629E+02
    0.941817039251327515E+01    0.256906735897064209E+02    0.267182908132757302E+00   -0.130174446105957031E+01   -0.274868083000183105E+01   -0.597600519657135010E+00    0.276138417720794699E-01   -0.182735660794443078E+02
    0.401356039057902247E+01    0.290195054752717638E+02    0.678828312113074150E+00   -0.134530274612255263E+01   -0.268758274153694465E+01   -0.112404838259716122E+01    0.306829820726239155E+00   -0.182694706095758441E+02
    0.812301553821381717E+01    0.386883106190018466E+02    0.490441772427892331E+00   -0.951053618967216963E-01   -0.162628039361711529E+01   -0.704539964435870747E+00    0.419973198061720121E+00   -0.182128422689954945E+02
    0.630589049464651552E+01    0.309791428658797301E+02    0.298852196794803515E+00   -0.301955617049471048E+00   -0.235153244472290224E+01   -0.104637738540862490E+01    0.333626948006979229E-01   -0.181720963437413978E+02
    0.882854370957400292E+01    0.204708969862566192E+02    0.512565696215551481E+00   -0.117576114144001931E+00   -0.163418110869431099E+01   -0.590022154209826954E+00    0.156846138417653685E+00   -0.180959426419916092E+02
    0.660866276529990682E+01    0.205401717360329847E+02    0.685683653063097753E+00   -0.186697814348558255E+01   -0.242928960372048452E+01   -0.822851860998955686E+00    0.458464834931096576E+00   -0.180654257939133416E+02
