luminosity_distance timeshift inclination_EM log10_n0 p log10_epsilon_e log10_epsilon_B log10_E0 thetaCore thetaWing ksiN L0 dL b q ts Ebv log_likelihood log_prior
168.1161965508669 0.5202411513451107 0.13441694488180386 -1.7310195809221076 2.8341278874184406 -0.6473780430257325 -0.43377961266433696 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -22.037628746063845 -10.342611384139133
175.35997089667535 -0.05072584059205521 0.11991783869952127 -0.600642998607936 2.749215652020188 -0.3600999684718178 -2.815216551196993 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -21.36884489574529 -10.4561357811921
158.35141210636937 0.1939206165231184 0.14817622446812317 -0.9595979845493945 2.1471326604582375 -0.6672540532308453 -0.9721447095663684 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -21.115572507317793 -10.2458045236122
169.0654583147217 0.4735121761543002 0.16000304787877617 0.6073055456238978 2.7531253589616815 -0.734522510332297 -0.7540108958168421 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -20.821115913700442 -10.169622359423375
177.17673912196082 0.8537893777574203 0.08540817279200105 -2.0033313355670614 2.2924980576441967 -0.4651043467562461 -2.4578670305570265 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -20.693506094688928 -10.79431900612509
150.62090237262515 0.38936106192624687 0.1362915622260253 -0.0980981011779285 2.7574559485975634 -0.903742444916396 -0.9040194047804064 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -20.18653292793319 -10.32884613401599
176.08380609611453 0.1485005534974569 0.17353064602400753 0.08022296082445735 2.3949909496303348 -0.25612973215336154 -2.4644309892962077 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -20.04482432724586 -10.089214391004631
175.52312922661199 -0.03150701612794944 0.09566919659018473 -0.4212762801855714 2.4693601122990136 -0.3077794398906901 -2.0029716447899184 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -20.026141531798366 -10.681174273653562
158.68145444346274 0.0945131826629726 0.07076664161826783 -2.874592312790864 2.8937758799831377 -1.240670681953373 -0.6152457728366052 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -20.012646465591587 -10.981991813617721
184.4687059630283 0.2311827707186964 0.1326186158520603 0.20514592501092377 2.8839366836863225 -0.3724443910377371 -2.5374944080336954 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -19.971423611472495 -10.356000291744865
163.6314362053099 -0.003712698547418 0.1234148875267948 -2.3136934293218525 2.9669170249509915 -0.6723588666634401 -0.37099650629403236 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -19.918988130922944 -10.427532827903422
158.9496243663405 0.791231959725565 0.11363351097784613 -0.5942272008791187 2.338563453998665 -0.9660036378474253 -0.6159435721049671 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -19.90899290745316 -10.509719316478456
171.67183279933508 0.30126874579899243 0.08533964932421796 -2.188481863202438 2.6504484952417062 -0.8889077361016335 -1.5556425447304854 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -19.732967080046254 -10.795119682903534
174.98480999902077 0.30662012425575125 0.0881699526622288 -1.729918089393675 2.14081888120191 -0.40192879655249847 -2.2968589090433826 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -19.70624667714974 -10.762574507863189
154.92952642113178 0.19761170407919978 0.11634310541322235 -1.154507172322879 2.7615876186898296 -0.7647415792897334 -0.08490193947011493 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -19.671612951534783 -10.48625808847691
167.75682581787328 0.032130009640479296 0.14512044108274919 -0.5035569647883511 2.80093465269819 -0.629974716254682 -2.302690054896279 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -19.663776734879168 -10.266493179313088
167.7383486962003 0.13694171667458443 0.1446628868690627 0.34616731496076136 2.5352281660162577 -0.7101768426601174 -1.0217098537359264 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -19.279526412444362 -10.269628958064368
