luminosity_distance timeshift inclination_EM log10_n0 p log10_epsilon_e log10_epsilon_B log10_E0 thetaCore thetaWing ksiN L0 dL b q ts Ebv log_likelihood log_prior
161.59757152283933 0.2899175259109863 0.09675730649547741 -0.5866441576495731 2.103102761123661 -0.21249816410481248 -1.806157292451083 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -29.063370586922858 -10.66989971561712
173.64172660945235 0.4016042541687457 0.07010063774754413 -1.7213456827987554 2.4343415218288653 -1.218879435769948 -0.5247940545216054 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -28.68852386657337 -10.99143200648669
155.60131328446855 -0.06739310716514382 0.14665791515509863 1.1802979024972 2.211012531399279 -0.315397836045217 -1.926798007939078 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -28.604154150734693 -10.256029311292012
178.57946088305638 0.20143450803434695 0.10211620592970941 -0.44299957076895824 2.173280456438983 -0.6856987803474275 -2.2458217032369445 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -28.375606717199872 -10.616171866523898
176.2429118963402 0.08464910617770202 0.13192329554160148 -0.9140624285004999 2.5135452398995652 -0.6248294824337304 -2.29441115227646 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -27.828936640569626 -10.361226398668794
158.90708997870118 0.720955850055142 0.1520456521389241 1.3571995788674673 2.2461383043818564 -0.15827166381762847 -2.4296875678888883 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -26.745876646378523 -10.22021988214091
168.37855278163119 0.3361985323383002 0.10017926316360821 -2.816622679829121 2.914556159876813 -1.1844553280905898 -0.27529881449925053 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -26.387310982045094 -10.635256741990418
175.21032535996991 0.6867417877135595 0.15856187137586775 0.9288985318336751 2.357762673177784 -0.5028267450209718 -1.568975169993152 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -26.330610570954516 -10.178593703101678
160.82963590564904 0.5648417302830121 0.15423235079270167 0.6260064190974033 2.743383135940124 -0.4038146119321122 -1.6445390418209938 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -25.973523507821437 -10.206052262034207
169.01112228631973 0.21148016452789306 0.10099069516423136 -0.28178858757019043 2.5549866557121277 -0.5859532356262207 -0.2933376431465149 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -25.87237000945638 -10.627216793582749
168.17134981972876 0.6470390123224635 0.05966467525653221 -2.7715526313478844 2.138057038014137 -1.119409855459574 -0.633221938744676 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -25.859333823318924 -11.15239798903865
151.4553000351914 0.6508441817910557 0.14121903375565298 0.046713271584628124 2.168918842918788 -0.31962614227646746 -1.6784219614645735 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -25.793192192147785 -10.293558646373564
177.72066258872258 0.17665156152202896 0.12608627717064017 -0.24827444929739295 2.66508019001538 -0.6378416299071605 -1.8050430700213564 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -25.787619559275193 -10.406229365729345
172.90016419997033 0.6241831276148002 0.16328256804217084 1.5937884476170572 2.3712431760653043 -0.030123679743989662 -2.4912797250059837 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -25.688881283659473 -10.149509989712108
172.65993215059726 0.3364228855199156 0.15111777010226352 -0.1025371810314133 2.4571496632622867 -0.4069026225741279 -2.7961399326488534 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -25.656304348434197 -10.226294278346597
154.20271418684652 0.3774289307778933 0.0760035786221959 -0.6403507205860848 2.0891791669906614 -0.4481212425475589 -2.366472451419925 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -25.622789606604425 -10.910727263863755
182.2217131178866 0.3042109337107478 0.11050677237260009 -2.3336713834745586 2.7894600909097367 -1.1081135430791158 -0.23187397725405257 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -25.601871291126315 -10.537504060128837
173.98879316015115 0.26045138167196713 0.10153965807140844 -0.9959405708763289 2.1821791523239034 -0.08642775035521755 -2.3283360931662522 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -25.531325747441574 -10.621814279962992
160.46730677256028 0.7198425421320317 0.11065317331628637 -2.276384670766129 2.15503784575206 -1.0873128622519836 -0.7339267901495679 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -25.496101965764872 -10.536185523440373
169.43380079793846 0.9371756289105714 0.10486502368808318 -1.1879376275072824 2.756014485557995 -0.096655557357197 -2.7359205037796794 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -25.470099358256675 -10.589704164027479
176.72975527271706 0.08087538969232674 0.06102624408755263 -2.965529202511965 2.270863454863443 -1.401249866288821 -0.43270421516631874 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -25.431671781909547 -11.129861522289357
161.8047495608478 0.5434863348464205 0.0563542156347969 -2.461494464553158 2.170991407663008 -1.4080364395905445 -0.48774712150703525 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -25.279743556714 -11.2094170537386
163.64632257163086 0.6312093457224458 0.14091677485569137 0.5838331973329058 2.5248371923311708 -0.422239063924601 -1.0231476774656305 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -25.242482771855332 -10.295687063553373
180.6105294450768 -0.05987796621546957 0.04750916644906236 -0.574209042667539 2.3535109613978515 -0.5031790956850002 -0.6633961893904439 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -25.181144230330208 -11.37999829222581
172.1084553883754 -0.005911364105490063 0.19219432592096755 0.26588247412371757 2.624946464400078 -0.26337162519078383 -2.839405924812822 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -25.13712177283919 -9.988201814381686
159.94431203427396 0.2017834729931208 0.021827217515513447 -1.4873750369373395 2.110963688702204 -0.8317599890940945 -1.0509054642898343 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -25.12835997741344 -12.15746645229127
161.60924944180948 0.0933005736920863 0.1303440678750177 0.6476755139670205 2.439513886771373 -0.20643336988624483 -1.3258214781277022 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -25.065829894951946 -10.37320031858623
158.5702150519762 0.2537288543156544 0.14597609998140743 0.09363073443895775 2.799916632200506 -0.33408257285663456 -1.8878609327342644 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -25.020951217038846 -10.260655867531051
169.5045970879455 0.04317229163988526 0.17282655578028785 0.15343297135176526 2.095568288417185 -0.330707896567338 -1.8128041955169794 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.94663225922352 -10.093239359139487
167.93777558990712 0.6091644404167986 0.14948727415617385 0.09352475668853533 2.862915525403953 -0.5092183345587138 -2.3924812710381564 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.940406309914394 -10.237060666601158
173.74339373354593 -0.07293392295099502 0.18311785905447336 1.2767485696441732 2.596999394058081 -0.05870026963148467 -2.4565342267182473 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.925561253966737 -10.036009715058842
154.0473197797047 0.6595705185290439 0.13309087107502676 -1.1765076476146432 2.4240294696856677 -1.181346820857474 -0.10403856506051667 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.859228030170588 -10.352466553032288
159.7065741158098 0.055221856377577705 0.1606620283833251 -0.34026588054920737 2.4130174473865926 -0.4349725147288215 -1.952121628231383 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.837574919589134 -10.165547546913135
167.08348699016798 0.3616645997129012 0.0897098290135139 -2.5253518160973405 2.449002442263041 -0.45583691687294703 -1.8441255916336456 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.81903895323533 -10.745306076731582
175.81703122943145 0.6993376833213472 0.09098401726412181 -0.4460203337738289 2.169473552254896 -0.3017213510029291 -2.4274291212871306 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.807497426890816 -10.731240953573217
182.9555146687876 0.21072128514019198 0.10024253571126758 -0.5124077053360372 2.563254271780509 -0.6776074102239704 -0.7249124265248295 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.79839753578787 -10.634627463048266
167.01824681164328 0.36982800320757303 0.1818944297486759 1.773876124379706 2.1053789000210337 -0.02208019204009215 -2.494182764224915 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.780584278183145 -10.042638643104135
154.06795233488083 -0.004906070232391355 0.13807019566807446 -0.556706428527832 2.596663475036621 -0.9028049111366272 -1.0647405982017517 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.631886592244644 -10.315961778534321
158.19146450663305 0.24607657422435622 0.12159191466911667 -2.0573495239179946 2.8868941066488665 -0.6213819248641306 -1.503378350964317 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.578800133253942 -10.442339585736654
179.41472285039643 0.8626970078230949 0.08461102401730357 -2.0318503562725 2.258411457777379 -0.28436669386585134 -2.593597778982639 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.577019714195803 -10.803673637502458
159.70550786919597 0.26970468814163406 0.1074703964883609 -1.141757642252116 2.761543874633203 -0.9276501989308903 -1.420176439588979 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.486136585655558 -10.565255041935005
156.71666598370606 0.270852294146693 0.06043351393295285 -2.4412200233234307 2.219029132928815 -1.4142490169660191 -0.701573318739281 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.468257360622047 -11.139609705622934
180.4499374514845 0.7706580497018906 0.09522792295150838 -1.6835731656340238 2.6071204310882576 -0.5491250205521263 -1.936418259747593 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.38267975451331 -10.685783390304945
154.0793088637876 0.40717044945985426 0.12392456037874024 0.39838450019893346 2.1035569731209964 -0.47876833961831444 -2.3042094627884144 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.35844228976818 -10.423432611960052
181.2341224610152 0.9417314818340522 0.13531759339777674 -0.9516920955177941 2.3788470499854553 -1.06233256748958 -0.7009952050052775 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.352543122404814 -10.33597386156237
169.91157552578846 0.4039960388459741 0.06176358860463664 -1.8105616124896438 2.1166791260038504 -0.7852239672704564 -1.1115019393581478 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.333089666339607 -11.117866608738247
154.1485958710318 0.07578356603250896 0.1651207758977579 0.5264909789362573 2.5079318218527256 -0.1756292952251659 -2.0336700526681986 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.285235510494672 -10.13841584824504
170.40803354378363 0.1812327624332197 0.1936469328334745 0.7741740006359521 2.336785326635894 -0.24536408904123785 -1.9808891782222289 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.254895930274596 -9.98076586683425
157.79694711714112 0.5238870272937841 0.14889288309834522 -0.431951505563974 2.206453587401059 -0.5669547194998898 -1.1692427892370238 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.249988106196795 -10.241015188041391
151.89037603352764 0.21379498900728425 0.11466102603348954 -0.9921013816517474 2.045379643895334 -0.5334553915240532 -1.8313619938763075 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.212873324196345 -10.500756724355007
175.67588924560118 0.5972210717040345 0.0779955729438148 -2.0516107909810968 2.3270355667790343 -0.9219138762621322 -1.3243058682791098 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.17994110796591 -10.884906770023596
174.34504515547292 -0.08920023130216101 0.10711328029134579 -1.800179303098284 2.6249588039454084 -0.8253077283188701 -0.29077791822352284 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.121917351131533 -10.56857071962588
170.20600976687086 0.06056568979424359 0.10365362652889293 -1.3463334057844611 2.8742384885743313 -0.5389036352134702 -1.6771208281648038 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.11360206629891 -10.601281241704326
170.36710411063783 0.6530272581560583 0.11569487638605419 -0.26778676904462007 2.182652796382996 -0.5567610553584119 -1.4366750062395997 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.106268802151302 -10.491820278079187
173.8810841577112 0.12101694458319692 0.08829188200329806 -2.0995961653051745 2.251604082401399 -0.698437027475955 -1.4884193725241202 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.104903255702204 -10.761196161070576
177.30395019054413 -0.010812175273895261 0.14702321431222481 0.19758403301239014 2.7703330516815186 -0.2862558960914612 -1.3652297258377075 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.098604431576348 -10.253559489557146
177.01515962286084 0.40349034992657884 0.11595973011457276 -1.5511755467290456 2.471093198208561 -0.7557268250771676 -1.7979395250080974 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.067041457772525 -10.489543885958252
162.48641483174913 0.7911113162262083 0.13805937078505498 -0.29217474834360546 2.354734467868496 -0.5532986272544909 -1.562381963905032 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.04510746458083 -10.316039684096616
152.48092371477534 0.3382886396699427 0.12747394745692436 -0.8649343467754567 2.647055832772164 -1.008683587188804 -0.8572614194155701 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -24.044561459766044 -10.39534247369011
165.93095197193588 0.4636801943668857 0.09532341252517677 -1.3741214133028767 2.720596195606714 -0.21319255832568462 -2.45580078637684 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -23.995009055052403 -10.684784179542289
150.89624584896458 0.3304771460113366 0.14681486556767634 0.39745322367599734 2.339275577869512 -0.2841197912017792 -1.9027402159465805 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -23.95428189235625 -10.254967391041514
169.02397853434564 0.7406586359883293 0.16401047259303697 0.7330004391949103 2.3440170476910303 -0.5935217305916121 -0.821039951193347 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -23.916871835845583 -10.145101730292936
158.61899717955095 0.13654117149042827 0.09942558893040802 0.26292053207348953 2.155691889806342 -0.40302074889375916 -1.2432174927164295 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -23.905438427978446 -10.642783350824253
160.41151436791654 -0.016709232905073493 0.1338208017771844 -0.4954631442701496 2.9190577980341685 -0.563125254487606 -2.2049668316665016 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -23.888531465930008 -10.3470295941116
174.9681109199659 0.1765946610694222 0.07963345417710224 -0.5679741851508187 2.2217399184135327 -0.6450997653681156 -1.468666291241692 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -23.876292093101743 -10.86416760224294
159.97098643920617 0.09054202947061069 0.1413746925298739 -1.062099574523862 2.8093636395549098 -0.562819599295076 -1.6957256872370907 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -23.873445728221707 -10.292464343880356
