luminosity_distance KNphi inclination_EM KNtimeshift log10_mej_dyn log10_mej_wind Ebv log_likelihood log_prior
6.105283977680084 34.76597418021467 0.25652549995240753 -1.1736102827285229 -2.895509115290336 -1.9412871618100638 0.44940207650334274 -19.520344654858924 -10.81189510133688
4.632810590915991 34.74989744154411 0.28450048848521725 -1.5766973695235194 -2.7091786013408075 -2.160416081670913 0.5697304015027898 -19.21663587613033 -14.541162551877779
7.315532332781841 37.039104118076494 0.2596903349018279 -1.7087501965435012 -2.6772403983941637 -2.833816152002725 0.07231842898013792 -19.00621174439577 -9.397303027125993
7.239834594330664 38.288349514720636 0.7822983798157724 -0.8662946561342939 -2.628832233040802 -2.29828373948111 0.5490802846940227 -19.00438149219471 -11.452927505489164
5.8862245108673505 49.24001929894562 0.43803757809082056 -1.4723434956348844 -2.376676756792454 -2.4925968111722527 0.0914082445553211 -18.93433092992127 -8.934330656742294
8.855406214669127 44.84026979593579 0.5284081463577449 0.8892632036400303 -2.7166624006837035 -2.1943097409684924 0.3070176662351478 -18.860601536197557 -9.356235212207878
4.190318296900758 38.85569064412002 0.7414526392336631 -1.845631488267815 -2.588630872164246 -2.487251715228761 0.3344374982683863 -18.75698417643334 -9.172940054027205
8.724602746900588 24.944681098374595 0.72154311919486 -1.0928863729253089 -2.235201275885517 -2.202879794739196 0.1728055390680217 -18.71808969089865 -8.676784993590736
5.1457949264726714 49.797322261348164 0.2524249924122236 -1.4235097664574812 -2.430235056465256 -2.0953334080669253 0.26166062050274985 -18.629994473270173 -9.900872614541365
5.55285896053513 32.064330953130735 0.4122235556116551 -1.7612482214504064 -2.170694556277962 -2.0345334095074525 0.39435427060341366 -18.593760727432862 -9.985176248236868
9.87555873277001 27.389111052062 0.3260875716897575 -1.5994567491123912 -1.8055191767961363 -2.5196737350240093 0.24401104288422162 -18.56818437642908 -9.596719641219002
9.546263991004444 47.37877816036196 0.6610953830080117 -1.8141635358783605 -2.0349335029018505 -1.2074977460863632 0.08342821808615533 -18.535904962101867 -8.548028821498994
7.327721877137435 29.310800480548227 0.1291052324579546 -1.3736765047113055 -2.2716353393448 -2.0696567502512386 0.16645459681542127 -18.528846992873586 -10.296232004309545
4.493018892497088 34.34589951881996 0.31979410743313164 -1.812721188488736 -2.5704822415748874 -1.89345387994372 0.4084862216834589 -18.523436801565655 -10.310384209750492
9.185471337098305 44.8846339577329 0.40680541080756016 -1.0029762122351178 -2.5783266301065484 -2.5844585097442434 0.5156259692058681 -18.465819599328682 -11.14062049682578
8.39837004002333 20.434816421236768 0.3460799248276914 -1.7559139851557397 -1.8995234125352098 -2.424841076545019 0.4815443552204404 -18.457798055270892 -10.824399457072351
7.414458151116208 20.36086703193437 0.38500707169127535 -1.6737115912635918 -2.064579335963491 -2.2877499367978373 0.37180334584442565 -18.457071481905334 -9.930569341052848
5.796922608810848 37.436371385853036 0.569918572530346 -1.5115099511540366 -2.5620870449038833 -2.4682699688634164 0.039931840538981904 -18.399377695156463 -8.592015367415724
8.126298934133677 47.73998182739794 0.6272744661889448 -1.5759147926654187 -1.6884834334953271 -1.9464225390588843 0.11643887463182596 -18.391350505971886 -8.662968327416818
8.267546162822883 19.07442871098878 0.5479433895959672 -0.9137610190988767 -2.844755395800956 -1.9543781860760727 0.3751356122518539 -18.19248706619221 -9.620132959003413
