Nested Sampling Global Log-Evidence           :   -0.938512931950711504E+01  +/-    0.504546281251966253E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.938512931950711504E+01 +/-    0.504546281251966253E-01
Local Log-Evidence   -0.938512931950711504E+01 +/-    0.504546281251966253E-01

Dim No.       Mean        Sigma
   1    0.303773414596964386E+01    0.101513092250598458E+01
   2    0.313649217364690571E+02    0.931431460955751511E+01
   3    0.515587496515449217E+00    0.174618206674291926E+00
   4   -0.479481619446293361E+00    0.771970682141784215E+00
   5   -0.223897646368626058E+01    0.504446493613608493E+00
   6   -0.897851513776813825E+00    0.274834017430802435E+00
   7    0.294692382949487797E+00    0.155707310462965626E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.323117243998673365E+01
   2    0.180932824300494204E+02
   3    0.472463449461778151E+00
   4    0.380168597818819176E+00
   5   -0.299729776440406637E+01
   6   -0.105118686741290723E+01
   7    0.570725266312873611E-01

MAP Parameters
Dim No.        Parameter
   1    0.280672538835882879E+01
   2    0.386703918173086123E+02
   3    0.480812098173907854E+00
   4   -0.169554830706647852E+01
   5   -0.230577906786481934E+01
   6   -0.882206364489001693E+00
   7    0.340300281523090331E+00
