luminosity_distance KNtimeshift inclination_EM log10_n0 p log10_epsilon_e log10_epsilon_B Ebv log10_E0 thetaCore thetaWing ksiN L0 dL b q ts log_likelihood log_prior
157.8544280508058 -1.3121952254163376 0.08927575164224794 -2.121228776279441 2.499972473738522 -0.6325653299906753 -1.70269066711645 0.00037250437884638613 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -15.995678942834921 -11.55285435730285
125.18190447993274 0.9323170901265381 0.07670812555865851 -0.4371755078169266 2.736949636749348 -0.37332894532782124 -2.287069726766849 0.16348768759278878 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -15.713990117013811 -12.03991511821484
125.0471918909274 0.7226966412906375 0.10706934433234634 -0.21037791865849842 2.157076651199905 -0.9829983543150131 -0.8536210983680035 0.06140822379236463 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -15.259527853517797 -11.484523789006255
107.47158931439724 -1.1146992029254577 0.12118754092259518 -1.9864042161295872 2.512633765455563 -0.9062733548252888 -0.9808690684591275 0.07822945320020608 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -14.915084965263503 -11.394671587938596
116.42287317259519 -0.9858651937662506 0.15737543305503596 1.033397811318741 2.341397245049824 -0.022753499382897946 -0.22145430965157065 0.3732121556871852 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -14.696831658296237 -12.043691302721466
166.18223324446578 -0.6697883568918539 0.03616632769572756 -1.296944189173372 2.6710560464076094 -0.4923911811721613 -1.4772468103276546 0.11196985714153843 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -14.615102138113237 -12.6723709691073
140.81363996741172 0.7359544651445069 0.14918553686510375 1.570613949107801 2.6542331439067155 -0.10986887177005178 -1.5804477989678072 0.023243491760062563 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -13.891975866883907 -11.082580534979893
104.68314215720667 -1.2931913132244894 0.13500822630812545 -0.09620586015686605 2.5976853525578303 -0.2570488162464537 -1.506152618622492 0.466120485203053 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -13.7177738272994 -12.824074066899305
102.32058646347525 -0.6227116884896968 0.1584012690097221 -0.46944906434232747 2.440256526878644 -0.5747340827271583 -1.4127290007380369 0.360917185266181 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -13.588229219951057 -11.97735271496216
166.66214685952474 0.7280821846291481 0.1378538513500692 -0.9953298504229999 2.4265137074763885 -0.34336121696488986 -0.7278161022851739 0.027047626536320223 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -13.519641864179155 -11.167985687733726
165.25404090623005 0.34335836765589844 0.12411640378885824 -0.3420458979938057 2.2998331034424035 -0.3296532027943688 -1.715405970528797 0.42892590009734805 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -13.433298001077219 -12.607637020625525
164.11649909787258 -1.7747221318085593 0.16467451019331644 0.22756501180288247 2.6217656423045836 -0.12370526682636518 -1.1303857596616829 0.23361630447200393 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -13.342883262285424 -11.467633627157829
115.2720236644031 0.04056571773830786 0.10214107469524727 -2.0009271964734046 2.413799869254583 -0.3815160436338112 -0.8592873430321548 0.4461325489899698 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -13.076273893237152 -12.92942479415199
117.92263188837455 -1.2076843005346074 0.07975997093741556 -2.1787749691354312 2.7594140565154106 -0.42920937891196154 -1.9425194026400687 0.1609233272988891 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -12.960565585886883 -11.994729025672546
137.18670347904182 -0.6935368566716793 0.1448577032211941 -0.9107969396260982 2.531807012410756 -0.2845009965284193 -1.9036127477195308 0.4305719817321778 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -12.849718108002484 -12.46557527032386
147.45368976145133 -0.48988365440012505 0.1757489993486083 -0.5983755022819377 2.634947589427245 -0.1489001217009811 -2.2444433049491392 0.2989824587714827 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -12.829425771773808 -11.617538960203495
125.99541571834767 0.022265718666909518 0.09297269928564161 -0.001702321589693856 2.7297428929828427 -0.29698942427925124 -1.9667829499850933 0.1451588929252574 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -12.82126902381766 -11.804229284280304
132.82409313147224 0.7167554518364336 0.11043794784230149 -1.4268994043380867 2.1194875457919227 -0.03622975787369409 -0.22010058234153185 0.40097557666542927 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -12.693958950003744 -12.545879905916335
111.03511865379551 0.2827722258111045 0.09249172627572863 -1.6599113780179005 2.7744857750812795 -0.3118628101544836 -1.4605351084174176 0.26555902330003284 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -12.655672770765234 -12.140419992922922
192.19096328743228 -0.17358232153934328 0.103617656927559 -2.0733491136108197 2.8643484928319314 -0.32300112674518466 -1.5436629914097777 0.34467171146238174 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -12.551758845602974 -12.325371743587963
116.47290606760127 -0.8605560146423519 0.1508734250377753 -0.7558678087513471 2.246698149646949 -0.5951615349789061 -0.6710710989770488 0.07070343411182313 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -12.54960143554963 -11.161802570706497
