luminosity_distance beta log10_kappa_r KNtimeshift log10_vej log10_mej Ebv log_likelihood log_prior
97.00254201889038 3.944218158721924 -0.8770922422409058 -1.5314196944236755 -1.7712772190570831 -1.8533146679401398 0.2777402777910233 -10.591325337302083 -9.616544574281258
136.6454839706421 2.7068350315093994 -0.6045367121696472 0.7031436562538147 -0.6910059154033661 -1.9390236139297485 0.4472900578022003 -9.724705104450289 -10.473172892490807
23.389458656311035 4.579895734786987 -0.5391097664833069 0.640830934047699 -1.0447570979595184 -2.8383402824401855 0.4483165228843689 -9.351868788589572 -10.481411239157712
176.769229230447 2.856291979857944 -0.14981018184067674 0.1450596753849207 -1.9403093530874518 -1.5983180723901071 0.11066966155113442 -8.701041840779004 -9.167384743147592
69.45004202801269 3.2943781086289188 -0.44431391480436444 -0.4067542495957617 -1.6085033145408967 -0.816853329277337 0.2723083292431886 -8.486454853368532 -9.598277783640158
20.550644397735596 2.770709753036499 -0.08228594064712524 0.70588219165802 -1.7812156081199646 -2.3805351853370667 0.3890101025819779 -8.40708609194471 -10.090751307465554
131.01776838302612 2.5938568115234375 0.14167100191116333 0.5713599324226379 -1.2584715783596039 -1.234938532114029 0.4875479528188706 -8.247556273765994 -10.861456662358751
153.30219268798828 1.7932336330413818 0.8977211713790894 0.6004209518432617 -1.5901631116867065 -1.566652536392212 0.2715508837223053 -8.000151270634907 -9.59575691656526
67.81893968582153 2.5013985633850098 -0.14536255598068237 -0.9664511680603027 -0.9732067584991455 -2.9483604729175568 0.16472352447509767 -7.9725187784120575 -9.291891873102507
55.1548957824707 1.6268184185028076 0.1088915467262268 0.40988433361053467 -1.9628061652183533 -1.3992037177085876 0.003100821161270142 -7.92233344243559 -8.957959687258162
190.20896497172507 1.5087887358683663 -0.5215604511447233 -0.2839615078067652 -0.9847070476073425 -2.84429626983196 0.5374718194023813 -7.872071977756853 -11.749071810446194
194.33506727218628 1.47672700881958 0.36449766159057617 -0.04393506050109863 -1.401176631450653 -1.4918856620788574 0.23945667164325715 -7.833295045878968 -9.494393490426548
111.29120588302612 1.876370906829834 0.6613118052482605 -1.1937265396118164 -1.8155241012573242 -2.39021036028862 0.4513652463197708 -7.7606155790604925 -10.506288055954382
163.56910467147827 1.942234992980957 -0.20815306901931763 -0.027750253677368164 -1.944719672203064 -2.1603796184062958 0.2679792042016983 -7.511197308338994 -9.583954839814949
118.97866000056855 4.480844780131675 0.7804493782097774 0.3265059170421569 -1.2251012284875775 -1.3734988409064883 0.2860092057905917 -7.348762580864912 -9.64500848936266
