    0.159420180196184049E+03    0.802378456585937094E+00   -0.227626674360659020E+01    0.220068923515841230E+00   -0.267908376253580762E+02
    0.174476453921996011E+03    0.167663463103839616E+00   -0.363062595740327732E+01    0.865823912357022440E-01   -0.233010186173764460E+02
    0.215434343438006749E+03    0.796813309852252072E+00   -0.354302180635096331E+01    0.533031370531290571E+00   -0.227119403530605126E+02
    0.208410475951171662E+03   -0.179606630932019895E-01   -0.227282409764826632E+01    0.731909117589251562E-01   -0.225725104167007835E+02
    0.162078912536131867E+03    0.680617560439240155E+00   -0.248965476415207032E+01    0.516792082599996094E+00   -0.224150296474963220E+02
    0.178495038901039806E+03   -0.707401780823714632E+00   -0.179913819883774018E+01    0.511513020742726754E+00   -0.223745712930944940E+02
    0.212399236857891083E+03   -0.482338786125183105E+00   -0.378302156925201416E+01    0.301596942114830013E+00   -0.222764614321963883E+02
    0.157401734288029729E+03    0.261391705884918890E+00   -0.186783530907915463E+01    0.418976298469845521E+00   -0.218762930048025908E+02
    0.195229944239201188E+03   -0.330786944239832570E+00   -0.209691252076770240E+01    0.420899035033169611E+00   -0.216648261456284956E+02
    0.212163957725990912E+03   -0.821262740641790834E+00   -0.364711522244258068E+01    0.378503498403552019E+00   -0.215979024819012118E+02
    0.199001397716855820E+03   -0.498199229596542392E+00   -0.357179704047680602E+01    0.126004298303507567E+00   -0.215215116759162299E+02
    0.201868696766801719E+03   -0.456198825716970124E+00   -0.361653343142086126E+01    0.505277081356864805E-01   -0.215013594084971622E+02
    0.183512869477272034E+03   -0.691372513771057129E+00   -0.337653398513793945E+01    0.313215314984321591E+00   -0.214955481474769385E+02
    0.190902055799961090E+03    0.466294288635253906E+00   -0.256538927555084229E+01    0.508265618276596109E+00   -0.214455696416463546E+02
    0.182828743949935074E+03   -0.865542067833807938E+00   -0.331704329922204488E+01    0.332665437156072663E+00   -0.213095818145895386E+02
    0.204738306009229944E+03    0.335078659498522002E+00   -0.257021295259382754E+01    0.898467935583317640E-01   -0.213026095353666740E+02
    0.192140212538778712E+03    0.695686526885498813E+00   -0.317105046722549577E+01    0.188919118546854281E+00   -0.212472624865067701E+02
    0.221701088547706604E+03    0.493859291076660156E+00   -0.296835303306579590E+01    0.433922163462638844E+00   -0.211884771484581833E+02
    0.200059958053733965E+03   -0.684717706325009834E-01   -0.368313104522598334E+01    0.469577145537610596E+00   -0.211076184812420138E+02
    0.222696253200539729E+03    0.127494115271040265E+00   -0.262083452713280529E+01    0.219561904426792298E+00   -0.210931808626806827E+02
    0.176252527534961700E+03    0.518531680107116699E+00   -0.349354028701782227E+01    0.323032102775573760E+00   -0.210815236832872266E+02
    0.219595567389870837E+03   -0.556616092530433315E+00   -0.236904736470818911E+01    0.348619620486713411E+00   -0.210431374507483895E+02
    0.216267111897468567E+03   -0.777474641799926758E+00   -0.365360498428344727E+01    0.382767757844924950E+00   -0.210018705461963506E+02
    0.168233930084350931E+03   -0.230710792226322514E+00   -0.183078769731515401E+01    0.387916913223646520E-01   -0.209844018768187226E+02
    0.194114742693567194E+03   -0.720139068785897729E+00   -0.206793589037291392E+01    0.186748067045866134E+00   -0.209265550339079347E+02
    0.209302941443813751E+03    0.148996770933492284E+00   -0.251078258861949877E+01    0.140290128687231924E+00   -0.208360957930415118E+02
    0.168178726413076191E+03   -0.471661914903807156E+00   -0.314171528479708861E+01    0.732642356103272580E-01   -0.208261662101149554E+02
    0.181895132492425660E+03   -0.407066727839456188E+00   -0.203236095509082881E+01    0.149950121431633748E+00   -0.207533033921631116E+02
    0.211161384855419840E+03    0.451512820696557737E+00   -0.283287049570615546E+01    0.134903801342118296E+00   -0.207506388043359067E+02
    0.200881376228652158E+03   -0.630131097615786562E+00   -0.217288610411488170E+01    0.793492421518690871E-01   -0.207458104133897265E+02
    0.180834645409155883E+03   -0.512958443119852725E+00   -0.200397004750207941E+01    0.545231980251427051E+00   -0.206603837817668854E+02
    0.160863285054765925E+03    0.918955011161362023E-01   -0.189468583660201206E+01    0.134482105874247276E+00   -0.206387845670136052E+02
    0.201333952343010395E+03   -0.991135353255907847E+00   -0.213315911540150882E+01    0.142939450853061256E+00   -0.205721914083352786E+02
    0.169937746913132713E+03   -0.137694048179460071E+00   -0.191356375886189500E+01    0.130397621756799170E+00   -0.205258900648262106E+02
    0.183251452445983887E+03   -0.892171978950500488E+00   -0.325003981590270996E+01    0.486457789993286149E+00   -0.205176954327275674E+02
    0.222516772987873907E+03    0.498103516081680020E+00   -0.306227928841094599E+01    0.470712317475142972E+00   -0.205162085248146795E+02
    0.197532279357064908E+03    0.312581670557506186E+00   -0.253733054147151416E+01    0.513451850587700112E-01   -0.205122514496516750E+02
    0.170484182238578796E+03    0.677781105041503906E-01   -0.201800763607025146E+01    0.233669320535659808E+00   -0.204959917752258320E+02
    0.158462751453601868E+03    0.108976521507224700E-01   -0.314491861029278130E+01    0.389367130217308122E+00   -0.204807872555383526E+02
    0.159462544853375960E+03    0.445286013960699334E+00   -0.319485861451891706E+01    0.531581310897768833E+00   -0.203763422962055465E+02
    0.166334352214016064E+03    0.633086101243130805E+00   -0.283117145870010090E+01    0.342893295247351959E+00   -0.203184225733262629E+02
    0.154631739693939039E+03    0.635539303339634598E+00   -0.282684724928760955E+01    0.345529231463762965E+00   -0.202963780695392586E+02
    0.173582338508553420E+03   -0.221146173458497852E+00   -0.198069567204426411E+01    0.456249535128613326E+00   -0.202077059835308006E+02
    0.215868242347440400E+03   -0.201479352895398756E+00   -0.247532868141656870E+01    0.536083156947358558E-01   -0.201848751899487624E+02
    0.213454103738074764E+03   -0.680514812627204257E-01   -0.248817430672085305E+01    0.311446731520167275E+00   -0.201679857563997764E+02
    0.188652245131857342E+03   -0.114369088009576569E+00   -0.347514208600293051E+01    0.267066727175675145E+00   -0.201667850382888183E+02
    0.205029551825919839E+03   -0.724748649929042643E+00   -0.225664772957628568E+01    0.427754237437237395E+00   -0.201554314398261383E+02
    0.218474864959716797E+03    0.616153001785278320E+00   -0.344404995441436768E+01    0.983879370689392102E-01   -0.201188689721510556E+02
    0.209236852982445271E+03    0.347201259906127824E+00   -0.274895914808747843E+01    0.830564432804896946E-01   -0.200825439478381540E+02
    0.153131495751402042E+03   -0.605334868688710781E+00   -0.162529837738349103E+01    0.707422308115273901E-01   -0.200645685540140377E+02
    0.152481882872852793E+03   -0.704410218547636746E+00   -0.279480823732189965E+01    0.936184756023582532E-01   -0.200600138592451174E+02
    0.181798478435432600E+03   -0.574442833984851187E+00   -0.206121937267020172E+01    0.348548009840603357E+00   -0.200296746774532721E+02
    0.215388921904067473E+03    0.149549825856893026E+00   -0.383969889240269513E+01    0.203324307348060174E+00   -0.200171736888264284E+02
    0.215279746949305377E+03    0.539734983224424925E+00   -0.376182619073526503E+01    0.371414582389403836E+00   -0.200153845522835852E+02
    0.180873888150486891E+03   -0.358696287424409288E-01   -0.218371113753831203E+01    0.476093523370839822E+00   -0.199677187650519450E+02
    0.186602493248793650E+03    0.593923470145666821E+00   -0.306970625176580647E+01    0.297846736880086060E+00   -0.199077194990723036E+02
    0.224181414906243390E+03   -0.929459929990316125E+00   -0.246277045936291961E+01    0.513120802268630327E+00   -0.198625969685926762E+02
    0.155969154073017449E+03    0.498908105652463130E+00   -0.234985125367592218E+01    0.543247636668811151E+00   -0.198415531603753763E+02
    0.155097146949795359E+03    0.319203710820000097E+00   -0.309058369414985901E+01    0.405560099046423816E+00   -0.198301240124519715E+02
    0.185349195897415768E+03   -0.436926779119412356E+00   -0.214709320769738365E+01    0.559925995894586359E+00   -0.198024710250581570E+02
    0.209143714606761932E+03   -0.623641729354858398E+00   -0.235377073287963867E+01    0.337434309267997778E+00   -0.197872851630945128E+02
    0.163940805688435461E+03    0.467518827894562117E+00   -0.316746186153695941E+01    0.558530527619135325E-01   -0.197806308397226758E+02
    0.173391420504617855E+03    0.399241867791718441E+00   -0.332658532039050581E+01    0.485014270382286283E+00   -0.197773065732056779E+02
    0.154322407819449751E+03    0.386975254063696372E+00   -0.213832027241507650E+01    0.418625083788866981E+00   -0.197767948227103183E+02
    0.180859337747097015E+03   -0.532408952713012695E+00   -0.208146512508392334E+01    0.544709461641311621E+00   -0.197617570471887518E+02
    0.210759292646264271E+03    0.537452543620173584E+00   -0.314250338543412067E+01    0.449467486872955291E+00   -0.197606037915911337E+02
    0.219959356197323075E+03    0.190921306445039685E+00   -0.275516199708642961E+01    0.168833869643803036E+00   -0.197560390738824445E+02
    0.192751267601820388E+03   -0.883623938007627174E+00   -0.325907111359452184E+01    0.524694144689472151E-02   -0.197405135216587979E+02
    0.168344547479706875E+03    0.347820237600335425E+00   -0.325444850102464756E+01    0.446018231188872460E+00   -0.197319668139244406E+02
    0.195981471779323101E+03    0.590046428608037132E+00   -0.324883773001140952E+01    0.495585846073547276E+00   -0.197244516006267183E+02
    0.172028619053118490E+03   -0.603441373880737597E+00   -0.192548691994776133E+01    0.239492910242525225E+00   -0.196894091424269249E+02
    0.218671099841594696E+03    0.573753237724304199E+00   -0.363144159317016602E+01    0.347112101554870600E-01   -0.196600402599215336E+02
    0.216173603926362546E+03    0.533448285169079162E+00   -0.321626259657416336E+01    0.538177929974629987E+00   -0.196363043370301540E+02
    0.174301646078332169E+03    0.484779496800978427E+00   -0.328052143044345934E+01    0.165773389180193048E+00   -0.196191943457318452E+02
    0.209218678251794245E+03   -0.198922958015573248E+00   -0.361493727002444798E+01    0.196562846273296565E-01   -0.196112928951680203E+02
    0.203516265749931335E+03   -0.722493886947631836E+00   -0.229264318943023682E+01    0.307961735272407555E+00   -0.196056532229225304E+02
    0.190047149521868022E+03   -0.765387297201643668E+00   -0.214698178836830689E+01    0.310651095443980230E+00   -0.195892457707383727E+02
    0.179456953704357147E+03    0.565674662590026855E+00   -0.321447193622589111E+01    0.174252870655059816E+00   -0.195741750358016553E+02
    0.200571226430971222E+03    0.489476098947589700E+00   -0.293982855819059719E+01    0.444927082881464223E-01   -0.195731743204146795E+02
    0.174522512699581284E+03    0.228948584879151262E+00   -0.229051599874927891E+01    0.306654828183532888E-01   -0.195620538633684085E+02
    0.199048263667998299E+03   -0.493691234218477160E+00   -0.228473810851008530E+01    0.439475733630250220E+00   -0.195604220434785994E+02
    0.161783561110496521E+03    0.372063279151916504E+00   -0.314518272876739502E+01    0.254696979403495782E+00   -0.195581653275838292E+02
    0.171982492018820636E+03   -0.283594902074935984E+00   -0.314098050749545221E+01    0.248633688890428750E+00   -0.195515536201235278E+02
    0.179533749818801880E+03    0.496273040771484375E+00   -0.274636685848236084E+01    0.378920032024383582E-01   -0.195509971862647980E+02
    0.165620055519865900E+03    0.434624067618357923E+00   -0.317215435365776566E+01    0.282441060407499188E-01   -0.195506333724245103E+02
    0.199638528714988155E+03    0.205360014965190629E+00   -0.362478709578146541E+01    0.179493712957709356E+00   -0.195342909340419872E+02
    0.217929848451174109E+03    0.369075192349345382E+00   -0.381594085058238264E+01    0.445311537832855209E+00   -0.195166299180850160E+02
    0.222950277549345344E+03    0.191771704078274929E+00   -0.281561868263949222E+01    0.156536834250921048E+00   -0.194966162261822866E+02
    0.163457466659171502E+03   -0.894916223255025844E+00   -0.178187827915313157E+01    0.209265712385691305E+00   -0.194878620781282699E+02
    0.201532660085438209E+03    0.565356065871341018E+00   -0.324941516563050747E+01    0.550854678641412299E-01   -0.194844661597414408E+02
    0.213951888090593684E+03   -0.534141285115292241E+00   -0.354267131543155545E+01    0.727485843569304486E-01   -0.194059536612475441E+02
    0.211495810468038030E+03   -0.119167023741228451E+00   -0.364198522691798887E+01    0.489357677450518863E-01   -0.194037073297090430E+02
    0.189928981188590228E+03   -0.214275816688175635E+00   -0.226867552226019287E+01    0.402960713233410428E+00   -0.194019046238518982E+02
    0.218565179960505930E+03   -0.226623480952023448E+00   -0.368695744264797387E+01    0.465156135391719822E-01   -0.193950309081952170E+02
    0.167613978590157387E+03    0.185704382183057515E+00   -0.320921698912489184E+01    0.245126796505005989E+00   -0.193921869129532034E+02
    0.197671209959348545E+03    0.458544158360389753E+00   -0.353464408292729004E+01    0.203341918515377806E+00   -0.193915775427455621E+02
    0.162496651431050026E+03    0.503349549998848511E+00   -0.253959482126428693E+01    0.408839986022262292E+00   -0.193658583266017814E+02
    0.216540986729335486E+03   -0.279789266462246444E+00   -0.364416481306997087E+01    0.416328009795458809E+00   -0.193434584729431158E+02
    0.169200425294515611E+03   -0.114500787161112338E+00   -0.201682031177607524E+01    0.492809350983101579E+00   -0.193402509804341527E+02
    0.191035904071740845E+03   -0.453393824782302168E-01   -0.344637140491814220E+01    0.507632323136595454E+00   -0.193378081005622207E+02
    0.165683295886019494E+03   -0.357671797074073594E+00   -0.191790198534367962E+01    0.130844674336143107E+00   -0.193368821875170802E+02
    0.187776405795496942E+03    0.419286279113184168E+00   -0.345587960644258985E+01    0.207521629955979142E+00   -0.193111846814865729E+02
    0.199099676121159007E+03    0.518428632540285816E+00   -0.345465488895339856E+01    0.508148952535145693E+00   -0.192923732131343399E+02
    0.222312851956730185E+03   -0.348395538087225010E+00   -0.259915395870426735E+01    0.302947586921166245E+00   -0.192918676856629574E+02
    0.205113115810686367E+03    0.280069179497564713E+00   -0.272605593294188076E+01    0.486854828765879322E+00   -0.192650838219188962E+02
    0.168512557212302113E+03   -0.405627427024608744E+00   -0.195359401603672289E+01    0.253556240535942834E+00   -0.192553074400370150E+02
    0.180886512994766235E+03   -0.461891531944274902E+00   -0.214653968811035156E+01    0.227250109648704540E+00   -0.192505549988416433E+02
    0.174252759593864397E+03   -0.318877793512310825E+00   -0.206231942895148945E+01    0.114279304148808686E+00   -0.192499304270118969E+02
    0.211914846041698638E+03    0.189277873674597474E+00   -0.373043063876015335E+01    0.885964198483076559E-01   -0.192434842671299613E+02
    0.176448149979114532E+03    0.508041977882385254E+00   -0.279325127601623535E+01    0.498071249914169345E+00   -0.192380397640523988E+02
    0.223525808751583099E+03    0.545507669448852539E+00   -0.355123043060302734E+01    0.394470606136322011E+00   -0.192277587683331852E+02
    0.203709054471702188E+03   -0.338900228053130137E+00   -0.347265363637682833E+01    0.316557730670620152E+00   -0.192192975138233209E+02
    0.214276541769504547E+03    0.322844386100769043E+00   -0.374810934066772461E+01    0.103311359810829173E+00   -0.192115835096374390E+02
    0.218220178841423774E+03   -0.406540726065735214E+00   -0.360958612577931603E+01    0.163351974062568128E+00   -0.192084815735504293E+02
    0.215502748983278423E+03    0.141690558905426256E+00   -0.375755383058954129E+01    0.533896266657090779E+00   -0.192006405365167261E+02
    0.157752208955799802E+03    0.480088908943658854E+00   -0.245009158122628135E+01    0.381387753168822494E-01   -0.191944327134658828E+02
    0.220849809373671746E+03   -0.966553830608262277E+00   -0.249020973744981511E+01    0.455638894409338024E+00   -0.191772474296259183E+02
    0.178149649980780680E+03   -0.875964122439067516E+00   -0.304783799782561982E+01    0.195526899050636971E+00   -0.191666017837054170E+02
    0.178723315275205238E+03   -0.918014928010359998E+00   -0.304698908715847372E+01    0.236615085494843835E+00   -0.191568864314158347E+02
    0.166888045017453805E+03   -0.214008429012399692E+00   -0.304763796302960444E+01    0.219503020949179839E+00   -0.191514325512530519E+02
    0.215240563918296232E+03   -0.748215413546549857E+00   -0.347392253251777960E+01    0.477046691294210790E+00   -0.191443088308216502E+02
    0.164400933743220463E+03   -0.137480926365363687E+00   -0.196918946934378170E+01    0.261961365409110691E+00   -0.191441986302017995E+02
    0.180325700370054165E+03    0.213562967307476370E+00   -0.242419185690603678E+01    0.323970890810930806E-01   -0.191403636342690504E+02
    0.187695260345935822E+03   -0.605975747108459473E+00   -0.220253288745880127E+01    0.297049564647674569E+00   -0.191390557612385201E+02
    0.197306788325689411E+03   -0.786164514572066264E+00   -0.226125708682279036E+01    0.188707548029419414E+00   -0.191283668598729442E+02
    0.184404152133215405E+03   -0.762130693295637096E+00   -0.315453473611947244E+01    0.143633123352441161E+00   -0.191281010794395030E+02
    0.189067466296921623E+03    0.411776839568608111E+00   -0.274174710390698140E+01    0.145151982928241219E+00   -0.191253874854882220E+02
    0.174744397320009909E+03    0.510084364019796954E+00   -0.280840976029172662E+01    0.376278943751367612E+00   -0.191069510807372147E+02
    0.223589381575584412E+03    0.155298233032226562E+00   -0.383772790431976318E+01    0.494834230899810837E-01   -0.191001533420575349E+02
    0.223540717363357544E+03   -0.637500882148742676E+00   -0.358367800712585449E+01    0.116671987080574038E+00   -0.190883201979630002E+02
    0.175605958700180054E+03    0.530777335166931152E+00   -0.296549141407012939E+01    0.478746064209938094E+00   -0.190823841479088898E+02
    0.160574439906127623E+03    0.491222702883693962E+00   -0.254889670333094731E+01    0.219138971253672848E+00   -0.190762214812036923E+02
    0.177134799957275391E+03   -0.463451862335205078E+00   -0.312523663043975830E+01    0.854716928243637181E-01   -0.190583279962034950E+02
    0.200269532701594613E+03    0.251044654421364255E+00   -0.266619323893130300E+01    0.319529522179013759E+00   -0.190564799083366516E+02
    0.171923665702342987E+03    0.487763166427612305E+00   -0.311799764633178711E+01    0.549058103513717644E+00   -0.190450577445453604E+02
    0.160912223710769752E+03   -0.639974597910886178E+00   -0.282920238281434555E+01    0.248018248576236999E+00   -0.190413846681435679E+02
    0.161045849839451819E+03   -0.699604066016183634E+00   -0.183046446036363530E+01    0.105233397949277718E+00   -0.190374939662365676E+02
    0.202341056240357972E+03   -0.851539921039863756E+00   -0.231979329334611473E+01    0.337009559869725805E+00   -0.190314944713133407E+02
    0.192977627937016337E+03    0.246580541534736186E+00   -0.349745090754187027E+01    0.102759175809390146E+00   -0.190212241794653920E+02
    0.171459940872609337E+03    0.469053814150110160E+00   -0.264482751220601342E+01    0.242690010392433431E+00   -0.190181819034624766E+02
    0.192173953025858196E+03    0.181927543557960369E-01   -0.240925298815291100E+01    0.507868396288343682E+00   -0.190170985327462709E+02
    0.161642411428316933E+03   -0.939229464211257747E+00   -0.276895963329759320E+01    0.505041923147895588E-01   -0.190155205489224741E+02
    0.188989259297018094E+03    0.124187394454194466E+00   -0.345339412709540650E+01    0.453543876805552304E+00   -0.190109241780946014E+02
    0.197383313129752310E+03    0.362228141692038097E-01   -0.247404794631512903E+01    0.211348304456555780E+00   -0.189983074374897640E+02
    0.214905211874058182E+03    0.518897203638394755E+00   -0.349952661068473114E+01    0.395687601557683399E+00   -0.189918002184130756E+02
    0.214501905605935292E+03   -0.977610275611641266E+00   -0.243943224857156249E+01    0.168677758102963003E-01   -0.189890900118993144E+02
    0.150105540454387665E+03    0.473559975624084473E+00   -0.236348807811737061E+01    0.193432544374465942E+00   -0.189831978198520837E+02
    0.161770920241362944E+03   -0.780477859371002669E+00   -0.183437081199794161E+01    0.217238863541449667E+00   -0.189747788421300534E+02
    0.224416181596131025E+03   -0.670829950957059773E+00   -0.260211504668726379E+01    0.255201167482941083E+00   -0.189556525416743007E+02
    0.162836981538491244E+03    0.294353465232469969E+00   -0.309711903701530922E+01    0.890118800244959867E-02   -0.189552338032135168E+02
    0.187647882257251297E+03   -0.635514404276743328E+00   -0.221845557133239168E+01    0.490943387500675732E+00   -0.189507065553119851E+02
    0.157190573931806114E+03   -0.218918769705184868E+00   -0.187500349510168984E+01    0.570888486690048547E+00   -0.189494123550130666E+02
    0.205933586133676698E+03    0.510067192114853629E+00   -0.323773368412228013E+01    0.461934461704638144E+00   -0.189492902005064039E+02
    0.223797618084684075E+03    0.511099329321506923E+00   -0.359520686377658327E+01    0.249178608436726984E+00   -0.189181758941730500E+02
