    0.150066871941089630E+03   -0.276405334472656250E+00   -0.231725931167602539E+01   -0.264048574509163458E+02
    0.158721233904361725E+03   -0.883964538574218750E+00   -0.407145380973815918E+01   -0.261972096102256451E+02
    0.194774130882148626E+03    0.659459017199231168E+00   -0.375822293881200054E+01   -0.247841687486501243E+02
    0.158022746443748474E+03    0.259089350700378418E+00   -0.426120042800903320E+01   -0.245405574200841308E+02
    0.183226908958730917E+03    0.111567516091242158E+00   -0.456730155946200700E+01   -0.242707673706974205E+02
    0.160057481453224398E+03    0.211053559987968598E+00   -0.281133556532441764E+01   -0.240589375373909249E+02
    0.220992313875783026E+03    0.645941631287969997E+00   -0.492661172839102068E+01   -0.240282851162459394E+02
    0.224579058587551117E+03   -0.408686876296997070E+00   -0.485669851303100586E+01   -0.240199769709353177E+02
    0.167184113721573453E+03   -0.445038066444558900E+00   -0.268764828268367806E+01   -0.238634408777896958E+02
    0.198381485044956207E+03    0.283630371093750000E+00   -0.472800970077514648E+01   -0.236620209103913623E+02
    0.157585506141185760E+03    0.717982888221740723E+00   -0.387584149837493896E+01   -0.235245493547315796E+02
    0.198063781396171123E+03   -0.641789986319888595E+00   -0.445961769690937615E+01   -0.235084376882044737E+02
    0.156093444764943484E+03    0.178968402999281739E+00   -0.278648785193948489E+01   -0.233106389837604411E+02
    0.180199091228091902E+03    0.702306629878427069E+00   -0.416017050796374388E+01   -0.232427865745076581E+02
    0.198038722705378461E+03   -0.795793910275702121E+00   -0.440227388800090580E+01   -0.231578467558336278E+02
    0.167852631113764630E+03   -0.300363975435263164E+00   -0.278215368226989623E+01   -0.230759135141346619E+02
    0.156887811885829450E+03   -0.579853819787681468E+00   -0.390370096169446512E+01   -0.230735766435041256E+02
    0.206772953367677076E+03   -0.176449456232602886E+00   -0.331642947376854424E+01   -0.227866251424875692E+02
    0.153089855611324310E+03    0.565999150276184082E+00   -0.398310482501983643E+01   -0.227562872575438426E+02
    0.186091938614845276E+03   -0.894881606101989746E+00   -0.295143604278564453E+01   -0.227083833846601806E+02
    0.174018825029239451E+03   -0.773516517849832219E+00   -0.406945210429278426E+01   -0.225648957134362931E+02
    0.214429697536379962E+03    0.589258986577629873E+00   -0.412708269112206860E+01   -0.225378622402958797E+02
    0.192658513784408569E+03   -0.645108222961425781E+00   -0.308097243309020996E+01   -0.224871190293675483E+02
    0.181159226596355438E+03    0.127841234207153320E+00   -0.441056430339813232E+01   -0.224173906245786583E+02
    0.186726969480514526E+03    0.637152314186096191E+00   -0.420336544513702393E+01   -0.223405929955126794E+02
