Nested Sampling Global Log-Evidence           :   -0.139923260213655265E+02  +/-    0.501942244190059922E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.139923260213655265E+02 +/-    0.501942244190059922E-01
Local Log-Evidence   -0.139923260213655265E+02 +/-    0.501942244190059922E-01

Dim No.       Mean        Sigma
   1    0.167423012755408820E+03    0.961169408336149900E+01
   2    0.400978906408626823E+00    0.296794989246083496E+00
   3    0.143636342576366233E+00    0.350397509434620877E-01
   4   -0.988001320052312559E+00    0.115031788883601460E+01
   5    0.245849810371170152E+01    0.263834243798310109E+00
   6   -0.155481113817490613E+01    0.420581538536135446E+00
   7   -0.143976245266795755E+01    0.822542630607550507E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.151948311575833714E+03
   2    0.927367012821390113E+00
   3    0.182394299470909182E+00
   4   -0.663524977598945132E+00
   5    0.278642106407995405E+01
   6   -0.157383784207873911E+01
   7   -0.119914125558710793E+01

MAP Parameters
Dim No.        Parameter
   1    0.156670531881003768E+03
   2    0.833669442583211073E+00
   3    0.149397082902591544E+00
   4   -0.288077314443454746E+00
   5    0.275381936841890829E+01
   6   -0.194808600709320956E+01
   7   -0.467489659334829000E+00
