    0.948410949678442350E+01    0.473053100932797932E+02    0.402663363636628358E+00   -0.380252947346840786E+00   -0.243640124188678620E+01   -0.201573041462161839E+01    0.531536344147071849E+00   -0.197103991865978223E+02
    0.965242769430447645E+01    0.246228276667758692E+02    0.767506962323292075E+00   -0.125250550871829169E+01   -0.190977576824697115E+01   -0.238013293005445625E+01    0.151725128273681231E+00   -0.174795936871755870E+02
    0.648883721045861339E+01    0.398462143385534660E+02    0.422310048794911130E+00   -0.175028020216111080E+01   -0.214766846497197994E+01   -0.263090228952924798E+01    0.193582866170737306E+00   -0.173885475903073754E+02
    0.512725213224389442E+01    0.194237073612799804E+02    0.741612597792026595E+00   -0.178313098805978010E+01   -0.245029859811005535E+01   -0.230177697724866803E+01    0.444463950739095226E+00   -0.164206305801823440E+02
    0.919690666339312557E+01    0.494714424515417761E+02    0.666042653314048216E+00   -0.953294359556062787E+00   -0.212787075440101825E+01   -0.193632348589702685E+01    0.273981047459359972E+00   -0.156713178132908020E+02
    0.953155843633311051E+01    0.359678062797393494E+02    0.180800037116315038E+00   -0.132529790372068002E+01   -0.256200262443824034E+01   -0.253588473623863475E+01    0.334643221237316546E+00   -0.147720118836285970E+02
    0.578531920678821621E+01    0.421896465269735756E+02    0.512326926831886409E+00   -0.185782913904464864E+01   -0.212928417857653596E+01   -0.214511730451679217E+01    0.378397020585326649E+00   -0.142589850572408992E+02
    0.951041717993201274E+01    0.367830059286086595E+02    0.541476175421499728E+00   -0.100909329924840208E+01   -0.290403494129245265E+01   -0.238998364243708128E+01    0.155661792723137821E+00   -0.142338262718203890E+02
    0.936346956616850079E+01    0.402865870785392985E+02    0.759839829412400025E+00   -0.160722991442838725E+01   -0.172313900390249208E+01   -0.223811730009680332E+01    0.202938021926248519E+00   -0.142330894313690397E+02
    0.945096719585473366E+01    0.492633615876475375E+02    0.691247174085291793E+00   -0.174698745349407458E+01   -0.153977069415552914E+01   -0.185513906963183350E+01    0.235761147836562102E+00   -0.141969918289452952E+02
    0.649747685521437823E+01    0.252608832160246379E+02    0.374759829199019512E+00   -0.160387751795093525E+01   -0.275763270974767005E+01   -0.221991548325841137E+01    0.262913311023909822E-01   -0.139481260491189794E+02
    0.860667500119559037E+01    0.194140537109100784E+02    0.456254555370931292E+00   -0.147660403871970947E+01   -0.227209541499432843E+01   -0.215227636867950167E+01    0.195712362963015085E+00   -0.138790471038889756E+02
    0.601352876424789429E+01    0.178652733564376831E+02    0.229138289042117693E+00   -0.177268475294113159E+01   -0.279715299606323242E+01   -0.200431990623474121E+01    0.207684018874168402E+00   -0.137701838130829302E+02
    0.941947300294106604E+01    0.413424931659440489E+02    0.431359697316524182E+00   -0.163577167660315448E+01   -0.190096240549023521E+01   -0.229217027885904212E+01    0.440810108331530157E-01   -0.136165355795320071E+02
    0.506185624867475426E+01    0.433726592992836544E+02    0.542619597037840240E+00   -0.179924397119180091E+01   -0.253981804082774598E+01   -0.197551600654048443E+01    0.709461312759661067E-01   -0.135058224846883448E+02
    0.930308361318275523E+01    0.335674338649401420E+02    0.360353960118036054E+00   -0.146272680074452022E+01   -0.235030194823059801E+01   -0.180446163935560278E+01    0.827195247878385886E-01   -0.134300143441870681E+02
    0.532163987092572555E+01    0.402518280029608917E+02    0.583973849121256605E+00   -0.165166649270385180E+01   -0.273251268661437186E+01   -0.202620593773798952E+01    0.421018376698377050E+00   -0.133732349946250846E+02
    0.918734856045211679E+01    0.271180565869152765E+02    0.680159214356005126E+00   -0.173945260160572257E+01   -0.209422207021634632E+01   -0.254104415207989387E+01    0.111289690971724586E+00   -0.132574532457337622E+02
    0.750629235408008100E+01    0.462538821718377093E+02    0.529474243835073799E+00   -0.155041485636581400E+01   -0.221628412461397950E+01   -0.237227219936497313E+01    0.306539704066083718E+00   -0.132494701039496423E+02
    0.848344687312724233E+01    0.291485910147721654E+02    0.321128878826524078E+00   -0.175673028430296663E+01   -0.226831519852377284E+01   -0.245522281052537839E+01    0.357568818716550623E-02   -0.132048344183140927E+02
    0.861441187893932536E+01    0.211870729733484104E+02    0.593216329919526553E+00   -0.175209429244557713E+01   -0.207964957109584958E+01   -0.220121167443863097E+01    0.198998564739614692E+00   -0.131941047125939814E+02
    0.951227350387750015E+01    0.326708651931344178E+02    0.421743861075029480E+00   -0.161410838807801915E+01   -0.203848508510943205E+01   -0.220775698400168974E+01    0.647728614906350614E-01   -0.131857305199268886E+02
    0.941299831812601440E+01    0.287625350577161178E+02    0.564741837433023308E+00   -0.183938616160058510E+01   -0.188131280970094017E+01   -0.217224083124560163E+01    0.481336634404894992E+00   -0.131708516538690645E+02
    0.847291771851712028E+01    0.315191939067324114E+02    0.712073821612045910E+00   -0.157578990554947862E+01   -0.269533720747446148E+01   -0.258817266978782001E+01    0.392670684354220201E+00   -0.130456096797990408E+02
    0.904838269191457734E+01    0.296678690183415625E+02    0.699983387002614754E+00   -0.130482711537500107E+01   -0.234438282845227430E+01   -0.204383447019982212E+01    0.385708780932922268E+00   -0.128917105420142128E+02
    0.868333131906727651E+01    0.414663402568133961E+02    0.424590777922992380E+00   -0.123574700404652704E+01   -0.254883933049177314E+01   -0.225956044591449245E+01    0.555886207094196005E+00   -0.128279560380216413E+02
    0.749929376432077532E+01    0.271067296279637944E+02    0.376037061325722843E+00   -0.175903409984439474E+01   -0.242117103491047603E+01   -0.231464910191360129E+01    0.309105958286886529E+00   -0.127783496903352525E+02
    0.719142389437573382E+01    0.297303229644586189E+02    0.511845895268614570E+00   -0.162187790614705496E+01   -0.265538099054707910E+01   -0.188958188072935696E+01    0.527681885427227382E+00   -0.127129325927226979E+02
    0.793318232072031293E+01    0.217185974697026012E+02    0.718000389542877704E+00   -0.173147028802349201E+01   -0.219459202215597937E+01   -0.210141225718721980E+01    0.183871568128790824E+00   -0.126386826248712971E+02
    0.621873142408211876E+01    0.388420620620208368E+02    0.617836726517771440E+00   -0.163212558072059655E+01   -0.246033713687983813E+01   -0.213965482113807770E+01    0.135853717019400438E+00   -0.126049586327947125E+02
    0.835535508196714716E+01    0.376804998512242264E+02    0.558909106567893277E+00   -0.116151624930367503E+01   -0.287657025585529169E+01   -0.205233161758458404E+01    0.478507098791993268E+00   -0.125976942494076454E+02
    0.985757033311446662E+01    0.434624433514065203E+02    0.671778396864880389E+00   -0.127409259450974344E+01   -0.216442502821817007E+01   -0.211578315781072845E+01    0.104362989743716925E+00   -0.125865309328338348E+02
    0.894158974682586560E+01    0.241926111733936793E+02    0.672955267722942674E+00   -0.180441423354910335E+01   -0.250752022495237714E+01   -0.265055825090619024E+01    0.150587767838829434E+00   -0.125796564069315462E+02
    0.834498854096371190E+01    0.198982596447737983E+02    0.525742953251204903E+00   -0.184009417669318376E+01   -0.225861434881279344E+01   -0.237340908678565210E+01    0.296116568932263624E+00   -0.125791038187462316E+02
    0.923449376294609081E+01    0.191048583492656938E+02    0.501568340794831813E+00   -0.152224337773226193E+01   -0.236936229142318400E+01   -0.222535524606069934E+01    0.298957507240676268E+00   -0.125144006842358966E+02
    0.868604186127897648E+01    0.265620107816728819E+02    0.399936541810554824E+00   -0.144403338804626724E+01   -0.256198402473253140E+01   -0.221918265878312893E+01    0.459941093227266784E+00   -0.125024506364231662E+02
    0.910876000887462034E+01    0.371516833137601026E+02    0.748092316792870693E+00   -0.154891111121227842E+01   -0.273342166080711557E+01   -0.264082447731953218E+01    0.542363036581365865E+00   -0.124683624940446212E+02
    0.791352628254493329E+01    0.298197138232316448E+02    0.753530296380185538E+00   -0.192116020854737779E+01   -0.221341017068302470E+01   -0.255037635133039764E+01    0.340668034564627631E+00   -0.124208168031905579E+02
