luminosity_distance KNtimeshift supernova_mag_boost Ebv log_likelihood log_prior
223.34104772660345 0.5965384217037926 0.0465107425658875 0.40036345533088546 -33.00262682718113 -7.264287099661221
175.81845854714697 0.8380943928980287 -0.22783126545736998 0.24051674183087735 -31.214401908440088 -6.607210747854072
216.83030615474803 -0.6990552137830285 -0.8855587481706193 0.5540977231270787 -31.1613719826225 -9.504968551519557
158.83191282753955 -0.051271618388158524 -0.30753627593459765 0.20213325103346733 -31.114237389230766 -6.497770333876426
159.02513240424142 0.5670303406192105 0.6888576946365248 0.2461108817564566 -30.15125020783168 -6.624210168801455
223.05711732265783 0.5462844923002559 -0.1174526055849876 0.3769130699705475 -29.611961884220467 -7.13650049979152
203.42310816049576 0.7223881483078003 -0.2888476848602295 0.1140479948759079 -29.57126026119345 -6.2843565638574725
162.36158670876378 0.30267222017652595 0.867219949177831 0.26829010589309776 -29.53862060732471 -6.694604893057016
175.4111721347848 -0.23845841741218976 -0.40501964868079643 0.009032068541799656 -29.38785860350525 -6.07806108876003
214.62849337155433 0.6191560768483682 -0.19887542242652412 0.2991727087440174 -29.14890903893262 -6.80169000541769
188.7543110206955 -0.16117416359810732 -0.5668857077123359 0.4353285469624876 -29.112606432227473 -7.4914916780288925
200.52544922365348 0.0400214513838133 -0.7585041140750617 0.05440480613626803 -29.10723942339793 -6.162028058951715
218.62609871950315 -0.4237674807370583 -0.845394071426103 0.28315542940480837 -29.071100078935107 -6.744721427645475
179.6189053347902 0.40484767390957677 -0.5457796123872516 0.29242702307233553 -29.013370371727422 -6.777300935373671
182.5497391474189 -0.802889921089141 -0.3429142679440291 0.04089490174588741 -28.861927407345352 -6.136281232977166
154.3568409027997 -0.8409943647641911 1.2352900428629336 0.2936978245925221 -28.751516264528746 -6.7818502829028855
172.06387708260254 -0.10767852830875457 -0.34377844591052753 0.10046277745755527 -28.70279729685093 -6.255148049260991
176.84355500558397 0.6442909312139735 0.126345492625779 0.2193461652072506 -28.656304636698025 -6.5453734711124065
195.12248505135577 0.5788676867786817 0.049724320559423774 0.4494866291207459 -28.59359370954707 -7.6005142174721
192.17609098581934 -0.9013605060145948 -0.4035370219223209 0.22079692444167365 -28.429783942557652 -6.549491109818299
171.9669229768134 0.5869944768646842 0.3001981541322918 0.4778118067656132 -28.40807796405877 -7.8624613618915475
183.4954855135552 -0.37295960148988905 -0.41081679689062334 0.1432031642268083 -28.339220494225827 -6.350078384566501
221.574843160755 0.652349054255394 -0.7040122068216537 0.07740534270698123 -28.281296226362812 -6.207447053749806
177.12100285753783 -0.14270888654707825 -0.372002516404101 0.12900719063068639 -28.17182111559856 -6.3175379428911596
181.50627307973608 -0.5310065881201897 -0.3353846676568004 0.46719521751076803 -28.1496284794671 -7.75608526271826
198.03037198871039 -0.8375684243221457 -0.4600488341977442 0.2740854188360085 -28.128641829637772 -6.713845451715161
204.796634766613 -0.8300248242772612 -0.5344742826589295 0.4729177058742852 -28.04437187222014 -7.8120143430682525
155.61359873310025 0.632614362170687 0.09851390615045563 0.4338075075225332 -28.013560036750413 -7.480456104453327
188.80016058683395 0.5585923194885254 -0.48974812030792236 0.11039433052539825 -28.00489779889919 -6.276416860316321
203.95231771440208 -0.8887318351141107 -0.5097678126244123 0.407683204372666 -27.985420502751527 -7.307766413834817
167.16603959240342 0.43688031164899277 0.5623027784177399 0.5310168054424913 -27.95029232798743 -8.689119153055437
217.69750210522983 -0.09569733429375626 0.27197684186080195 0.32560730769470325 -27.938314924752024 -6.903445341104005
204.41472543469848 -0.34269660637029753 0.46850812660147234 0.3562739872042254 -27.93749738233858 -7.036132392762906
