Nested Sampling Global Log-Evidence           :   -0.173848606932689727E+02  +/-    0.608298876141658840E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.173848606932689727E+02 +/-    0.608298876141658840E-01
Local Log-Evidence   -0.173848606932689727E+02 +/-    0.608298876141658840E-01

Dim No.       Mean        Sigma
   1    0.812528355310239370E+01    0.155068821853664440E+01
   2    0.379110325956084395E+02    0.900979379315307582E+01
   3    0.575097342089488595E+00    0.158387041032940462E+00
   4   -0.157541477097118277E+01    0.469952462861439046E+00
   5   -0.255638456144578585E+01    0.410024575741476993E+00
   6   -0.146548580344704549E+01    0.418483155948710717E+00
   7    0.281902441270521831E+00    0.156955227986032758E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.983742290290760479E+01
   2    0.477096387354438036E+02
   3    0.702234676449931872E+00
   4   -0.197926612165845817E+01
   5   -0.265378944630364444E+01
   6   -0.106282012448951324E+01
   7    0.512360479935419777E+00

MAP Parameters
Dim No.        Parameter
   1    0.983742290290760479E+01
   2    0.477096387354438036E+02
   3    0.702234676449931872E+00
   4   -0.197926612165845817E+01
   5   -0.265378944630364444E+01
   6   -0.106282012448951324E+01
   7    0.512360479935419777E+00
