Nested Sampling Global Log-Evidence           :   -0.844169704634150087E+01  +/-    0.597343739535828450E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.844169704634150087E+01 +/-    0.597343739535828450E-01
Local Log-Evidence   -0.844169704634150087E+01 +/-    0.597343739535828450E-01

Dim No.       Mean        Sigma
   1    0.143273025501575859E+03    0.262952827424393227E+02
   2   -0.458892486338503880E+00    0.771081308172430924E+00
   3    0.119714945429337360E+00    0.362106579720876606E-01
   4   -0.112534322580750779E+01    0.846536744340969705E+00
   5    0.261122142763288911E+01    0.233221007038115991E+00
   6   -0.234798407914182106E+00    0.169439055849156306E+00
   7   -0.968019694918012985E+00    0.583701910698327886E+00
   8    0.212328940212118400E+00    0.138472302194374619E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.177712933763838805E+03
   2    0.875986045723632589E+00
   3    0.120722213028896228E+00
   4   -0.597504390161864407E+00
   5    0.277928653091978850E+01
   6   -0.119722649876243814E+00
   7   -0.201045973254730947E+01
   8    0.227116842413825959E+00

MAP Parameters
Dim No.        Parameter
   1    0.128485322191192580E+03
   2    0.656849788267581669E+00
   3    0.171132534370566441E+00
   4    0.104091237455404517E+01
   5    0.283299543101701623E+01
   6   -0.197963764984241841E+00
   7   -0.721298718584893805E+00
   8    0.754161575400119077E-01
