candidate,model,tmax,log_likelihood,log_evidence,log_evidence_err,log_bayes_factor,luminosity_distance,KNphi,inclination_EM,KNtimeshift,log10_mej_dyn,log10_mej_wind,Ebv,log_prior,log10_n0,p,log10_epsilon_e,log10_epsilon_B,log10_E0,thetaCore,thetaWing,ksiN,L0,dL,b,q,ts,supernova_mag_boost
nugent-hyper_2,Bu2019lm,9.0,-13.525122989531813,-20.711328955723648,0.06379298135044607,-20.711328955723648,9.483333777391074,47.76718232031435,0.760256743978479,-1.8606836596725922,-2.624317819709247,-1.6072775053623494,0.3741336390041689,-9.335290240462077,,,,,,,,,,,,,,
nugent-hyper_2,Bu2019lm,11.0,-21.196943393337108,-32.18002112328859,0.07506202047180605,-32.18002112328859,9.481632650422142,48.85820878052336,0.7781961960624352,0.9856163250937389,-2.6424078052678324,-1.592124995554511,0.02390250100999048,-8.299188613122993,,,,,,,,,,,,,,
nugent-hyper_2,Bu2019lm,13.0,-29.560123632113303,-42.765472641438286,0.08814652919725088,-42.765472641438286,9.949016354091754,49.79728832369998,0.7782277292023434,0.9756223747937991,-2.600959566431368,-0.9076150452805707,0.12216519431604007,-8.496570106378302,,,,,,,,,,,,,,
nugent-hyper_2,Bu2019lm,15.0,-36.19131393282011,-49.07628485450242,0.09376982261706647,-49.07628485450242,9.847102053704399,48.63469615835345,0.7674617504200444,0.9153246886599038,-2.2467151921913886,-0.6808338225060253,0.022488683079765988,-8.307622268418836,,,,,,,,,,,,,,
nugent-hyper_2,TrPi2018,3.0,-4.742002349444516e-32,-1.0477810499950115,0.02895373345963296,-1.0477810499950115,189.0754222869873,,0.17254947771625676,0.9503270983695984,,,0.47705672636032104,-12.689241962669632,-2.3516457080841064,2.825591266155243,-2.7096015214920044,-2.7086058855056763,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_2,TrPi2018,5.0,-0.9653646837920447,-4.667698610901134,0.04754055799287879,-4.667698610901134,153.87008471197467,,0.1956483861654911,0.9654651716861076,,,0.013180353664822822,-10.795969068469919,-2.5140626962597166,2.354827002720543,-0.8402647586395915,-1.7459604172893113,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_2,TrPi2018,7.0,-1.9171637218325628,-6.3139261007289535,0.05384738168099889,-6.3139261007289535,153.03833599505788,,0.18954459405164062,0.9666392725026052,,,0.3825895430473763,-11.907787361839203,-2.974031050516967,2.3907078289555845,-0.9256897334766432,-0.052478830842285884,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_2,TrPi2018,9.0,-1.9232757889599739,-6.447787144735058,0.054391805091632994,-6.447787144735058,104.32746589138739,,0.1941985545155975,0.8342773882451722,,,0.39872843509373945,-11.97268898011529,-2.79876423266297,2.4756290397886938,-0.5187356951672433,-1.7750570239874315,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_2,TrPi2018,11.0,-2.829994756563269,-8.090282944578089,0.059759592369709964,-8.090282944578089,130.08121807779733,,0.19205642805501297,0.8432451405046417,,,0.18015859740274578,-11.168931106718642,-2.891752086605478,2.435482398601368,-0.13663844705904893,-2.3537865853049693,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_2,TrPi2018,13.0,-3.778213275049194,-9.64549774718522,0.06399629961030892,-9.64549774718522,111.88854110207023,,0.19536703536518613,0.26346019651765484,,,0.25153495037516,-11.352911458829611,-2.8182394150223344,2.1328322991440185,-0.16025217035880868,-2.0547854851388,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_2,TrPi2018,15.0,-4.683186128101165,-11.029163332353777,0.06711430153183404,-11.029163332353777,142.4310672369666,,0.1937045672902497,0.8298936178652685,,,0.39623046462975625,-11.960923083407483,-2.8973180342438467,2.17941983200642,-0.5703113841349721,-0.9368683410570444,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_2,nugent-hyper,3.0,-4.2732742689412954e-08,-1.109530734243879,0.02929713610423564,-1.109530734243879,289.47410242864476,,,0.7835371697580711,,,0.5575836250577777,-11.220338435529989,,,,,,,,,,,,,,4.8119972651919145
nugent-hyper_2,nugent-hyper,5.0,-1.1475549435464991,-2.8682495156498184,0.03319730327486729,-2.8682495156498184,240.05089154591946,,,0.9609693036713898,,,0.3576701120757759,-8.546690516648315,,,,,,,,,,,,,,1.5090776155891774
nugent-hyper_2,nugent-hyper,7.0,-2.106229281048221,-4.118296274887401,0.036310487875242395,-4.118296274887401,188.7615211072657,,,0.9629922006986478,,,0.1476334224682529,-7.864531630983414,,,,,,,,,,,,,,2.669741385682789
nugent-hyper_2,nugent-hyper,9.0,-2.1049336642705225,-4.13204121006949,0.036473265996607426,-4.13204121006949,328.88363892532794,,,0.995166969035556,,,0.39028791603457513,-8.71144907620372,,,,,,,,,,,,,,0.5158741631384745
nugent-hyper_2,nugent-hyper,11.0,-3.040793645821016,-5.251023127798814,0.03820742605325435,-5.251023127798814,243.20959942781195,,,0.9643117535431589,,,0.05352398136144635,-7.664406450150276,,,,,,,,,,,,,,2.369410024277453
nugent-hyper_2,nugent-hyper,13.0,-3.9609806639833747,-6.358968293540002,0.03995167463614211,-6.358968293540002,312.39317508839383,,,0.9765383452705882,,,0.11505401184135053,-7.790631229553359,,,,,,,,,,,,,,1.5672022397169725
nugent-hyper_2,nugent-hyper,15.0,-4.884131098969338,-7.388963474148185,0.041095665317360495,-7.388963474148185,260.43584349033966,,,0.991793210098256,,,0.5135826715856482,-9.84163490727594,,,,,,,,,,,,,,0.6059698375391234
nugent-hyper_3,Bu2019lm,3.0,-1.838854255820407,-4.17266479028811,0.03395607631062977,-4.17266479028811,6.198895558089303,15.196977163120248,0.5519273253905757,0.6112838844376594,-2.5889063690427627,-1.2537869069536236,0.10308365533176997,-8.746901869281544,,,,,,,,,,,,,,
nugent-hyper_3,Bu2019lm,5.0,-3.046065399824428,-7.509642144236308,0.04837174303478029,-7.509642144236308,3.569673587056066,48.29222864733835,0.7596022993843788,0.6546169706852734,-2.9477291018138927,-0.5893581712195024,0.4768321881006648,-10.065754215982672,,,,,,,,,,,,,,
nugent-hyper_3,Bu2019lm,7.0,-4.701501778381745,-11.487346804896392,0.06225728563568966,-11.487346804896392,3.032066754211887,49.59080628031735,0.7580503613217159,0.7255245471288321,-2.9850848832499386,-0.5039826702528547,0.15000202615528627,-8.581279034398605,,,,,,,,,,,,,,
nugent-hyper_3,Bu2019lm,9.0,-4.738300377940764,-11.314274267191253,0.062456759790034656,-11.314274267191253,3.1282580817374335,49.82832645693176,0.7358270077560731,0.6370595654682303,-2.9757090084322866,-0.6110596707630771,0.025611601541219442,-8.347169257937548,,,,,,,,,,,,,,
nugent-hyper_3,Bu2019lm,11.0,-8.707277680715702,-17.558846435330334,0.07632518225959219,-17.558846435330334,2.1117165912313083,49.98091226188804,0.6718373645509249,0.8866393656013019,-2.908374704730887,-0.6128915646254613,0.19978107572103357,-8.806119382095927,,,,,,,,,,,,,,
nugent-hyper_3,Bu2019lm,13.0,-16.55123953651241,-27.957877884144043,0.08975450740331986,-27.957877884144043,1.3279481072124484,48.841093793910694,0.7772599634801449,0.9517306891234112,-2.9111787521399313,-0.6293770741943461,0.15495026556741096,-8.573157898610033,,,,,,,,,,,,,,
nugent-hyper_3,Bu2019lm,15.0,-26.60439065520094,-40.39591318298663,0.09888360868520243,-40.39591318298663,1.0273815866283902,48.364344712016525,0.7346206134294005,0.9652900449816362,-2.5473309704293046,-0.5590770693231315,0.10704151021403592,-8.509757053562895,,,,,,,,,,,,,,
nugent-hyper_3,TrPi2018,3.0,-1.8455439405452456,-5.585279126163297,0.049607098547475276,-5.585279126163297,112.72794693979803,,0.15661652563534736,0.4445162266365008,,,0.5439614951247299,-13.994989749000027,-1.3789076869678638,2.7348718333369595,-0.2891000582688328,-1.0733769142886533,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_3,TrPi2018,5.0,-2.82051247543552,-7.903061129080666,0.058429547146002306,-7.903061129080666,109.78955615948992,,0.1649683611740878,-0.591819121487682,,,0.05361191246937368,-11.03973330271504,-2.5947193041237036,2.901539147465444,-0.05551613293123747,-1.1608911161527355,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_3,TrPi2018,7.0,-3.8894467949146896,-10.410731263120047,0.0666817077573067,-10.410731263120047,115.33698231604563,,0.158554081573884,-0.6200651003527307,,,0.04805000296286759,-11.068380894298492,-2.980969042994613,2.456555416676378,-0.03654627603261318,-0.5099011865150525,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_3,TrPi2018,9.0,-3.9112723916907526,-10.254079241176052,0.06620804314176157,-10.254079241176052,119.25951213759075,,0.18788298320580074,-1.1758458073443214,,,0.07867581252372671,-10.960536515163163,-2.1157819505775524,2.806181959112045,-0.09900546320070847,-0.25054114042856845,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_3,TrPi2018,11.0,-5.209461512165286,-13.254933002005666,0.07519178883718801,-13.254933002005666,114.58072612806588,,0.1578735484744618,-0.22895169400009308,,,0.023252843846488278,-11.026439246695405,-2.8360328192179662,2.7686591381900536,-0.01630229724111487,-0.8636502803475636,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_3,TrPi2018,13.0,-6.654487730202404,-16.574711003932517,0.08297910542309747,-16.574711003932517,102.03294746843922,,0.18399319486983054,-1.163361601068334,,,0.04955892066327529,-10.923914919783728,-2.602811521383002,2.835151902725637,-0.040375864030112396,-0.49084200152907,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_3,TrPi2018,15.0,-7.990624466966844,-18.946178968021655,0.08860361491532329,-18.946178968021655,113.67706667166065,,0.17851857119892928,-1.1507348427821311,,,0.06019567635922707,-10.974343499255868,-2.6815923032823092,2.9186483215286536,-0.017254375991958337,-0.001685975211898949,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_3,nugent-hyper,3.0,-1.838079477103863,-4.260041891189502,0.04299897251101236,-4.260041891189502,168.48186975360335,,,-0.3765178644602767,,,0.1512082151398419,-7.872983143750151,,,,,,,,,,,,,,-3.7712895709449024
nugent-hyper_3,nugent-hyper,5.0,-2.757546201351017,-5.426512397876837,0.04574516844089133,-5.426512397876837,198.92737282426685,,,-0.31684409573817707,,,0.15059901139154988,-7.871537807862306,,,,,,,,,,,,,,-4.17532819725168
nugent-hyper_3,nugent-hyper,7.0,-3.676490267029477,-6.386594202424861,0.04629745393741878,-6.386594202424861,209.865824411322,,,-0.2850248446359356,,,0.122240087543302,-7.806468539035606,,,,,,,,,,,,,,-4.215800434358554
nugent-hyper_3,nugent-hyper,9.0,-3.6765226871371786,-6.4743520581170255,0.04691693615633463,-6.4743520581170255,285.36002337932587,,,-0.2964687943458557,,,0.008615810680389404,-7.581399884467894,,,,,,,,,,,,,,-4.53984260559082
nugent-hyper_3,nugent-hyper,11.0,-4.595521359735605,-7.533460568912486,0.04831779692286303,-7.533460568912486,285.36002337932587,,,-0.2964687943458557,,,0.008615810680389404,-7.581399884467894,,,,,,,,,,,,,,-4.53984260559082
nugent-hyper_3,nugent-hyper,13.0,-5.515812655919919,-8.504523943208248,0.04873418580093695,-8.504523943208248,240.7493789585076,,,-0.2182625808772789,,,0.19246952118292798,-7.976083134187523,,,,,,,,,,,,,,-4.8246397098338845
nugent-hyper_3,nugent-hyper,15.0,-6.434433654390908,-9.53498299140878,0.04952431611863565,-9.53498299140878,271.36643796037526,,,-0.3022328756776336,,,0.04945372425421744,-7.6565926841399765,,,,,,,,,,,,,,-4.579886658939997
nugent-hyper_4,Bu2019lm,3.0,-1.8381708907746506,-4.15477263829938,0.03397734891759984,-4.15477263829938,3.178278703292823,34.06237595494544,0.4547562793547108,0.8758888493270724,-2.6189229874904254,-1.8293655857283722,0.47892144879079634,-10.537513277445848,,,,,,,,,,,,,,
nugent-hyper_4,Bu2019lm,5.0,-3.218993756616037,-7.478897571709888,0.048266230215423936,-7.478897571709888,4.9038920217770725,47.092766574076855,0.3676134471860182,0.6416334793331062,-2.807652401790405,-0.6431626429362591,0.3632399023332909,-9.932792601662001,,,,,,,,,,,,,,
nugent-hyper_4,Bu2019lm,7.0,-4.9284858578926265,-11.29288241723918,0.0614414535185681,-11.29288241723918,3.4077919054568295,44.722344666765586,0.5290077005418568,0.9342389191100438,-2.981501457746624,-0.6870284444241346,0.4471696897327398,-10.106225930215787,,,,,,,,,,,,,,
nugent-hyper_4,Bu2019lm,9.0,-4.776305838660909,-11.282112406970427,0.061882747462242205,-11.282112406970427,3.376719791637994,45.317191827669006,0.7824151653415127,0.673922044383203,-2.9983522322086196,-0.536140456589477,0.1585258609653695,-8.576547245061594,,,,,,,,,,,,,,
nugent-hyper_4,Bu2019lm,11.0,-8.788953622470892,-17.42482603369756,0.07595070000068035,-17.42482603369756,2.3738554965039786,45.51757020093825,0.746645563717667,0.8411245615975464,-2.9921124865056665,-0.5618602351027815,0.25953286781338963,-8.89363337012564,,,,,,,,,,,,,,
nugent-hyper_4,Bu2019lm,13.0,-16.207907672535836,-27.471417769880194,0.08822313363461352,-27.471417769880194,1.7180740700972974,49.67334399529911,0.7738616002339898,0.9540678752902645,-2.8229106030515805,-0.583965935813378,0.06719645916793772,-8.385826538384068,,,,,,,,,,,,,,
nugent-hyper_4,Bu2019lm,15.0,-25.82035013774928,-38.85128036770779,0.0969865635382831,-38.85128036770779,1.0177635231198912,49.64356276980772,0.7745809399067581,0.97272741027711,-2.7764782730640762,-0.6119622883089679,0.19888524562469917,-8.687094828659628,,,,,,,,,,,,,,
nugent-hyper_4,TrPi2018,3.0,-1.8399826913766586,-5.443301010794673,0.04847841648823776,-5.443301010794673,155.27854431562434,,0.1599467218752049,0.4843117457251518,,,0.14360375000430178,-11.260887448310637,-0.8357709980118297,2.237905418079403,-0.27638777693729955,-1.3487559027351907,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_4,TrPi2018,5.0,-2.812391568411456,-7.857214646055861,0.057946845578044304,-7.857214646055861,154.72434969109685,,0.18791599697550385,-1.3114396763146892,,,0.07106629088983415,-10.945067959634887,-2.0938151993996983,2.8264272290714514,-0.058449883996189556,-0.3307810683355532,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_4,TrPi2018,7.0,-3.871066978697317,-10.299972026343687,0.06625606342510072,-10.299972026343687,131.1317862274298,,0.16997489654184392,-1.3381943080804046,,,0.026758533674195534,-10.959649642950936,-2.92702756518231,2.957936690040767,-0.013000132815735643,-0.806762055806062,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_4,TrPi2018,9.0,-3.8943911042553223,-10.059778217930058,0.06500890172649083,-10.059778217930058,131.38358105978054,,0.19391446513692642,-1.4282082570559718,,,0.06662788418612867,-10.905214263103977,-2.0521543251045706,2.7578866275947984,-0.08442490628417332,-0.04382196156117102,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_4,TrPi2018,11.0,-5.201413027084653,-12.887049643400852,0.07355736110446887,-12.887049643400852,148.45534543201273,,0.17110774937053375,-0.9015604208133217,,,0.032799821834156494,-10.964205105433079,-2.5953864998087632,2.6805255197442075,-0.042205666273424924,-0.03800542648102123,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_4,TrPi2018,13.0,-6.243470419346895,-15.862035434891576,0.08216640800352386,-15.862035434891576,102.15250482668272,,0.1847398145720398,-1.6548283669107384,,,0.028187324495548755,-10.879848689281893,-2.7550966717042185,2.848177006705893,-0.037932756154845926,-0.056176364594856754,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_4,TrPi2018,15.0,-7.679326144825516,-18.770550298235325,0.08930768709074484,-18.770550298235325,100.36515608254719,,0.17166332055410558,-0.880844107068119,,,0.01838773370146416,-10.93463688484808,-2.7684567602772865,2.6020899002747466,-0.014946753897716825,-0.7863464691955189,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_4,nugent-hyper,3.0,-1.8380873003242217,-4.1712365451139135,0.04228692977003952,-4.1712365451139135,140.12386112149568,,,-0.2607417737755078,,,0.4309968251143241,-8.96445621325608,,,,,,,,,,,,,,-4.2004175766028276
nugent-hyper_4,nugent-hyper,5.0,-2.757559105507018,-5.292713699715695,0.044223501701972805,-5.292713699715695,141.85106215259074,,,-0.25966991178132126,,,0.07313568279147567,-7.702935770371151,,,,,,,,,,,,,,-3.001428396076923
nugent-hyper_4,nugent-hyper,7.0,-3.676499494091617,-6.434825045622534,0.046676790418045844,-6.434825045622534,137.50919533055847,,,-0.27391717590228515,,,0.4955856998173673,-9.574680596573884,,,,,,,,,,,,,,-4.368407491123244
nugent-hyper_4,nugent-hyper,9.0,-3.676583460431906,-6.405502101727584,0.04620226477359788,-6.405502101727584,162.06793413127173,,,-0.3323738585565439,,,0.19436892915172885,-7.981095029436269,,,,,,,,,,,,,,-3.7100716020024582
nugent-hyper_4,nugent-hyper,11.0,-4.595491041048454,-7.385405347844891,0.04671271614679556,-7.385405347844891,155.15948185189916,,,-0.29357615089887723,,,0.3702099285125586,-8.606863216744275,,,,,,,,,,,,,,-4.22529108671073
nugent-hyper_4,nugent-hyper,13.0,-5.515674548042808,-8.414972455506039,0.047806366326915886,-8.414972455506039,231.1677666430052,,,-0.2947441286030599,,,0.17058007392194888,-7.920067376506906,,,,,,,,,,,,,,-4.464285087967068
nugent-hyper_4,nugent-hyper,15.0,-6.434428284654851,-9.437792675367513,0.048647325142943114,-9.437792675367513,195.8409265543566,,,-0.2749157330961507,,,0.19399477467648288,-7.980105773612209,,,,,,,,,,,,,,-4.1603173547029115
nugent-hyper_5,Bu2019lm,3.0,-3.813974915014811,-12.079715599725958,0.07204634586531394,-12.079715599725958,9.842889162073611,47.065804607491806,0.760873787081912,-1.8718046443310437,-2.7941096646045924,-2.0532854357463846,0.22379143406876403,-8.77030344338353,,,,,,,,,,,,,,
nugent-hyper_5,Bu2019lm,5.0,-6.763782292872805,-14.360167625078871,0.06983411517914483,-14.360167625078871,9.645943038794154,48.167287682039955,0.7825858379356323,-1.8522057203118485,-2.8380158797861843,-1.8516047959160942,0.40540742585659884,-9.483988150876266,,,,,,,,,,,,,,
nugent-hyper_5,Bu2019lm,7.0,-12.546003893812369,-19.712503760059423,0.06267692475864081,-19.712503760059423,9.454176040552648,49.046186373946206,0.7752303793858495,-1.9310940975005673,-2.547022999420659,-1.6161180559781791,0.3818373317831889,-9.359408014935596,,,,,,,,,,,,,,
nugent-hyper_5,Bu2019lm,9.0,-12.571863857983523,-19.441103840031452,0.0631935643221721,-19.441103840031452,9.51892420703011,48.779470558312894,0.7203008808796008,-1.8530355020289928,-2.601907207175832,-1.6896701015849533,0.24998340468570898,-8.892804417698663,,,,,,,,,,,,,,
nugent-hyper_5,Bu2019lm,11.0,-21.183629314906504,-30.553932479278053,0.0706418934206832,-30.553932479278053,9.482641609762611,49.10457230173926,0.7793723226107803,-1.9392702697004678,-2.5060582838342813,-1.3286746136344751,0.16131120572259705,-8.586370309254441,,,,,,,,,,,,,,
nugent-hyper_5,Bu2019lm,13.0,-30.253812813246196,-42.62025690959391,0.08829352154699106,-42.62025690959391,9.462435751070814,49.72832372556819,0.776707343758667,0.9280409511298222,-2.439943881891616,-1.3004018509517095,0.4354606702197368,-9.688346058602772,,,,,,,,,,,,,,
nugent-hyper_5,Bu2019lm,15.0,-37.71106524190218,-50.44921689196914,0.09044823848170716,-50.44921689196914,9.757291480431329,49.08698996388534,0.7533307158256557,0.93295806212224,-2.261529883849151,-0.6734435498187583,0.23724906342314117,-8.817654740183151,,,,,,,,,,,,,,
nugent-hyper_5,TrPi2018,3.0,-4.742002349444516e-32,-1.0477810499950115,0.02895373345963296,-1.0477810499950115,189.0754222869873,,0.17254947771625676,0.9503270983695984,,,0.47705672636032104,-12.689241962669632,-2.3516457080841064,2.825591266155243,-2.7096015214920044,-2.7086058855056763,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_5,TrPi2018,5.0,-0.9478240320787272,-4.336760063571477,0.04571532760117089,-4.336760063571477,101.0637739990316,,0.1955149740053519,0.988232760603692,,,0.42456191334396076,-12.127067136138757,-2.6460354621991224,2.604918827965217,-0.6939796885185991,-1.75602618287151,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_5,TrPi2018,7.0,-1.8948781198160134,-6.023546300033022,0.05240591009218105,-6.023546300033022,111.217459330597,,0.1910386021038101,0.7866176495280519,,,0.28057597142440954,-11.469906166401294,-2.7124663101674025,2.1920117276385076,-0.14424386677170098,-2.642414944461776,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_5,TrPi2018,9.0,-1.888979735382569,-5.976363784904121,0.05233004541180944,-5.976363784904121,131.5611913023164,,0.19583508349602594,0.7954259449856469,,,0.1294606571865222,-11.028136973152922,-2.7301442105625746,2.4330618028322517,-1.3456210284632424,-0.6169736040255023,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_5,TrPi2018,11.0,-2.8212026060605457,-7.776109947610875,0.05838310609495713,-7.776109947610875,175.97989102264984,,0.1933636056834667,0.9660786967864459,,,0.09266355686830632,-10.960872722229533,-2.8182005613251744,2.534970899540118,-1.251161679598598,-0.1926544105451815,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_5,TrPi2018,13.0,-3.762158573424621,-9.339189269120252,0.06273699520370477,-9.339189269120252,155.22657241547975,,0.19342096884934834,0.8621245953491554,,,0.5493330391274318,-13.995415361592697,-2.7461127017895404,2.2626274367364596,-0.6272390654739652,-1.0187764710947662,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_5,TrPi2018,15.0,-4.699389666698985,-10.718443621292819,0.06565204350827208,-10.718443621292819,130.907620028672,,0.1948926321510183,0.467366305288067,,,0.44771286385905795,-12.300524682601399,-2.991005771877788,2.459444855524675,-0.5228709427122729,-1.2889781653489787,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_5,nugent-hyper,3.0,-4.2732742689412954e-08,-1.109530734243879,0.02929713610423564,-1.109530734243879,289.47410242864476,,,0.7835371697580711,,,0.5575836250577777,-11.220338435529989,,,,,,,,,,,,,,4.8119972651919145
nugent-hyper_5,nugent-hyper,5.0,-1.0591223085473234,-2.7025636189491267,0.03275340193305363,-2.7025636189491267,329.1863551455997,,,0.9996720834207085,,,0.2351705880345655,-8.095307973268405,,,,,,,,,,,,,,1.4643762056314147
nugent-hyper_5,nugent-hyper,7.0,-2.004795835339389,-3.9461630964429335,0.03600907505452068,-3.9461630964429335,210.10310731866142,,,0.9990893550551179,,,0.39894157474094855,-8.760133472883695,,,,,,,,,,,,,,1.888411460188708
nugent-hyper_5,nugent-hyper,9.0,-2.0065412656140786,-3.9275294975515362,0.03589168470632399,-3.9275294975515362,312.0703274881811,,,0.9773379106617086,,,0.12856266901155788,-7.820613296035002,,,,,,,,,,,,,,1.877164296651701
nugent-hyper_5,nugent-hyper,11.0,-2.941782682629688,-5.088630446717918,0.03826825832716552,-5.088630446717918,331.82325906038477,,,0.9484357424724719,,,0.22335826923451296,-8.06087993224092,,,,,,,,,,,,,,1.3748284445244563
nugent-hyper_5,nugent-hyper,13.0,-3.8717736687566906,-6.082957572512748,0.03919074769236459,-6.082957572512748,315.93114046300394,,,0.9526616663410228,,,0.3990335205334903,-8.760663687372004,,,,,,,,,,,,,,0.8624847650856609
nugent-hyper_5,nugent-hyper,15.0,-4.791753538981116,-7.15143116000172,0.04063569096485747,-7.15143116000172,256.0560241890955,,,0.9963985460671303,,,0.29658131987465525,-8.296327725929721,,,,,,,,,,,,,,1.7553692441373077
nugent-hyper_6,Bu2019lm,3.0,-3.2776829030044397,-8.648711540666627,0.05493243100636746,-8.648711540666627,9.403186282419831,48.75390754335452,0.7593486577434961,0.9808907943480225,-2.494077322619355,-1.8497097549657393,0.529993915510417,-10.878565574529166,,,,,,,,,,,,,,
nugent-hyper_6,Bu2019lm,5.0,-5.895533712286637,-12.412160980059708,0.05349130130408785,-12.412160980059708,9.271654092047378,47.387131414531936,0.7173638313185395,0.8684071860095925,-2.6287640181144893,-1.7951775095940836,0.2743370106085887,-8.974700681013909,,,,,,,,,,,,,,
nugent-hyper_6,Bu2019lm,7.0,-8.584585688095931,-16.86956333804142,0.0655432963266116,-16.86956333804142,9.889663563078877,48.96655194885563,0.7595923058265794,0.8655432973874104,-2.5388945069067095,-1.3291480621159524,0.18369474733607202,-8.66277945557173,,,,,,,,,,,,,,
nugent-hyper_6,Bu2019lm,9.0,-8.599602503150308,-16.97240816328298,0.06490457229560329,-16.97240816328298,9.843292331531355,49.099609057877736,0.6862139159056939,0.9728734751200241,-2.641003089244924,-1.4096265253796787,0.5495350047817077,-11.579254021608286,,,,,,,,,,,,,,
nugent-hyper_6,Bu2019lm,11.0,-12.406580746481007,-22.879138652086297,0.07948326793424272,-22.879138652086297,9.40751285834147,49.74204425182223,0.7735079864192685,0.9254847979346499,-2.8936949865811643,-0.8684154034053924,0.34417286197292135,-9.180808581547677,,,,,,,,,,,,,,
nugent-hyper_6,Bu2019lm,13.0,-17.212630831492664,-28.666275625291544,0.08895132716249729,-28.666275625291544,9.778412783323335,47.56967977477337,0.7691463034050915,0.9704811268338962,-2.7383983162182,-0.5677964172346677,0.49965138977925916,-10.328626336097646,,,,,,,,,,,,,,
nugent-hyper_6,Bu2019lm,15.0,-26.537153390561464,-37.431667664495784,0.08731676381621804,-37.431667664495784,9.055368921647643,48.25177983654567,0.7814551287489884,0.9193602789930546,-2.488894696799151,-0.531080615148138,0.29923190280099127,-8.992988523442197,,,,,,,,,,,,,,
nugent-hyper_6,TrPi2018,3.0,-1.8413639391007033,-4.752864017405021,0.04261525417182029,-4.752864017405021,158.51452872695165,,0.1889573735845318,-1.3812405060487358,,,0.42844970192548987,-12.187410989192458,-2.014596459546503,2.2903024109815715,-0.7890041267630288,-1.0338449427215934,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_6,TrPi2018,5.0,-2.7703950153929657,-6.619723979958203,0.05070801271974566,-6.619723979958203,175.03824351705168,,0.18363926086735832,-1.7375508923494438,,,0.0688978768785448,-10.963508287966857,-2.6718716914517797,2.0749929819639754,-0.641753380092354,-0.46967449946055506,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_6,TrPi2018,7.0,-3.715916707394186,-8.357167819272377,0.05685254538305642,-8.357167819272377,141.12134651557542,,0.18767505305768195,-1.6429159168074545,,,0.14865361707887056,-11.114472696147423,-2.6195599988746805,2.35445230363973,-0.10546466944142541,-1.9796893631244572,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_6,TrPi2018,9.0,-3.71538490927852,-8.341455583582407,0.05633204078144595,-8.341455583582407,154.98867282375363,,0.19206855842001383,-1.720486091267631,,,0.1801508113103155,-11.168848876744557,-2.706078105265834,2.421536848764673,-0.35596632255575855,-1.255595783339627,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
