    0.180188388322869713E+03    0.339109028745212093E+00    0.149799962906132345E+00   -0.546338667184013360E+00    0.248867226463832569E+01   -0.408999930149533064E+00   -0.248545548792498128E+01    0.522839291992864608E+00   -0.189292217102250504E+02
    0.156153869793331495E+03    0.785746192838918112E+00    0.128525248956616100E+00   -0.203274922769370825E+01    0.266285884673422713E+01   -0.137666636534635334E+01   -0.121348099085575800E+01    0.136083218104110226E+00   -0.185308352365429272E+02
    0.174521533164343680E+03    0.824785921590788895E+00    0.161789337974442921E+00   -0.194479863789026819E+00    0.273366090672216355E+01   -0.805907686068616069E+00   -0.223079836401097253E+01    0.293080627648137193E+00   -0.181427458943560787E+02
    0.166198642001280092E+03    0.614776609514438577E-01    0.157384877458604910E+00   -0.158886308505329099E+01    0.220323877188142747E+01   -0.491066759051004276E-01   -0.237921196734512463E+01    0.186673259676183090E+00   -0.178109784774693196E+02
    0.177935167025617943E+03    0.118911075540713507E+00    0.153857205201173991E+00   -0.179089712517563449E+01    0.224758284599602964E+01   -0.105547397243327579E+01   -0.161586944701241442E+01    0.370605276190639377E+00   -0.176635639860721376E+02
    0.169378795357102376E+03    0.292684981509660380E+00    0.147689911272749552E+00   -0.122141255553864680E+01    0.219525762708775396E+01   -0.152222488648832788E+01   -0.174553042800463221E+01    0.258760239314869689E+00   -0.174911939930907820E+02
    0.181189504512832741E+03    0.715825275116586002E+00    0.126296524964793794E+00   -0.181684532968430190E+01    0.232985021399966641E+01   -0.458173320467580414E+00   -0.294404890699471089E+01    0.433354451764780046E+00   -0.174612858115350704E+02
    0.172307010870754283E+03   -0.369225757081606681E-01    0.137216395844273614E+00   -0.121040097810847858E+01    0.252049480592822306E+01   -0.120427499700957386E+01   -0.190759327572804671E+01    0.414609264742560990E+00   -0.173569698736593665E+02
    0.180662120012012736E+03    0.246135419242868164E+00    0.172337792168688969E+00   -0.128488593213484403E+01    0.280245031199598049E+01   -0.704976318152031212E+00   -0.177013107874529974E+01    0.489741614321207441E+00   -0.173459890358873743E+02
    0.174823734411714099E+03    0.168602857860919303E+00    0.140449982455191164E+00   -0.158568263014339861E+01    0.259013019778148923E+01   -0.841591124898949161E+00   -0.276527102055382601E+01    0.119147375929575347E+00   -0.172164261674379659E+02
    0.179709518635903748E+03    0.304186788280296216E-01    0.195132608030241378E+00    0.776102122822837082E+00    0.209565772468121425E+01   -0.644433115417363034E+00   -0.110989564750349579E+01    0.240291032168536867E+00   -0.172007541178754444E+02
    0.178841353183842244E+03    0.104978884090236785E+00    0.140494934381650088E+00   -0.121676894954090664E+01    0.279397917788233041E+01   -0.758022172730369093E+00   -0.271530012417210198E+01    0.249420904055047771E+00   -0.170972189127876852E+02
    0.161875705935300175E+03    0.238205990995232958E+00    0.174869947339259757E+00   -0.122332566786078178E+01    0.206716223968201529E+01   -0.815571290456627018E+00   -0.220437193863817882E+00    0.322206177854777245E-01   -0.169626961398107809E+02
    0.170645416698238392E+03   -0.113915397818004499E-01    0.153490011174094748E+00   -0.273674462588025857E+00    0.226709782716140129E+01   -0.111111519172085349E+01   -0.198943122198669808E+01    0.346068823012867621E+00   -0.168138017403117388E+02
    0.168909597617774722E+03    0.295653561171593693E+00    0.176398672921420835E+00    0.129619284321858430E+00    0.234284771660295510E+01   -0.842965405166165915E+00   -0.370020407794842132E+00    0.444586838870432266E+00   -0.167884412153726004E+02
    0.166770770066371568E+03    0.539900879828071611E-01    0.942106370598020104E-01   -0.270572533000431692E+01    0.206471865130173349E+01   -0.338131283815134687E+00   -0.256737784695128379E+01    0.160944764821457161E-02   -0.167807087611943118E+02
    0.184717509392719649E+03   -0.847607394061219710E-01    0.187330010713162909E+00   -0.465006574016412433E+00    0.214517491548894235E+01   -0.471537736874934943E+00   -0.835791942961708223E+00    0.318029603957029339E+00   -0.167540665131701871E+02
    0.165812120067396449E+03    0.245087615641492867E+00    0.151560367655167866E+00   -0.386787956059396532E+00    0.211733884240198833E+01   -0.168387675095637102E+01   -0.128023454269224723E+01    0.156515831398599814E+00   -0.166809388195112653E+02
    0.150060947054228762E+03    0.947552873159962172E+00    0.183728904014635569E+00    0.512008688173127169E+00    0.255082741003142477E+01   -0.100357693655821234E+01   -0.279392500907068664E+01    0.221609682426127913E+00   -0.166774326152486019E+02
    0.158562693958838423E+03    0.234058439634306364E+00    0.157748822275414285E+00   -0.649129277356117473E+00    0.281092577709358693E+01   -0.130395520051813740E+01   -0.155272065802732473E+01    0.676167589536722097E-01   -0.165550843073990173E+02
    0.159072904803554167E+03    0.427773772750118852E+00    0.159916388625101880E+00   -0.131211466653030051E+01    0.265149629311912216E+01   -0.128806020780223784E+01   -0.534015867433773828E+00    0.711030892003595705E-01   -0.165529703739636211E+02
    0.175873100553817011E+03    0.255761170104219782E-02    0.186689864434697456E+00    0.788423873182725998E+00    0.208678609525477965E+01   -0.637520835028686950E+00   -0.419042505647389874E+00    0.565447391640717001E+00   -0.164930889606418525E+02
    0.173685086344712090E+03    0.716905246246932193E+00    0.179986633439978089E+00    0.398202390899440317E+00    0.247068296296281575E+01   -0.127426389966858200E+01   -0.543612593003460542E+00    0.236054227567786337E-01   -0.162933977860538945E+02
