luminosity_distance timeshift inclination_EM log10_n0 p log10_epsilon_e log10_epsilon_B log10_E0 thetaCore thetaWing ksiN L0 dL b q ts Ebv log_likelihood log_prior
171.0927487300491 0.6819811408185869 0.06974527821463607 -1.264163778716975 2.6919921274969925 -1.493017204807602 -2.043040485815365 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -16.38719949042127 -10.996505890308335
180.6179529428482 0.7648342788219453 0.1066142220961631 2.0637452602386475 2.474061906337738 -1.5466783046722412 -0.22202128171920776 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -15.274385704991472 -10.57322297938305
175.58051236280505 0.9964762884911152 0.08892950123975502 -1.0920191853191883 2.0151904271721928 -1.4357657990233756 -0.2646299194843227 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -14.99272894830417 -10.754019236134367
156.18733704090118 0.045819360017776506 0.15526522578646096 0.1872267723083496 2.9429951310157776 -1.3946646451950073 -0.7924196720123291 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -14.725075259147882 -10.199431074045323
170.2998324555476 0.7279170603035836 0.1508269793131202 0.6540539609798319 2.4311461378397943 -2.228231165473158 -1.2099777440548753 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -14.677715309291713 -10.228205742062498
170.5683788374492 -0.06904867709031592 0.13617694684881415 2.236195069525759 2.1136273182341596 -0.6331616110391427 -0.6552279568886696 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -14.432315658726193 -10.329682233769475
171.554394364357 0.8275214076042177 0.1776341442228882 2.625747799873352 2.133982241153717 -1.2067451477050781 -1.8739829063415527 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -14.174308971103347 -10.066083205830731
166.59132441881002 0.11024863003653979 0.053939759841418376 -0.6464695509918479 2.1913380928744277 -1.3814167654435705 -2.4454541578215347 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -14.106391268494919 -11.253161845346002
164.09695501186778 0.8765091476018942 0.17966913006698645 2.7391929187756228 2.337901312692423 -1.4424372955740588 -1.4397816350566093 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -14.092806164235476 -10.054813721486754
161.47098574792676 0.9257606662923271 0.13493150026712775 1.461814622515334 2.4856098258013692 -1.71546944273531 -2.208233260122206 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -14.048965425569449 -10.33881376512865
175.06586074829102 0.6883306801319123 0.11163588592533964 1.5066804885864258 2.15302973985672 -1.9436894059181213 -0.16528719663619995 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -14.030735828352462 -10.52738014939027
181.2149104475975 0.7609890818595887 0.0517198546118644 1.4548087120056152 2.515560507774353 -1.1931193470954895 -1.2796207666397095 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -14.010081446852835 -11.295148868214614
155.9455122611279 0.6243602529960722 0.14306945682900157 1.5853767645168757 2.509944933201392 -1.6103354081696324 -2.895102875982038 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.763318857437627 -10.280628331881864
170.76081968649368 0.6778585164136848 0.17032193433935522 0.07578859009646521 2.125224092762723 -1.509136291437745 -0.30618195332880616 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.729078946082911 -10.107693980610511
169.31281059980392 0.1384407639503479 0.1961719597777987 2.43647038936615 2.303356409072876 -1.538271725177765 -0.48598480224609375 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.720957915208176 -9.967975281108227
159.6060213446617 0.8735522449016572 0.09252259777449173 2.1916619539260864 2.140752911567688 -1.6211872100830078 -2.1782712936401367 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.664538507908478 -10.714518978307856
167.79667526483536 0.20061655044555668 0.1545261275648405 -1.6982967853546143 2.1815090775489807 -1.288606882095337 -2.3244908452033997 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.612137142017971 -10.204164448037538
153.044151365757 0.21709535717964176 0.07219591332596065 1.721968173980713 2.3179861903190613 -0.9308431148529053 -2.0279431343078613 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.597748763677789 -10.962030164534408
151.15111189421305 0.8310855361844571 0.1763798084438183 2.244336178021051 2.298826692395153 -1.6792092913477823 -0.042383646000422104 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.458727515351868 -10.073095435221447
153.1919669489623 0.7323015974029216 0.09767057219786128 -1.1187678149560671 2.468598333290938 -1.3639817709320412 -2.6048047057153907 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.346366842696753 -10.660534868799969
153.8396719098091 0.29350113272666933 0.13494693732837096 0.4794001579284668 2.2095460891723633 -2.160380780696869 -2.7198411226272583 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.323235931751508 -10.338700060219574
167.36425757408142 0.8459208130836487 0.11931746201538032 -0.6302003860473633 2.4864848256111145 -1.8412249088287354 -2.6950035095214844 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.301783518398125 -10.461130961539732
171.23682518376745 0.8362060226815421 0.02484534969472757 1.7232071488229384 2.417620248567897 -1.0541421844318504 -2.666100499102197 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.278340190332756 -12.027977031407683
183.21633049483395 0.9156403397950944 0.15746573966795047 1.381523950718078 2.712155400235843 -1.5134262728656318 -2.9293464581338973 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.137520960583558 -10.185472836267632
156.69769898398832 0.43029590558386677 0.10908100180908296 -0.1921114028137456 2.360046955771763 -1.9205760913457548 -0.28081265423290214 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.09163007937455 -10.550437903262933
169.30859237909317 0.6267460942268372 0.048633592374437234 0.8315656185150146 2.0357640981674194 -1.1282184720039368 -2.3329453468322754 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.0881022198203 -11.356624489611642
150.21500200033188 0.2887205183506012 0.10863465484945578 -1.4153308868408203 2.523299753665924 -1.6952374577522278 -2.491219639778137 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.064687067426405 -10.554521974412484
167.74365544319153 0.75297971367836 0.06936289578095088 2.1009843349456787 2.4950337409973145 -1.2099909782409668 -0.10868221521377563 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -12.999775326248729 -11.001994662975392
174.94701832532883 0.37538362741470344 0.06811258491836326 -0.5228408575057983 2.982655644416809 -1.630980134010315 -0.6232940554618835 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -12.93822201771999 -11.02015609106814
160.3029415011406 0.7013568282127381 0.08903960661592751 0.10438370704650879 2.783374309539795 -1.8748746514320374 -0.21637487411499023 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -12.917305383092398 -10.752785149791835
171.80956333875656 0.35766164064407346 0.155087001548789 0.38698554039001465 2.4464837312698364 -2.0314645171165466 -1.9032729864120483 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -12.89756281892487 -10.200570369437045
166.2995657324791 0.36906918287277224 0.1468818135516262 2.3729138374328613 2.168101727962494 -1.4450358152389526 -2.2250002026557922 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -12.846530206241862 -10.254514774006553
155.40112327454943 0.4453762142616273 0.08890742985279877 -0.18179255735431799 2.5111569529902082 -2.227927314004288 -0.9557331951273653 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -12.825385143708385 -10.754266802116952
155.25299906730652 0.14527114033699037 0.13387731014552476 1.330227255821228 2.4022050499916077 -1.8238681554794312 -0.0913429856300354 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -12.824447316429413 -10.34660993851401
161.217592117402 0.8607678753594182 0.17422853280288272 1.3624719359412882 2.0692642463586144 -2.108290732871111 -2.3000012998210195 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -12.797023682562898 -10.085241295762586
158.35044771432877 0.38288040757179265 0.03416004223809262 2.03819739818573 2.9621042609214783 -0.5670726299285889 -1.7124792337417603 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -12.777801293837062 -11.70968263431541
167.37764155403312 0.7266078863013364 0.11019524949867084 0.7670012957031695 2.348800994373554 -1.84020621092461 -0.8669468456441987 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -12.763361016059804 -10.540315611588156
178.1603102063517 0.1712266061029982 0.14940898298480135 0.5243173790247324 2.530334143907874 -1.9493835706465736 -0.9547760835926606 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -12.747690329792878 -10.23758062916679
