luminosity_distance timeshift inclination_EM log10_n0 p log10_epsilon_e log10_epsilon_B log10_E0 thetaCore thetaWing ksiN L0 dL b q ts Ebv log_likelihood log_prior
161.10624134540558 0.6128816962242127 0.06115641356317041 1.5222548246383667 2.7765312790870667 -0.8914570212364197 -1.320082426071167 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -18.2774299901017 -11.12773343717968
173.73093165076568 0.6875326972738804 0.1939038060459908 -1.5406977001539 2.1035262197179967 -0.8516406737418536 -1.6685404730744253 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -17.14400079697444 -9.979456876573622
170.88204898298022 0.7184003904316426 0.048902282153394226 -1.5205829070167665 2.26385981928703 -2.2744636619441905 -2.2470829344442116 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -15.187210372355523 -11.35111928618146
183.4330144642922 0.07128066321082077 0.18422739896812482 -2.834587746633269 2.9167781583216446 -0.78545122165285 -0.8895818731136522 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -14.881069300611868 -10.030036924607806
183.01741704971607 0.03590367696130825 0.14718370355666827 -1.2891081491710672 2.522952600334582 -2.0722436922155802 -0.3880670287276953 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -14.776119560981225 -10.252476374610447
178.24026462058688 0.19316704732466375 0.18999002025043868 -0.2732628933706005 2.238118218972998 -1.2566184237007159 -1.253875477721806 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -14.120052543753223 -9.999596491418265
182.0390850039763 0.69673297509562 0.1418034073938085 2.5346401746978486 2.173822162883259 -1.5237443700209679 -0.8831553963940761 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.987335110790106 -10.28945672094538
166.81075270588238 0.8812057572142212 0.13673770420986592 1.0387329993422618 2.757871520709056 -1.6118417856111817 -1.6299275410527763 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.789834320190275 -10.32559836891881
170.62868515690295 0.378811141072368 0.13815624877970212 -1.2503036576742335 2.407180264788093 -1.499585056506287 -2.6358060279237856 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.786630839737114 -10.315342683171378
184.60007256646924 0.05087719978192695 0.055970342904430245 -2.0494959330789912 2.1338426186642714 -2.0085323921992573 -0.9746176791811463 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.777782340088365 -11.21624495568553
