luminosity_distance timeshift log10_Menv log10_Renv log10_Ee Ebv log_likelihood log_prior
189.09954482547266 -0.8240716615110812 -0.42912259227581995 14.738242444802044 51.57313872622084 0.0 -18.28488304631844 -12.429216196844381
34.185584922775966 -0.6228177411402851 -0.2924356268664452 14.692595712135722 51.128719233258344 0.0 -17.661327452544903 -12.429216196844381
47.43084914481786 -1.7044331008411355 -0.5780829252038835 13.877446741440618 50.50510103178264 0.0 -15.838724448065705 -12.429216196844381
34.55730563154574 -0.5745825777227604 -0.804579065812173 13.859334136586714 51.126096270206766 0.0 -15.793789757275881 -12.429216196844381
69.77624707206229 -1.8136877780942675 -0.026947360436632373 14.279420646710275 50.918663811825404 0.0 -15.592138103056993 -12.429216196844381
14.550780957185369 -1.8689221547173462 -1.2522672670401769 14.380774113222264 48.614248389124214 0.0 -15.575544067086657 -12.429216196844381
7.87416823938809 -1.1376475889608595 -0.41208676237400343 14.852033385989497 49.19312406921515 0.0 -15.34776017562125 -12.429216196844381
55.20096176009648 -1.2183958623266364 -0.2889761570934182 14.894841401178947 51.36800757099085 0.0 -15.036616876036721 -12.429216196844381
14.827541271473281 -1.4562382506709466 -0.38080639115948056 14.388369494630098 50.050074081245256 0.0 -14.862825553026934 -12.429216196844381
127.74878589061126 -0.27433808589218844 -0.4856998190456192 13.971604904521659 51.89126552613409 0.0 -14.78444827301133 -12.429216196844381
9.107131270517963 -0.2692837403264665 -0.5988100894074124 11.959945409135301 50.588861534921996 0.0 -14.671731947451677 -12.429216196844381
101.36192193580804 -1.7456966876513487 -0.31287544532438716 14.419368824388082 51.189843979777294 0.0 -14.643808977036473 -12.429216196844381
47.0288992969473 -0.24024873786238632 -1.059182874312067 14.80975536003129 50.70867193090986 0.0 -14.638415902251499 -12.429216196844381
181.4665162324345 -1.8075279051396513 -0.3894794828003443 14.864059440940984 51.620840376589676 0.0 -14.353401819939716 -12.429216196844381
5.508326345733345 -1.3565503956421812 -1.385427114976303 13.684836927439857 47.955598407876245 0.0 -14.3179972396787 -12.429216196844381
5.235017812363635 -0.7310613098017269 -1.1034698708588273 14.413120071068704 48.528160665615545 0.0 -14.202448843975331 -12.429216196844381
46.40441163186921 -0.6149923667430246 -0.12844680723052093 13.161594101692216 51.29523456128053 0.0 -14.074529410853156 -12.429216196844381
65.61571832572875 -0.5369403609795838 -0.4664645942504597 13.376573132597736 51.899354082575684 0.0 -13.992959765555334 -12.429216196844381
151.70370374007516 -1.2639229149559819 -0.23487194536317269 14.144011800577786 51.92134883437856 0.0 -13.982538732737313 -12.429216196844381
32.24061296857598 -1.9233245746390792 -0.8805319257606827 14.3325590799721 50.615941037166806 0.0 -13.875720113357788 -12.429216196844381
11.64517812370136 -0.32020311607380947 -0.46384391786534085 13.032444019724082 49.76128988600366 0.0 -13.824118576237208 -12.429216196844381
62.42494797848222 -0.906294457259956 -0.8958618804928866 14.795144618422043 50.39542975622073 0.0 -13.760011827129942 -12.429216196844381
41.5236338030997 -1.4553258076691635 -0.4068455031587117 13.330413481166369 50.957487668990815 0.0 -13.715368054215995 -12.429216196844381
123.06047914279867 -0.4520156054161508 -0.5660601101810361 14.477081169043089 51.481863756923744 0.0 -13.709474000465914 -12.429216196844381
32.63990761667418 -0.6349842444069478 -0.5043957022296333 12.890597370188164 51.51153957601685 0.0 -13.68196426703722 -12.429216196844381
50.99464231895306 -0.69849828040187 -0.1397917379769611 14.906558190322906 50.41593582130855 0.0 -13.678792800186235 -12.429216196844381
17.693941893637902 -1.004653035663407 -0.7024491891817499 14.055057603446937 50.265231957532045 0.0 -13.660631727153413 -12.429216196844381
50.389438531313594 -1.5813772409016593 -0.4840798486632609 13.421515905009471 51.43368194382201 0.0 -13.55216462378904 -12.429216196844381
75.03023374807783 -1.865555490149664 -0.5705584719913421 14.303553546960266 50.95075815232136 0.0 -13.481638711684756 -12.429216196844381
148.14335169115986 -0.3761856953985303 -0.01865398378179073 14.908598767384749 51.69422764372426 0.0 -13.440944540867529 -12.429216196844381
47.614362846641875 -0.9175506362945185 -0.41022050724593484 14.431541145010035 50.35905476738397 0.0 -13.440747977331156 -12.429216196844381
64.5164484209217 -1.1439799286132055 -0.23677503332647643 13.76043894831108 51.219907074804276 0.0 -13.410895754415042 -12.429216196844381
117.27121959696564 -0.3123807158106333 -0.4311891264757364 14.314565482565872 51.54775571241428 0.0 -13.396644680333774 -12.429216196844381
6.687254205127129 -1.8674597898871375 -0.3164747221419182 13.509769926999862 49.66412496411212 0.0 -13.378009399619835 -12.429216196844381
29.342965283769736 -0.8222359048253842 -0.29920525361504957 12.481582108207448 51.772659840502676 0.0 -13.359277666286832 -12.429216196844381
14.562974064008374 -0.27333281816648713 -0.43235605649800757 14.144437648649486 50.226297213575236 0.0 -13.35921598495731 -12.429216196844381
43.74605373512354 -0.9267265860843175 -0.7467214272020186 14.158824269043404 51.13377877025506 0.0 -13.341614274717452 -12.429216196844381
19.947502064705006 -0.26233133101220085 -0.6905200379582901 13.072204552405527 50.245048239653954 0.0 -13.338648446554254 -12.429216196844381
14.839820243494437 -1.2648858521552913 -0.13183897081478335 12.544058748016775 51.39004036417146 0.0 -13.337192776261393 -12.429216196844381
20.092525484220264 -1.9587118266201613 -0.21628884041170782 12.589612590709269 51.578906036150215 0.0 -13.28270039019477 -12.429216196844381
185.64223542171672 -0.648404413688801 -0.25329736830805505 14.761129883140217 51.858700621114465 0.0 -13.275722535048937 -12.429216196844381
5.751956242409739 -0.49302703378256085 -1.6383679154441193 13.6974869055251 48.265633022609116 0.0 -13.246929212198776 -12.429216196844381
47.01286482649114 -1.4189945735946952 -0.5648530395342348 13.813479822361916 51.42111385586886 0.0 -13.231669626802635 -12.429216196844381
20.93495089743965 -1.8619489424672402 -1.3248901581573507 14.834978406747762 49.29379332415837 0.0 -13.186070891441137 -12.429216196844381
9.104878251080871 -0.3556695514371364 -0.9743749568929152 13.834956466447395 49.55599147661267 0.0 -13.17701324175618 -12.429216196844381
141.29225456133787 -0.4186008965594663 -0.6408380356662242 14.81442493323919 51.570424124993124 0.0 -13.169403988209758 -12.429216196844381
72.29007499657946 -0.8130353013972131 -0.5586482522189531 14.725474472716302 51.5888727204645 0.0 -13.13281219150721 -12.429216196844381
5.476621436348761 -1.5150369548254266 -0.5104129025521953 14.06570977327135 48.98300912363961 0.0 -13.128131058636558 -12.429216196844381
47.160914418995695 -1.5881105713944823 -0.27192936789883326 14.749582434008632 51.120617196393034 0.0 -13.123355498710739 -12.429216196844381
8.77725465976381 -1.7489217304036415 -0.7645198649289142 12.872087852534442 50.11684207900178 0.0 -13.123154475116664 -12.429216196844381
163.5666568921107 -0.5673049094352092 -0.45641490342365465 14.518114261476601 51.875733850240316 0.0 -13.078420921675223 -12.429216196844381
11.72404344630558 -1.988869392541689 -0.32384047794405824 12.400925387745627 51.09000271591957 0.0 -13.074177133352984 -12.429216196844381
68.88852771486496 -0.7001223747140024 -0.28309774134486787 13.733765404366839 51.334332647010044 0.0 -13.066795305570267 -12.429216196844381
57.189120489353584 -1.6829707222939043 -0.3185675237271379 14.439650766242757 50.55571732852134 0.0 -13.0429162775387 -12.429216196844381
14.426833905096377 -1.1953771096973012 -0.8634991346881895 14.159021215692968 49.83250943383108 0.0 -13.02951787343681 -12.429216196844381
28.521530487694054 -1.9515515597339286 -0.6374608607116725 14.669513336592843 50.366179039147696 0.0 -13.028330552304405 -12.429216196844381
52.347283925386314 -0.116926730170136 -0.6745836514410639 13.812215863346681 51.56567824038939 0.0 -13.025623516455717 -12.429216196844381
46.48655064521838 -0.046684987690830626 -0.5258826518246149 14.933256044766637 51.14018239147171 0.0 -13.023557071136308 -12.429216196844381
49.730792388291746 -1.2653486060838381 -0.36777086372258694 13.387916831329518 51.852951386712895 0.0 -13.016035682140092 -12.429216196844381
32.527928396185246 -1.455462931442678 -0.0018987159217509486 14.921677928701168 50.79888461019238 0.0 -12.983715977507634 -12.429216196844381
36.313994918696935 -1.449615967003537 -0.2456545634765872 13.300137755311509 51.03224929420973 0.0 -12.982387642930256 -12.429216196844381
72.11179167521479 -1.9364739308519088 -0.6202608259425277 14.281002541344396 51.05449719940248 0.0 -12.979319557187212 -12.429216196844381
