luminosity_distance KNphi inclination_EM timeshift log10_mej_dyn log10_mej_wind Ebv log_likelihood log_prior
4.099912735126464 31.05525623716439 0.741458788460217 -1.8599232708653506 -2.8182130279801285 -2.127960673071515 0.0 -33.39207739135129 -9.546272808842822
7.675232667207581 36.75134159612858 0.5817946827574557 -1.2506607117372326 -2.626809039766559 -1.6719358020233972 0.0 -33.15109610508202 -9.752472416462687
5.066316280865509 39.56585304816744 0.4858388740694652 -1.767021266688125 -2.2445081857897526 -1.8348783649320943 0.0 -32.72147635647544 -9.915302415341404
5.766541916630977 45.4519870620581 0.48261997235167736 -1.5297631717228417 -2.2682313428276775 -1.7538430273982568 0.0 -32.52286965495323 -9.921422042341348
9.52602693811021 26.33441124016879 0.4136896137731583 -1.5226570781463262 -1.8955268292890215 -1.4912255300044226 0.0 -32.484812877545004 -10.065097020225448
5.719793617725372 49.48858559131622 0.6713586678346586 -1.5278514623641968 -2.2283483743667603 -1.7346717715263367 0.0 -31.46703839056724 -9.628504234396203
8.018751393164703 48.07738987439988 0.6516866619525953 -1.5721492811975164 -1.312025233024727 -1.4023430862917157 0.0 -31.39298338903665 -9.653773962892664
5.202422994724912 38.51863411543869 0.7680566304681796 -1.429927911278023 -2.796135589014603 -1.8691462661691416 0.0 -31.392808283758093 -9.517989410550339
6.422339071919309 19.158418879198095 0.7104768454374897 -1.5870320977183034 -2.3043420564940815 -1.4968723829363637 0.0 -31.352005716807874 -9.581181214458667
2.4403111895648673 31.489552456571918 0.5612892658740579 -1.9567387848943034 -2.7425907043073208 -2.579590368907875 0.0 -31.27604112498808 -9.784359215033824
5.398146488884971 46.84173488650867 0.6537635214695464 -1.3947261577947683 -2.4736627113736267 -1.7941664620895796 0.0 -31.215086414831045 -9.651057382848549
5.3487018777775885 38.82903115765991 0.4359569793841927 -1.7095892325298605 -2.3005185228598775 -1.5978938167837846 0.0 -31.068625791231696 -10.015861282514035
6.409186199501475 45.58270229743998 0.455268741093845 -1.66636233123233 -1.8860234958189726 -1.6067875181020361 0.0 -31.041936356032558 -9.975424213982961
6.360252028676178 48.936865003793955 0.5036571577911464 -1.3489810118983698 -2.9930816252485295 -1.6853761587275933 0.0 -31.022064330881722 -9.882271290084592
6.01555138199547 20.881912032916407 0.6707780098996879 -1.51698392185334 -2.85361470013526 -1.6581476130386326 0.0 -30.695629608218248 -9.629235546693774
8.575686224850173 32.90851262278865 0.04656578527362578 -1.7263448781623434 -2.1583814663772145 -1.5202436927061642 0.0 -30.66466470712492 -12.221020671124968
8.47960116285311 29.748989555125675 0.7769891374305736 -1.1942084735225662 -2.5524411238096643 -1.4927123909972568 0.0 -30.649034859841517 -9.508823748225176
5.261420064990407 33.77930476174552 0.6676396563780123 -1.6855980080676263 -2.363702951849343 -1.6719612019313246 0.0 -30.64763091203298 -9.633203296702717
4.309430242739515 21.04270982081885 0.6945774988435555 -1.7887175956796433 -2.883285710537847 -1.7876035944457267 0.0 -30.1600649877664 -9.599962004504395
7.9469995333107795 30.054195909722928 0.4711512814598522 -1.943000968442055 -1.99362433459216 -1.5282421000124318 0.0 -30.143014705618345 -9.943621003174101
6.986313320959272 41.75855127601157 0.4315271784775387 -1.879710159260133 -2.1156905533308 -1.6066633566561568 0.0 -30.063017556248305 -10.025425711891785
8.380017715210329 25.87314029631733 0.44707199655081353 -1.8534938883769194 -1.2348342117875408 -1.2778653501812052 0.0 -29.9822835400633 -9.992342680405883
7.2948739389660195 45.26105544724798 0.3950289118727793 -1.727344500279389 -1.0673695066233557 -1.3092999776992602 0.0 -29.979280783342517 -10.108710955349796
8.579599896695232 47.36343766817508 0.6347561716548431 -1.5868751500960918 -1.3387118724801264 -1.2071813677611578 0.0 -29.9718812402841 -9.676362608520591
6.643982716483652 35.75296577001604 0.5804480630963472 -1.723500748470532 -2.127966808485433 -1.419338127976463 0.0 -29.96688635426112 -9.754522777361945
9.186396947776077 15.587312212530591 0.7172348033062333 -1.809174652591231 -1.216782931471612 -1.3591350611516329 0.0 -29.950671180326907 -9.573379800002922
6.411944511290571 49.28553788484491 0.6062806107856137 -1.7548800680145829 -1.0769670459310234 -1.3313783757734097 0.0 -29.906519960120846 -9.716213702505048
8.307972517131473 44.1544134654183 0.7001771512505597 -1.5893190363244183 -1.1796254729992741 -1.2473328300901871 0.0 -29.78727964862784 -9.593278323249933
8.323725470185433 21.27999007503793 0.419669707889118 -1.6631905551422883 -2.5069198137069506 -1.518454520650309 0.0 -29.66754203244642 -10.05158536636867
9.871616429656628 43.33679962975624 0.646409200901417 -1.8478941041116712 -1.4845432478549527 -1.055931175266648 0.0 -29.663461900723533 -9.660729903684373
2.256923703332939 40.16730834521226 0.7688283602411214 -1.9509857087311782 -2.9172699030959297 -2.6298819983829698 0.0 -29.643667147248948 -9.517191056322133
9.543595644839415 20.070982130227875 0.7464637511367453 -1.7940718836005367 -1.3160796288645396 -1.332059985023228 0.0 -29.59491421666455 -9.540834852481492
7.285835717443338 27.75595886831227 0.5246712359014557 -1.9414753340243869 -1.0937008906540924 -1.4527077107350166 0.0 -29.571710371187244 -9.845061942811494
8.917909452501927 44.59003894252505 0.30018038673498165 -1.4863006281694076 -2.008441430719651 -1.3714648021173659 0.0 -29.535834999726717 -10.372205128654247
5.939854431245672 48.39665642377864 0.5716970653600796 -1.3859868344176376 -2.855297490173185 -1.514391209829519 0.0 -29.48315947198176 -9.767995061989492
4.622806905631214 37.759057971069424 0.6897807629009682 -1.5689933629989492 -2.9394097924689433 -1.672686167154887 0.0 -29.468538779779035 -9.605748159533118
8.128441632877323 49.75239584710517 0.7540286913651586 -1.2892165586648061 -2.169051472092816 -1.4844003792002785 0.0 -29.397466952126884 -9.532718372378728
9.00775182720932 23.869523024807656 0.4086698960784758 -1.591125258350043 -2.4247841128171377 -1.3791581459837583 0.0 -29.369679005974866 -10.076609373512017
8.402031569733408 46.882913769568276 0.7001960474460281 -1.5946805334427454 -1.02102512494363 -1.2809542699868077 0.0 -29.359679317647213 -9.593255897390414
5.7951882249766555 45.625142395224145 0.7028518210623407 -1.6068072029380693 -2.2502859117911367 -1.4522814664044899 0.0 -29.324958317247205 -9.590112581778083
6.566575648193006 15.257351368156424 0.27644016319655007 -1.8140254156947786 -2.7546033815959436 -1.44699377233443 0.0 -29.311740046366175 -10.45230003935206
8.642511042515181 45.67304281195003 0.6398401427837309 -1.0713652003073815 -2.814418782199198 -1.448993056522545 0.0 -29.288151549693364 -9.669495607929662
8.882396711579634 32.67733828818556 0.4877437840548811 -1.650133800173591 -1.984014925660929 -1.4514825666776485 0.0 -29.260641460240613 -9.911703307961403
8.822457599342076 44.81924557345667 0.360249466514182 -1.8260701912151083 -1.1562036674639584 -1.381598286580252 0.0 -29.25538751848716 -10.196452841344605
7.456729413068192 45.46342255641335 0.3996138797397181 -1.6313225018743291 -2.9645131882256806 -1.5269675083187482 0.0 -29.21096033833131 -10.097784855775373
9.974720095226873 46.23154098420821 0.6720633418134533 -1.3500696491010526 -2.088640861274329 -1.37964031244535 0.0 -29.199100531195956 -9.627617899770478
4.954423549606744 38.439694153838005 0.6116938882366442 -1.7668980581156357 -2.542960077373238 -1.590894547353615 0.0 -29.185330223658003 -9.708451699175008
4.934205273109345 42.7310850388391 0.43110052342734134 -1.8315200085829355 -2.7528811161110878 -1.4896135538577884 0.0 -29.163502340898383 -10.02635279532235
6.418355609212003 44.9463862461624 0.3867649646045844 -1.8400397868969636 -1.7748696284460053 -1.4381373982229158 0.0 -29.15537459049868 -10.12876481410645
3.213379873740971 43.293363159182576 0.7471823162271893 -1.831760563481898 -2.7347964954660737 -2.0764505843734673 0.0 -29.137952700144183 -9.54005859575743
6.334108544467332 47.40593261495469 0.17188164257187435 -1.5668755621105555 -2.7389833267730874 -1.5885542161063424 0.0 -29.113197188852272 -10.919647925321271
8.698228864157429 18.196933676941427 0.2834989279015003 -1.599959544878768 -2.706645073008289 -1.3098878578426314 0.0 -29.099928045912726 -10.427748302559529
5.32009563421086 42.163430328766594 0.6577039633379909 -1.9820536371255915 -1.6824643693848784 -1.5755905688256393 0.0 -29.069699032806355 -9.645935194595982
8.299081219239376 21.636407681028537 0.6635519542523014 -1.9762774103960599 -1.684513852675632 -1.2867682311593924 0.0 -29.046717401189238 -9.638409846716897
5.885447660615279 42.877439168887626 0.5613719374221009 -1.9046428509737654 -2.622712452297542 -1.685155595915996 0.0 -29.01373665224932 -9.784227740907912
4.276316585696737 34.21444527749297 0.6767959348070299 -1.8065975858032575 -2.7536767790595844 -1.7552540996041892 0.0 -29.00536595668811 -9.621698353458228
8.75859333610529 47.22755526395113 0.5355428886378192 -1.2726070944444396 -2.7532656768155324 -1.4968534532903526 0.0 -29.00126515689889 -9.826510845565764
9.574314290960587 16.13059659067752 0.23584633802147378 -1.5681227785402747 -2.6424471979665123 -1.3829739294036378 0.0 -28.998353817033657 -10.607632648812483
7.781308783746145 46.608233380705585 0.5912663340429678 -1.7122011769862495 -1.6537285534887434 -1.2991877439623376 0.0 -28.99232155617607 -9.738219176056624
4.726207563890716 38.78829448591161 0.6753929411134559 -1.9356331394680948 -2.347221226801806 -1.741423145250711 0.0 -28.95540542114399 -9.623447238474604
8.880719996247496 24.41389230511743 0.7145815963133186 -1.305398367291286 -2.802520281492024 -1.4471306837770452 0.0 -28.955070759406027 -9.57642997805111
6.004241003252811 46.312770361439235 0.27645576954047124 -1.6921849877690351 -2.8420870216450482 -1.614303792987483 0.0 -28.932569861662284 -10.452245031749623
8.239398505236235 25.79594707211036 0.3953546042364936 -1.563333314168394 -2.7674933695716026 -1.326453259054663 0.0 -28.892927166657827 -10.107930174860638
8.6034467292749 27.772535044415324 0.3324016781747918 -1.8411332862220384 -1.970557266065112 -1.4573336244399067 0.0 -28.849246984053018 -10.273664637083332
7.406183891056432 33.37928002878154 0.5797280033974235 -1.8873861563959924 -1.6204905309610826 -1.395916524143877 0.0 -28.848967689135584 -9.755621611622498
6.206425932727442 23.42607737886003 0.6083084743314588 -1.92822825110172 -2.3462868218506894 -1.6344461534181076 0.0 -28.81041327719661 -9.713295487808331
5.722366756443229 37.56668703761134 0.6801545762996151 -1.9783442229393045 -2.4243537961553843 -1.6896513032118092 0.0 -28.797110142898056 -9.617532031908947
6.539237983093396 48.56494225226941 0.7730369352360436 -1.519281607501595 -2.105468799864323 -1.437954926953516 0.0 -28.78213249726749 -9.512858913847811
7.416409730498048 42.181466744638996 0.6050376108803821 -1.5139705578251323 -2.4521338368283483 -1.5664045557229194 0.0 -28.722963564951854 -9.718008708530679
