    0.134422636337841197E+03   -0.747938763321867484E+00   -0.319257335333215764E+00    0.149839657246297904E+02    0.519306958370651657E+02   -0.135035185663290775E+02
    0.640130194675029003E+02   -0.774514292958472517E-02   -0.499204735369104924E+00    0.140081232691524384E+02    0.517424011227969487E+02   -0.131126957662177137E+02
    0.190553197776403067E+02   -0.892971184596774270E+00   -0.662852862998960290E+00    0.144763756937845720E+02    0.511225557829943327E+02   -0.122681931544447451E+02
    0.467799532311869655E+02   -0.583155893456406282E-01   -0.528746077817822346E+00    0.134211266694208877E+02    0.516780680515224446E+02   -0.122463664684423303E+02
    0.242477585638048225E+02   -0.814694455522868344E+00   -0.140330774991360396E+01    0.142358090548300940E+02    0.501140464248683060E+02   -0.120396009606281833E+02
    0.306046643971653758E+02   -0.137383648256934765E+01   -0.521721281440367335E+00    0.149873983365845014E+02    0.501822925741414423E+02   -0.118692812774006740E+02
    0.397675053927399480E+01   -0.171308842617763868E+01   -0.152421340455431675E+01    0.141334365129121764E+02    0.480355239336575366E+02   -0.118686973521906669E+02
    0.656658770015688731E+02   -0.169935710203618617E+01   -0.787744416624830635E+00    0.141962514675904625E+02    0.513120715764168693E+02   -0.117947242267544645E+02
    0.367274405547890908E+02   -0.206695370618370511E+00   -0.592273426171557205E+00    0.141810879417221098E+02    0.509904731683873109E+02   -0.117128823783361113E+02
    0.460037482098114907E+02   -0.120320058503787508E+01   -0.182006199266617763E+00    0.145744070970035189E+02    0.510803973881081816E+02   -0.116971943019478246E+02
    0.231907363765590873E+02   -0.458822662609946308E+00   -0.198511231663395904E+00    0.149377257469493507E+02    0.504072822956504965E+02   -0.115215402377963017E+02
    0.134104229565873858E+02   -0.535018237110476802E+00   -0.517771385507805881E+00    0.148319896319391376E+02    0.496065864396739258E+02   -0.114927866535324839E+02
    0.924725228589131660E+02   -0.108989595626202496E+01   -0.240612227267054557E+00    0.148842834511505018E+02    0.516997740864668103E+02   -0.112997568314639736E+02
    0.991491083216561364E+01   -0.158533871131979720E+01   -0.779196154140776365E+00    0.147263358702867535E+02    0.503471144510264423E+02   -0.111793699027117714E+02
    0.757178108190978350E+02   -0.112706488072935151E+00   -0.965971617475609889E+00    0.142673460558434595E+02    0.516376441470670215E+02   -0.111739974212952262E+02
    0.594998256401186438E+02   -0.109952882045359845E+01   -0.842667726024447283E+00    0.138059715902551083E+02    0.516944951087824620E+02   -0.111598175359921683E+02
    0.359284413168789811E+02   -0.170996713358176344E+01   -0.986760150418219517E+00    0.140413559926559337E+02    0.506956942372395432E+02   -0.111515016043014192E+02
    0.891691446304321289E+01   -0.152257180213928223E+01   -0.594778656959533691E+00    0.125691065192222595E+02    0.502749590277671814E+02   -0.110644464643778395E+02
    0.428131655699770306E+02   -0.923956164150022019E+00   -0.129046638652748724E+01    0.148899312577872109E+02    0.505564214187609196E+02   -0.110481978391752307E+02
    0.985630313092498227E+02   -0.185466177539781296E+01   -0.368413074215421688E+00    0.149409389618571673E+02    0.516429140676482987E+02   -0.109122649266675609E+02
    0.122145875429631108E+02   -0.121539523431187479E+01   -0.866449047498435654E+00    0.124968756541932535E+02    0.515267954889243001E+02   -0.109029237746510006E+02
    0.334353028277691280E+02   -0.680580636225277980E+00   -0.697114535472291408E+00    0.143721186229087827E+02    0.506401894333876399E+02   -0.108845085380344937E+02
    0.351809935311919375E+01   -0.144475548646602170E+01   -0.443896379766207438E+00    0.147153543485237464E+02    0.490510607166332591E+02   -0.108714242075900067E+02
    0.695282229749923886E+02   -0.107937577090613601E+01   -0.384111775470557859E+00    0.147105447109716962E+02    0.514141107858970514E+02   -0.107977406779297898E+02
    0.727404579038784362E+02   -0.142708238944821852E+01   -0.996797940967590890E-01    0.142962644425983711E+02    0.517829715402489157E+02   -0.107659351054219012E+02
    0.900943005460590030E+02   -0.627348040518387551E+00   -0.817087266318573313E+00    0.142976366922832003E+02    0.517906947405287781E+02   -0.107616481128236323E+02
    0.634302403769228729E+01   -0.640086554907012051E+00   -0.896931999270845992E+00    0.132216415383485373E+02    0.493411033597483311E+02   -0.107331365693610561E+02
    0.260858319991661958E+02   -0.159621559223025544E+01   -0.197137907741246288E+00    0.139503959848691022E+02    0.517096088115362562E+02   -0.106650083478889375E+02
    0.699399221586254694E+01   -0.125503579922882791E+01   -0.737693935637473430E+00    0.140377695129643776E+02    0.499287756801640370E+02   -0.106092404524517718E+02
    0.475486350789453951E+02   -0.604303659801872728E+00   -0.695143979044704707E+00    0.132966615996794566E+02    0.516562783031722077E+02   -0.105951440908414902E+02
    0.579342465803431779E+02   -0.178758575406185249E+01   -0.306724989711428364E+00    0.137722649310950089E+02    0.517049254854574727E+02   -0.105615077798489416E+02
