    0.151237270739798504E+03   -0.194500156698477089E+00    0.316851140157052846E+01   -0.207757848854303774E+03
    0.181384402061317218E+03   -0.899033077210916631E+00    0.356824054068286500E+01   -0.204702017158042509E+03
    0.172277598856623456E+03   -0.778301681429332648E+00    0.232534038186492786E+01   -0.204202174210009417E+03
    0.153742701595136879E+03   -0.569658055529529084E+00    0.281473171566218561E+01   -0.203234735268593340E+03
    0.179505788925193798E+03   -0.959448866008155710E+00    0.226186842244758690E+01   -0.203007296258269520E+03
    0.201785447829707522E+03   -0.579642509474747492E+00    0.289975794339236348E+01   -0.202993541039765120E+03
    0.197302156766863334E+03   -0.696822115868573899E+00    0.310763121773424089E+01   -0.202703270428915488E+03
    0.211796393742354468E+03   -0.829523503632944026E+00    0.298490331484576643E+01   -0.202608284093038407E+03
    0.188677193338459261E+03   -0.611548587282377820E+00    0.312966303340940755E+01   -0.202326185851894280E+03
    0.173282246277776522E+03   -0.496388568123095064E+00    0.268217281535393326E+01   -0.201899843826132184E+03
    0.185519480256714445E+03   -0.524123126624849389E+00    0.289184250178252711E+01   -0.201886437323879619E+03
    0.169458566880703700E+03   -0.498129501742184955E+00    0.274376086038639855E+01   -0.201621771016697011E+03
    0.205030263861713081E+03   -0.653045081547026673E+00    0.279950161346019044E+01   -0.201592044476040058E+03
    0.204907487734350809E+03   -0.766442442920518996E+00    0.294823066974540193E+01   -0.201499891549346074E+03
    0.224606728668460903E+03   -0.691201645799091269E+00    0.258165449480386933E+01   -0.201332950538555508E+03
    0.202673867821451097E+03   -0.799982281224591585E+00    0.300829748522342832E+01   -0.201300571405430588E+03
    0.164480816080789509E+03   -0.734461271049792419E+00    0.262838928380491232E+01   -0.201299451343434924E+03
    0.156142273262032461E+03   -0.525850838493479245E+00    0.308332387585459422E+01   -0.201233171336297573E+03
    0.194122547578057066E+03   -0.983741574017166553E+00    0.221623934126476918E+01   -0.201143273896070241E+03
    0.179239457606680190E+03   -0.673575528986931626E+00    0.252906740993907952E+01   -0.201007386001479972E+03
    0.188011424356849943E+03   -0.713562603914648097E+00    0.244900325670778507E+01   -0.200993046112789074E+03
    0.215795731495273088E+03   -0.835951427283333603E+00    0.281993801122688836E+01   -0.200943731381828883E+03
    0.220951405588612488E+03   -0.964131064603892529E+00    0.203374497646362151E+01   -0.200918519203125641E+03
    0.175847915659441384E+03   -0.523670997422287732E+00    0.277145540322439032E+01   -0.200866027926141896E+03
    0.205523839857152723E+03   -0.666332657920664317E+00    0.265720207202780756E+01   -0.200830708865044414E+03
    0.222303859792524463E+03   -0.691486493754716047E+00    0.238774053944790410E+01   -0.200827257981375396E+03
    0.222640650693090805E+03   -0.909073276384250728E+00    0.281796869214000711E+01   -0.200787582862967156E+03
    0.156360429891743792E+03   -0.883635354577638643E+00    0.374652151934361832E+01   -0.200707512022997236E+03
    0.207136947826209393E+03   -0.705263028807915804E+00    0.245789993972806098E+01   -0.200707352625102715E+03
    0.184208018290106310E+03   -0.789416543754898448E+00    0.324041165549998134E+01   -0.200637324574027446E+03
    0.171324026992680217E+03   -0.952689962656912526E+00    0.361590786717860979E+01   -0.200567383850862967E+03
    0.206354254922092224E+03   -0.996660356753443888E+00    0.217470473171757206E+01   -0.200565573720808828E+03
    0.166077164622986487E+03   -0.549465427634907355E+00    0.284305583060213785E+01   -0.200533313103946369E+03
    0.208242433149374392E+03   -0.759346349007500532E+00    0.277863967978816362E+01   -0.200524395210845057E+03
    0.220882258500812924E+03   -0.726878750407748964E+00    0.236081894286213956E+01   -0.200523827611746043E+03
    0.208875248706642907E+03   -0.754591745742666964E+00    0.238690776936097304E+01   -0.200522883699456912E+03
    0.185056812480739808E+03   -0.792205351183476125E+00    0.245007859138412254E+01   -0.200494967619676373E+03
    0.185606072084024731E+03   -0.715600954557008673E+00    0.251459217698661330E+01   -0.200453464907192256E+03
    0.150807403004238466E+03   -0.584276476374035125E+00    0.352155605743133826E+01   -0.200400340127621661E+03
    0.156226684124347912E+03   -0.988786324909005976E+00    0.380861089343208548E+01   -0.200386360157504470E+03
    0.178274897701398316E+03   -0.811945301751995197E+00    0.247056720908062921E+01   -0.200367202695765172E+03
    0.220697991361755271E+03   -0.738636718490102706E+00    0.244333972274896816E+01   -0.200275393848999158E+03
    0.167619494755575033E+03   -0.543832950160177742E+00    0.284825397995241936E+01   -0.200244719937455386E+03
    0.197755299272168600E+03   -0.830131621853297696E+00    0.305332712866530009E+01   -0.200238354837848703E+03
    0.155076275223648906E+03   -0.763222194422835898E+00    0.363842997175869343E+01   -0.200231508408826500E+03
    0.198777122613185668E+03   -0.835165411568910665E+00    0.234888608004047228E+01   -0.200227930374531667E+03
    0.205182079002996574E+03   -0.841578759071743177E+00    0.233002787347137641E+01   -0.200193833773231177E+03
    0.212778181974905294E+03   -0.783733427853725906E+00    0.236768672855553319E+01   -0.200167650370578428E+03
    0.186673389761341411E+03   -0.631684606360663370E+00    0.265666757410428556E+01   -0.200160892996277624E+03
    0.214182187268477634E+03   -0.793306680466858261E+00    0.269131385256898348E+01   -0.200152440013042138E+03
    0.220425834587255508E+03   -0.795480166643463660E+00    0.262019267176780701E+01   -0.200123336520390325E+03
    0.166952188969433536E+03   -0.744171762334248754E+00    0.348766887490707056E+01   -0.200094109264336510E+03
    0.201342405692731404E+03   -0.720380230819406053E+00    0.278207227099484644E+01   -0.200044179215609830E+03
    0.164641808849202675E+03   -0.552432047838155027E+00    0.317403720651092058E+01   -0.200033124955227322E+03
    0.172595347268163096E+03   -0.832216903798679519E+00    0.249362173626649231E+01   -0.200024570182282389E+03
    0.162774266165514177E+03   -0.668043524429208557E+00    0.342658257257939169E+01   -0.200014420861861566E+03
    0.151703185050588161E+03   -0.558325280835537119E+00    0.328752625662441567E+01   -0.199988282941388093E+03
    0.212396629475416461E+03   -0.792201912093914329E+00    0.268847290790905191E+01   -0.199985713016824576E+03
    0.210754070888485501E+03   -0.985333451423252571E+00    0.296620164216124849E+01   -0.199972797481713343E+03
    0.204867704906355328E+03   -0.727966479063461458E+00    0.261070113838361539E+01   -0.199972195992427316E+03
    0.217597518861293793E+03   -0.952273488044738770E+00    0.284685432910919189E+01   -0.199971738850403682E+03
    0.209016395057542127E+03   -0.765627719332850010E+00    0.267759145780698660E+01   -0.199966522616454284E+03
    0.154213344510249840E+03   -0.571826249680425613E+00    0.318109275892106602E+01   -0.199953405574358868E+03
    0.218337836166873359E+03   -0.896709381920519633E+00    0.277305312637354895E+01   -0.199936093329867560E+03
    0.173398164377437013E+03   -0.680223088236333373E+00    0.332424052232583733E+01   -0.199935324514324009E+03
    0.210271039458640473E+03   -0.765518554451227740E+00    0.262791188641805196E+01   -0.199906421918862407E+03
    0.205625002265574949E+03   -0.783983320701561404E+00    0.278414015979747465E+01   -0.199885282719064463E+03
    0.201106758708330602E+03   -0.741095233635512551E+00    0.250958957689638673E+01   -0.199867550820708715E+03
    0.168849798940444146E+03   -0.613270742600484864E+00    0.331690525462621721E+01   -0.199819996796594495E+03
    0.172535410384556371E+03   -0.648092518519535865E+00    0.329961702740716589E+01   -0.199813515676190178E+03
    0.180029425995617544E+03   -0.667338294690988043E+00    0.310824885102413440E+01   -0.199803253382541840E+03
    0.175636153037956973E+03   -0.568021013817622600E+00    0.280601815046336078E+01   -0.199773827280732121E+03
    0.215303347541735548E+03   -0.837509501553432623E+00    0.270105523740720699E+01   -0.199754568761788477E+03
    0.215747332586398954E+03   -0.785111440743082367E+00    0.248535716506029836E+01   -0.199721977090506073E+03
    0.156250533897441613E+03   -0.590445966541466860E+00    0.327583807820744966E+01   -0.199713074521860790E+03
    0.218894785291152857E+03   -0.931072014078130228E+00    0.278013579996097970E+01   -0.199620698454554400E+03
    0.150724338618457239E+03   -0.926514208393105498E+00    0.281719368960945360E+01   -0.199613680187923052E+03
    0.218474132333631388E+03   -0.971105117989690902E+00    0.215202827194439372E+01   -0.199568657183513295E+03
    0.184877212490971175E+03   -0.729406557322416105E+00    0.259446352618304044E+01   -0.199556529735035411E+03
    0.153629788148883108E+03   -0.837438973275481446E+00    0.368701250817786352E+01   -0.199527723713145775E+03
    0.155181934179083100E+03   -0.823632568812871391E+00    0.284815520753247498E+01   -0.199527495396604479E+03
    0.196320569425557153E+03   -0.870783766019923910E+00    0.306565928096669893E+01   -0.199491634812916402E+03
    0.207811111613673745E+03   -0.797900344518416405E+00    0.268745338714297599E+01   -0.199486692902836154E+03
    0.190814598239571694E+03   -0.748170320784981913E+00    0.300940780968912946E+01   -0.199481233909308685E+03
    0.197403513099656379E+03   -0.847970157127371671E+00    0.301702646925538254E+01   -0.199474778414458058E+03
    0.216288607776994951E+03   -0.836761253423532692E+00    0.235698654493631476E+01   -0.199464198269743491E+03
    0.175086870911000176E+03   -0.640531811009082075E+00    0.268034351854329689E+01   -0.199461083451447394E+03
    0.185513461754211903E+03   -0.845552223095181521E+00    0.319262438987230901E+01   -0.199458144231571822E+03
    0.183417973359885423E+03   -0.944669288396619455E+00    0.331427670985297951E+01   -0.199454914721229358E+03
    0.180726463363124623E+03   -0.739362958578094420E+00    0.315411591647415612E+01   -0.199452843456828106E+03
    0.218018246868585379E+03   -0.811238590172583707E+00    0.249050601533220206E+01   -0.199421517713326210E+03
    0.180532723040859423E+03   -0.724702346284835208E+00    0.313581575019914283E+01   -0.199419274328962700E+03
    0.158932530039197303E+03   -0.710203092030110117E+00    0.345015573369425788E+01   -0.199407841144905291E+03
    0.189765410394489976E+03   -0.678377706455581597E+00    0.286458823797698248E+01   -0.199402244663501534E+03
    0.157756658921232514E+03   -0.810187882593793041E+00    0.357833217798955339E+01   -0.199367173201544148E+03
    0.215547555796944152E+03   -0.880637609672098254E+00    0.271947254755862922E+01   -0.199357758642966303E+03
    0.189073780469723886E+03   -0.675655766561387594E+00    0.284232316776164140E+01   -0.199339878579328712E+03
    0.179310330692980415E+03   -0.770288049093130311E+00    0.257802919675478037E+01   -0.199331626691501782E+03
    0.220930968133955616E+03   -0.823709319832852227E+00    0.251736939971158868E+01   -0.199328249508667568E+03
    0.164769660067557709E+03   -0.830962060024983296E+00    0.353047289759560101E+01   -0.199320404672273327E+03
    0.158608217832044232E+03   -0.649400239363363774E+00    0.302226967102256872E+01   -0.199308578581335610E+03
    0.162971659224363407E+03   -0.623250828563200132E+00    0.327204713990313856E+01   -0.199282878213182471E+03
    0.202597005536033521E+03   -0.881578245800159643E+00    0.293029602531290223E+01   -0.199281411352568711E+03
    0.158216286884226832E+03   -0.646016254979783211E+00    0.333091259023850661E+01   -0.199279544272529250E+03
