Nested Sampling Global Log-Evidence           :   -0.498292035919031129E+01  +/-    0.412474599641390882E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.498292035919031129E+01 +/-    0.412474599641390882E-01
Local Log-Evidence   -0.498292035919031129E+01 +/-    0.412474599641390882E-01

Dim No.       Mean        Sigma
   1    0.105857039609099360E+03    0.493317429373262257E+02
   2    0.290811960330671182E+01    0.108959861772775612E+01
   3    0.659917345455155319E-01    0.606955287644801667E+00
   4   -0.710215093496600613E+00    0.620610747726106804E+00
   5   -0.110164635134019440E+01    0.382056077801554428E+00
   6   -0.164453206443971744E+01    0.678506421040763641E+00
   7    0.261868981450958382E+00    0.155473206614686360E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.102839440881228427E+03
   2    0.286227423232261202E+01
   3   -0.666998613993932787E+00
   4   -0.158381349664771998E+01
   5   -0.734621237471651645E+00
   6   -0.227714517616335321E+01
   7    0.107259001019410535E+00

MAP Parameters
Dim No.        Parameter
   1    0.102839440881228427E+03
   2    0.286227423232261202E+01
   3   -0.666998613993932787E+00
   4   -0.158381349664771998E+01
   5   -0.734621237471651645E+00
   6   -0.227714517616335321E+01
   7    0.107259001019410535E+00
