    0.184243646264076233E+03   -0.273709177970886230E+00    0.483209431171417236E+01    0.536235512351989740E+00   -0.559290369820877800E+03   -0.693147164665378401E+01    1
    0.208084313571453094E+03    0.663220405578613281E+00    0.391436517238616943E+01    0.556218555521965086E+00   -0.552780376187516367E+03   -0.693244820915376536E+01    1
    0.220752502977848053E+03   -0.953629970550537109E+00    0.465920984745025635E+01    0.499799140763282801E+00   -0.552401773030040658E+03   -0.693342477165374582E+01    1
    0.201172882318496704E+03    0.524557828903198242E+00    0.441541790962219238E+01    0.460381257605552707E+00   -0.550379535282472489E+03   -0.693440133415372451E+01    1
    0.222337022423744202E+03    0.174967885017395020E+00    0.455853462219238281E+01    0.410275425338745114E+00   -0.549365574283457477E+03   -0.693537789665375648E+01    1
    0.207139071822166443E+03    0.733278989791870117E+00    0.422866821289062500E+01    0.426860652780532868E+00   -0.544293452800202090E+03   -0.693635445915377691E+01    1
    0.198172397911548615E+03    0.580819249153137207E+00    0.453733086585998535E+01    0.402529957151412987E+00   -0.543760250988649091E+03   -0.693733102165377868E+01    1
    0.218052577972412109E+03   -0.434761762619018555E+00    0.490668356418609619E+01    0.367470814704895010E+00   -0.540536964336449046E+03   -0.693830758415374582E+01    1
    0.222709143161773682E+03    0.559196710586547852E+00    0.480631053447723389E+01    0.231662142205238342E+00   -0.537840065470180093E+03   -0.693928414665371829E+01    1
    0.187223879992961884E+03   -0.185261726379394531E+00    0.493062198162078857E+01    0.427296676969528222E+00   -0.537657948651275206E+03   -0.694026070915372717E+01    1
    0.203846664726734161E+03   -0.233748435974121094E+00    0.478591203689575195E+01    0.409750933957099939E+00   -0.533159241066805748E+03   -0.694123727165374049E+01    1
    0.173283505439758301E+03    0.655547499656677246E+00    0.446262776851654053E+01    0.440076928067207329E+00   -0.525823200383510880E+03   -0.694221383415371740E+01    1
    0.182545544207096100E+03    0.634195566177368164E+00    0.430069386959075928E+01    0.425835620641708379E+00   -0.518959873463377107E+03   -0.694319039665372273E+01    1
    0.200642421841621399E+03   -0.715267658233642578E+00    0.497328221797943115E+01    0.357646896314620988E+00   -0.517953294065277191E+03   -0.694416695915375470E+01    1
    0.218091823160648346E+03    0.291659832000732422E+00    0.397169470787048340E+01    0.474195070266723639E+00   -0.516065759594824840E+03   -0.694514352165374316E+01    1
    0.179961360991001129E+03    0.795545101165771484E+00    0.403800070285797119E+01    0.431142526316642793E+00   -0.504829123861658502E+03   -0.694612008415372184E+01    1
    0.201336139440536499E+03    0.698649168014526367E+00    0.491794526576995850E+01    0.132515393400192277E+00   -0.503788339534026420E+03   -0.694709664665371118E+01    1
    0.200219526886940002E+03    0.347467184066772461E+00    0.494456470012664795E+01    0.201410797619819643E+00   -0.502066548564930599E+03   -0.694807320915371829E+01    1
    0.224693208932876587E+03   -0.998947739601135254E+00    0.467150926589965820E+01    0.328308404874801674E+00   -0.500104908818455669E+03   -0.694904977165373605E+01    1
    0.190767605602741241E+03    0.953540205955505371E+00    0.359291851520538330E+01    0.471237645792961124E+00   -0.499641608088191902E+03   -0.695002633415374405E+01    1
    0.178150427341461182E+03   -0.631518483161926270E+00    0.473685383796691895E+01    0.431009706115722646E+00   -0.498012649424049016E+03   -0.695100289665376003E+01    1
    0.167681908607482910E+03   -0.575061559677124023E+00    0.488908827304840088E+01    0.432008160567283639E+00   -0.497336984155683751E+03   -0.695197945915378668E+01    1
    0.157770060002803802E+03   -0.206363439559936523E+00    0.456778466701507568E+01    0.527243895220756542E+00   -0.495083873723363695E+03   -0.695295602165375115E+01    1
    0.193134324252605438E+03   -0.629276275634765625E+00    0.480155527591705322E+01    0.351808027482032770E+00   -0.493430150268159309E+03   -0.695393258415373516E+01    1
    0.171335864067077637E+03   -0.726409077644348145E+00    0.449890673160552979E+01    0.525150637936592113E+00   -0.492731249561084326E+03   -0.695490914665374316E+01    1
    0.200082707405090332E+03   -0.497795939445495605E+00    0.431418359279632568E+01    0.440885688114166285E+00   -0.487174746366477962E+03   -0.695588570915375737E+01    1
    0.196988734602928162E+03    0.973315715789794922E+00    0.472700536251068115E+01    0.798136819124221769E-01   -0.486797916268417339E+03   -0.695686227165373960E+01    1
    0.203842489421367645E+03   -0.171198368072509766E+00    0.400574505329132080E+01    0.487834166193008456E+00   -0.486476994434486073E+03   -0.695783883415368898E+01    1
    0.179843017458915710E+03    0.642138838768005371E+00    0.428801834583282471E+01    0.338128467965126023E+00   -0.486282958656700885E+03   -0.695881539665369431E+01    1
    0.156017817556858063E+03   -0.403832316398620605E+00    0.442369818687438965E+01    0.564625395298004151E+00   -0.485752967792600430E+03   -0.695979195915370674E+01    1
    0.197165554761886597E+03    0.217271208763122559E+00    0.395934045314788818E+01    0.465252036738395713E+00   -0.485253275448387228E+03   -0.696076852165370852E+01    1
    0.202241550385951996E+03    0.343039870262145996E+00    0.499599218368530273E+01    0.122378138065338135E+00   -0.483127213806803411E+03   -0.696174508415371562E+01    1
    0.209539952874183655E+03   -0.310143351554870605E+00    0.419424593448638916E+01    0.412287687206268350E+00   -0.482004291409124676E+03   -0.696272164665371562E+01    1
    0.204888537526130676E+03    0.807245850563049316E+00    0.358856916427612305E+01    0.399893034338951125E+00   -0.478303964727897608E+03   -0.696369820915372806E+01    1
    0.193070317804813385E+03    0.589014172554016113E+00    0.480399370193481445E+01    0.136318459153175364E+00   -0.477324472317452603E+03   -0.696467477165374227E+01    1
    0.193194656074047089E+03    0.783043861389160156E+00    0.391900539398193359E+01    0.331153548002243059E+00   -0.472503628540895818E+03   -0.696565133415371918E+01    1
    0.194993323087692261E+03    0.989072442054748535E+00    0.455867588520050049E+01    0.798940973281860312E-01   -0.470734216602695938E+03   -0.696662789665370497E+01    1
    0.223933616280555725E+03    0.816213846206665039E+00    0.268437147140502930E+01    0.570738502192497221E+00   -0.470278722808456735E+03   -0.696760445915371562E+01    1
