luminosity_distance KNphi inclination_EM KNtimeshift log10_mej_dyn log10_mej_wind Ebv log_likelihood log_prior
3.408037508062411 41.73931878217216 0.40566045865562017 -1.9373091636677617 -2.4093648057478227 -2.6871340503762946 0.061220412996819726 -18.885210314723516 -8.945640234912197
8.648647234269937 34.0411018107944 0.4060762199442674 -1.1948838712645333 -2.8942629413140066 -1.116206624654736 0.1261971081969227 -18.830974442394144 -9.08061994353346
8.941678406298333 39.25259889770251 0.5770236686370017 -1.552542402692692 -2.4207617958220617 -0.8600838954910697 0.36933404624786514 -18.569568493011012 -9.54500678931559
6.889626779285302 42.44572350580681 0.6562796045632194 -1.2634593293764897 -2.3136514767382677 -1.2983122385615207 0.002462035365178904 -17.66697027683473 -8.401028018821508
7.046876794306741 42.71119216941028 0.7166781291987715 -1.3618019165609698 -2.39605099355983 -1.472335718313211 0.2710447228623287 -16.686921575080717 -8.964502153739858
7.658514608157118 41.97851436933071 0.12768586000974744 -1.6731589589173606 -2.6685132984822113 -1.1908686481077597 0.33596190471443577 -16.44604163311172 -10.847758244518829
7.1810464833885765 42.63102652995443 0.6111687702832086 -1.4549204825647508 -2.795434020227486 -1.1781794225230424 0.3664945780087609 -16.443048073853586 -9.480557431554724
8.22662935396246 38.40842046213463 0.47933338271493764 -1.4063368807313057 -2.534298884957336 -1.2151488284280139 0.22561120635730364 -16.321413720221365 -9.177777697742055
9.475485980510712 45.76497733592987 0.6041466896733706 -1.405309021472931 -2.8330748081207275 -0.8638358414173126 0.06442649745941162 -15.98131862217278 -8.587642567729542
8.742556339582775 32.848351896474675 0.562700922235624 -1.8824919578678656 -2.026155087446207 -1.0180763026551394 0.3289928407566811 -15.80732608888213 -9.386155579076133
9.349454653181041 44.161660291476025 0.3416565193964307 -1.532643759317319 -2.220824676037102 -1.327208601959461 0.22634167718326959 -15.38462433720777 -9.499416835449418
9.781352438937711 48.94242104063227 0.1906058373564988 -1.5207628580507548 -2.195008254003966 -1.0660578248594816 0.14997749774432864 -15.335291800861038 -9.870147762309234
9.027829460145705 39.1122769394437 0.5720971795003377 -1.431003113671249 -2.5336482670558302 -1.231782576426021 0.018096896669189424 -15.01860974614472 -8.548435408039737
8.9118558961347 39.414722156484174 0.6769174335356816 -1.5759993595970538 -2.3659613492411813 -1.2684609783704843 0.2605666868996583 -14.824474335976825 -8.97785198068703
7.400385947147972 43.989315554912146 0.5960304242366142 -1.9203353935197616 -2.3050496607427173 -1.3651600544667546 0.2667680694736368 -14.758958407270116 -9.107551779415823
7.591889095582698 34.03017024325162 0.7260531394032245 -1.778068621280586 -2.6348283196842415 -1.357708908271908 0.1895138358529964 -14.62809276748557 -8.714394507264771
9.417296528105307 48.9648914095217 0.6981773002002958 -0.8119612248339501 -2.934933567296987 -0.9014773733829009 0.046029428054616246 -14.606063779768371 -8.428424762324173
9.100024513448728 44.033366104761996 0.7621969022324974 -1.030187284515104 -2.8571614406799886 -1.1750710974225584 0.028858227992343843 -14.420931825837293 -8.324758769156158
8.848060013260502 43.43679518210614 0.45546809501020813 -1.7591187330106597 -2.3966646090604664 -1.2833465224293767 0.43000142219573884 -14.34280107246923 -10.115160738778837
