Nested Sampling Global Log-Evidence           :   -0.221242098630133590E+02  +/-    0.630566518474648813E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.221242098630133590E+02 +/-    0.630566518474648813E-01
Local Log-Evidence   -0.221242098630133590E+02 +/-    0.630566518474648813E-01

Dim No.       Mean        Sigma
   1    0.653679528658757647E+01    0.109721949889439152E+01
   2    0.343876509127260803E+02    0.934108398548716146E+01
   3    0.539298162544650461E+00    0.165582953612977923E+00
   4   -0.559365369946282942E+00    0.546614149269560978E+00
   5   -0.269399294422201452E+01    0.212152541411736201E+00
   6   -0.674984170622364155E+00    0.117654094489367450E+00
   7    0.280453567676459403E+00    0.159312061080718242E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.691903790368125726E+01
   2    0.413964097727095464E+02
   3    0.413412162246412918E+00
   4   -0.198520010595766294E-01
   5   -0.250149040700358816E+01
   6   -0.515937967217691362E+00
   7    0.269473478975183922E+00

MAP Parameters
Dim No.        Parameter
   1    0.691903790368125726E+01
   2    0.413964097727095464E+02
   3    0.413412162246412918E+00
   4   -0.198520010595766294E-01
   5   -0.250149040700358816E+01
   6   -0.515937967217691362E+00
   7    0.269473478975183922E+00
