Nested Sampling Global Log-Evidence           :   -0.565412962063648283E+01  +/-    0.105268766868435878E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.565412962063648283E+01 +/-    0.105268766868435878E+00
Local Log-Evidence   -0.565412962063648283E+01 +/-    0.105268766868435878E+00

Dim No.       Mean        Sigma
   1    0.633318835253899515E+01    0.178252526931058974E+01
   2    0.319032315781722815E+02    0.903076910074048733E+01
   3    0.520150242930895734E+00    0.163777708805092209E+00
   4   -0.398162792296773094E+00    0.774892984297243292E+00
   5   -0.228566847850418053E+01    0.576892138773856256E+00
   6   -0.104876805249818750E+01    0.529052335171887211E+00
   7    0.293777109731349739E+00    0.160891759093106268E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.634820792556055657E+01
   2    0.303749323215787683E+02
   3    0.568008288836371333E+00
   4   -0.497708002142231765E+00
   5   -0.278961045120545714E+01
   6   -0.558933112086708039E+00
   7    0.438584963404944517E+00

MAP Parameters
Dim No.        Parameter
   1    0.634820792556055657E+01
   2    0.303749323215787683E+02
   3    0.568008288836371333E+00
   4   -0.497708002142231765E+00
   5   -0.278961045120545714E+01
   6   -0.558933112086708039E+00
   7    0.438584963404944517E+00
