luminosity_distance beta log10_kappa_r KNtimeshift log10_vej log10_mej Ebv log_likelihood log_prior
54.61434947857858 3.7845697893245247 -0.8969318168349776 -1.6391183216624519 -1.7687429273444675 -2.5215295279576115 0.43080179844803157 -36.03228669913844 -10.34937230053419
32.25023505328701 3.647639795638048 -0.6120764890332429 -0.54942523206516 -1.9187696097708813 -1.9373893166298854 0.23754779245949864 -35.04810246059137 -9.488676517849587
37.15487952379885 4.854278861065779 -0.5981889291826996 -0.9477619638193577 -1.6014240241032782 -2.7667961299566337 0.15628278516207333 -34.662916446197784 -9.271398793799095
46.66091838379708 3.152480820034092 -0.6092134501263322 -1.8890333832705877 -1.8892030593496059 -2.5232385316946426 0.42488627591518213 -34.29689470915786 -10.308444564714652
40.40142635956924 4.615301313742576 -0.28929771873090804 -1.0480498887955618 -1.8981642314148297 -1.8786966852749387 0.26884557783160784 -34.15879879124144 -9.586804871167367
27.87687184903468 3.5105592405012764 -0.10671272140039789 -1.9246638345270601 -1.9161074332890289 -2.2873298679790146 0.13546461069496898 -34.13734728763961 -9.222580447204926
50.96074378828826 3.382688782412469 -0.31476981192715403 -1.4610852203197247 -1.8778535102412015 -2.536098964795312 0.1457576783941974 -34.04594893749914 -9.246419772927734
20.476397918045873 3.6269204395010664 -0.4922468839740901 -1.1813924627299204 -1.8529129709540084 -2.0236644375911914 0.25847947293877926 -33.84799132960232 -9.553225925466705
11.565529499784038 2.7001877284891016 -0.317500223589837 -1.3326701498127926 -1.89384970017714 -2.6669885825213844 0.5192997416429148 -33.68617224849461 -11.330183987091088
29.47547262483747 2.1438372091788773 -0.636846704934953 -0.7944797661250875 -1.9915356886871065 -2.5848521091208543 0.08596076593766831 -33.66460484585453 -9.115253791275306
50.3658522822142 3.3859058228147982 -0.28699300780112036 -1.6931100908068792 -1.828012700907058 -2.5546588882623675 0.018686162513254504 -33.43503088012261 -8.98571776634642
18.07497553394549 1.8967073413841555 -0.37112729305097625 -0.8476932383895079 -1.9632006612627808 -2.965400550358544 0.47915426958318735 -33.23709670826581 -10.767127509748157
77.44307384741302 4.580484611505545 0.34312020235584084 -1.975525229003291 -1.9600287327511339 -2.5613047490736705 0.00391724721517563 -33.18102357153532 -8.959394806187962
59.04743569211695 3.0378953111260354 -0.9074252143892179 -1.579775218501544 -1.7087026708194315 -2.5944371627819267 0.21198022040163914 -33.168704815999945 -9.41509637423238
47.401653019615466 3.297116171166265 -0.9055070253585704 -1.3554478321421244 -1.868225164684646 -1.8263420037440343 0.14956514900204806 -33.12557203418084 -9.255384101170359
34.49625456957614 3.779238437446663 -0.2887183431934489 -0.9754550401187694 -1.9902014286499525 -1.911449592172465 0.2760534386341251 -33.05273071771802 -9.610836195929522
20.947532013655856 3.0763622905593047 0.014989101693954732 -1.6309702685106944 -1.9888238921543553 -2.4164548935759247 0.3235597570286293 -32.67206940229799 -9.785554684746579
26.625480828499686 3.733306912654591 -0.44146713769669654 -1.8518596319927085 -1.8620106890123704 -2.0725062600511084 0.3489397951929421 -32.63888414798156 -9.893132437163496
16.020671056727824 3.5225460873683248 -0.0764936878736504 -1.1384981943624797 -1.888793282514989 -2.4022243403302665 0.5379252344904352 -32.560506560671186 -11.762138158905755
67.55827001606278 3.1879077563249316 -0.7546778739259692 -1.4522992683073035 -1.9176358869435408 -2.0801885410535896 0.022997617447381043 -32.4998560040329 -8.993534670512467
66.90923058093068 4.675138854711221 -0.5906493972775906 -1.5443379762677556 -1.9883541033214716 -1.509157098370348 0.1854825032302468 -32.49641836473127 -9.34415429714816
45.62581085374053 4.679352535817573 -0.05874734741305532 -1.868641540317561 -1.8227376918611204 -2.9896661406767344 0.4031980040957094 -32.44220298757084 -10.171272537581777
80.05700353617001 4.544248993861035 -0.9543184243422052 -1.8347185198362614 -1.6805232268608155 -2.5595225234407315 0.22997352423455705 -32.38251715609758 -9.466308815449423
21.54793759586267 3.735243146360027 -0.8090122468911294 -1.0795976625567252 -1.8927724570117648 -1.5085896965901373 0.4710618614920099 -32.301679310361436 -10.683902949708388
48.03457124870229 4.157428206022777 -0.715196988528997 -1.8816353028226955 -1.702147695232651 -2.837695068991999 0.39931951656512327 -32.28072749574217 -10.14860907232656
56.89137928525637 3.876699339517886 -0.07255914163531019 -1.9409462403815163 -1.9475089318610768 -2.4655399787622843 0.18890009614814807 -32.26094213305344 -9.353026410713946
30.194821061984072 4.969517547579248 -0.9223256835465057 -1.5006838554947595 -1.8199718542704548 -1.6887575015607137 0.4635860929703682 -32.231316191400055 -10.612726632592135
47.87305582970126 4.2492396195712745 -0.11600340077832882 -1.700506362183753 -1.9546948013182983 -2.4613401251511844 0.23835463705073598 -32.15903447515313 -9.491088979841232
17.077189557620954 3.523888678126703 -0.13030913543750988 -1.1215108949889503 -1.8832158273167103 -2.690834323911106 0.5314016333013908 -32.14906687302329 -11.588833551517453
50.32759825865046 4.1731614712248035 -0.26776871556664494 -1.4967466095058455 -1.9335832348089297 -1.8462165021911097 0.04709850063721754 -32.13821119715234 -9.038393398555051
24.943412736485904 2.513775934782438 -0.2956257006096358 -0.45902988283835855 -1.9534728778062143 -2.462290025654836 0.06477022927804843 -32.12571334305523 -9.07261339672414
89.83931153514466 4.725003609715506 -0.4269159232849473 -1.9443279679642336 -1.8645026069522084 -2.4661623753851902 0.07451058997320109 -32.10678478562465 -9.0919877966644
27.874337416894186 4.844642089982661 -0.5635781864709546 -1.431309190364988 -1.918591571204485 -1.530683738180471 0.3958095907114496 -32.0190195319095 -10.128532801653176
