luminosity_distance beta log10_kappa_r KNtimeshift log10_vej log10_mej Ebv log_likelihood log_prior
120.15605369507483 4.200519574079795 -0.03768077710827433 -1.754039274862088 -1.8759165166028373 -2.1629525598425965 0.31343270303501103 -30.589437695577725 -9.745663993626172
117.77316145120234 2.3919793674449026 -0.6634639480999664 -0.4624303439904809 -1.8922579196749887 -2.4496983744220606 0.049941277465397185 -29.792513971107937 -9.043819800024442
81.73638805498045 4.46136356373008 -0.6214537005242549 -0.3364034169633974 -1.6697382093810067 -2.1000309166363187 0.09689682834900148 -29.620294466843223 -9.137992228706977
102.51783690482006 4.358387957491621 0.03420553083649436 -1.6543194274832964 -1.997632712835482 -1.7379946252873861 0.43189506936842076 -28.76752613490341 -10.357123199187738
131.43545772016648 4.785326231153487 -0.2782192507634744 -1.1878069484996288 -1.8175823540601095 -2.2163826355687593 0.3206433884894994 -28.654231904615838 -9.773902987348594
63.309585403253976 4.58632013029322 0.13327368416172636 -0.9856515792074922 -1.699270963395327 -2.61172158343624 0.15651198412761122 -28.629580122103945 -9.271949749400997
77.22737427427475 4.260311235018227 -0.19500212180637966 -1.3869382301825817 -1.902466677742082 -2.1865498717453424 0.3348798416175411 -28.530549257848875 -9.832113283536335
81.27605163363822 4.017416218688732 0.3811367488473105 -1.3433549337263968 -1.9595923596430922 -2.80479253206669 0.3126593546280825 -28.45787516834144 -9.742682165445752
44.482098462488224 2.6853774725527604 -0.5505258648001982 -0.4451837164744923 -1.8470028193593628 -2.051657165853804 0.2891645219240371 -28.41783820011477 -9.656087151143796
47.60963575745365 3.4941455201456315 -0.2987164375528717 -0.5168322402819001 -1.8840038854170387 -2.1017922274145002 0.366663363327957 -28.26161656171378 -9.975768892707181
56.22168477858891 4.2471008326476944 0.6434782032292659 -0.8366352377576547 -1.877510955057175 -2.5789047869447472 0.0897708018843401 -28.25531736684284 -9.12311712775806
170.22593707743124 4.909640511283694 -0.7289357540919469 -1.2357266361377741 -1.7220164751356999 -2.0951315077764767 0.25094612577081216 -28.13195334231304 -9.529511717939926
50.53136444420747 2.7586259892989755 -0.30704991832894735 -1.5407946187114623 -1.6381897346378549 -2.9344858640832827 0.29468814058547044 -28.063638968436436 -9.675781681558146
155.9861779239733 4.640139040329549 -0.19404165882190527 -1.8853715631379366 -1.8582964903589487 -2.336418461321045 0.3685082141193853 -28.01539398567376 -9.984776389078702
53.58990862421159 3.3546003389764874 -0.0033203719023482403 -0.3333976949382089 -1.8934718770974732 -2.2584325662890903 0.13250487526731866 -28.007664264588012 -9.215829435187501
113.19169496696612 4.70652282070881 -0.8584845696627634 -1.5136585410955041 -1.8709851110651683 -0.9359131480621308 0.379363819430237 -27.976808241949772 -10.03948814538125
56.429551016889846 2.4951865149477386 -0.6943964955554178 -1.167562169074068 -1.7992461588840236 -2.340752114424559 0.5487295102594271 -27.94978526226768 -12.138136667147613
49.69079907128523 3.513188796013694 0.16866265737138186 -0.9770911930329174 -1.770444548084038 -2.8304220755904033 0.17159884659109342 -27.94343466515215 -9.308900353275728
102.26469893780231 4.298925795634762 0.18897734201982308 -1.2209890748051828 -1.9540877206288265 -2.15436791425902 0.31819702610484246 -27.932141182841203 -9.764232723085243
115.39674411024872 4.629926931080392 -0.6258236522200096 -0.5284586526900248 -1.7579816409385631 -1.8726407060137789 0.14001385287998339 -27.870535945907594 -9.233046732744874
85.00501961700135 2.885063941926685 -0.107056742716796 -0.8495240516660609 -1.8024283698311754 -2.8465397038965436 0.21206374228914096 -27.728011350950737 -9.415328136114494
99.81482177382486 4.095481518766789 0.4472811244689443 -0.9848939453907515 -1.8447910648778665 -2.805691197405873 0.13703061487528295 -27.690186547820947 -9.226170948847448
137.2655195580639 4.580592894666741 -0.8650593049408806 -1.9395421362206253 -1.688979501240546 -2.3568425481837227 0.20793409085310083 -27.5307690817583 -9.40393276145195
94.48482721866918 4.3176024233638906 0.31448065139120396 -1.0690511177664366 -1.942132293922596 -2.379150378575726 0.27935830413388124 -27.418469321074532 -9.622050875206245
118.30650563279319 3.275417493332975 -0.37745796618648497 -1.0731165688166493 -1.8561537989986712 -2.6455360921035465 0.08910934782452648 -27.367164419025134 -9.121747543805503
54.99973055187692 3.3792430358476606 -0.6415864292127834 -0.38954844941678424 -1.6796595115890822 -2.2566009000849756 0.426285474724286 -27.342175925500676 -10.317975046900305
125.99827206834905 2.9459239949825404 -0.4243363944908729 -1.658088615267492 -1.9738535873168714 -2.4101902414959415 0.3301879886399065 -27.324424382082487 -9.812552358185998
161.05667836084433 2.980178539967927 -0.584855248134667 -1.0440424083728144 -1.9590944025407286 -2.2335859689673523 0.029167712348160804 -27.318099217266727 -9.004828766618441
63.7691308506806 2.417869507857548 -0.8119443053635154 -0.14105108088566287 -1.9127517028851242 -1.7710078655816677 0.09159344607042523 -27.261687472483633 -9.126900766379771
67.56015060688445 2.1236216076891385 -0.3285495696421272 -0.7346796745769106 -1.8717425894314075 -2.7442294110765846 0.22383162740385204 -27.18952678233364 -9.448531378757671
84.28434106090559 4.785147437046747 -0.10178387477540907 -0.7330218314430259 -1.6534247125467902 -2.8318409428865436 0.31837621627756874 -27.162037365642284 -9.764937881471596
130.7951298861096 3.8386648731288684 -0.8813701461441859 -1.1246178128222653 -1.4911037020446438 -2.74787519919218 0.2257478575429696 -27.137468035273756 -9.454043974977926
48.38433004571316 3.5581989732726154 -0.11429060605112284 -1.7782081098021825 -1.8321485527983659 -2.524348258896755 0.4052265691144748 -27.131000906118363 -10.18333399897235
97.56865982909879 4.538545677180943 -0.9045382284248986 -1.1125374146653182 -1.5832272003954808 -2.600935416506429 0.4819115019832978 -27.12472025039902 -10.797143031918285
59.30310923357807 4.515712524549558 0.2121992148516032 -1.9012994651492356 -1.832766993781121 -2.2605769028238694 0.40078699627830355 -27.096851520182515 -10.157123817362251
84.93096558009871 3.689099671307011 -0.5877960349824369 -0.47869973737546956 -1.681542880875719 -2.181409006871387 0.09081437250242133 -27.07495614566025 -9.125281730495606
131.85311402653596 3.4693470176435275 -0.18382476821251736 -1.028138141117747 -1.9847438911619772 -2.2718518499344857 0.03676530962505002 -27.053657499512013 -9.018913399905392
129.98958380489748 4.992207604944211 -0.9423100832842763 -1.3756903217824197 -1.5920174170188592 -2.593524998764598 0.39077751989873416 -27.04938651189948 -10.100435533199134
