luminosity_distance KNtimeshift inclination_EM log10_n0 p log10_epsilon_e log10_epsilon_B Ebv log10_E0 thetaCore thetaWing ksiN L0 dL b q ts log_likelihood log_prior
106.35994899937026 -0.7003411598937341 0.14135230341201238 -0.15132271128101404 2.1374131329257025 -0.8191008056071967 -2.346067256853114 0.1724787308363205 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -14.38138924403717 -11.453251835778868
144.45866364857585 -0.6019274262260352 0.12853739264564512 -0.19144460818519526 2.5550871069375196 -0.5243282180600302 -0.5318566768024571 0.273104740567279 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -12.362887489517819 -11.83754734699857
177.50754684427955 -0.758398120355491 0.09927173566682233 -2.145470577109362 2.354543339280529 -1.113488108185814 -0.4050064001086664 0.15031414791681966 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -11.443329779991812 -11.751016007001937
119.94399428367615 -1.6359990239143372 0.08690538261064544 -1.1578119993209839 2.994382321834564 -0.15136635303497314 -0.8651536703109741 0.39310852525234224 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -10.649313774135063 -12.739868888521267
174.13650087836032 -1.6614857952966666 0.17529298067262333 0.26423705076977466 2.765681523946274 -0.21688202674088686 -1.8815785126620452 0.006379634685539422 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -10.48928621028955 -10.892480335835746
118.94616425366411 -1.3405335490466632 0.180726271984815 -0.7325221796071686 2.444275984081371 -0.34296610113226267 -2.4775364676724134 0.31745114916404044 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -10.48662751116936 -11.659845702655865
128.55831414141923 -1.7883529540951386 0.09836590352195083 -1.9195839972248039 2.374359156951056 -0.9984405938601695 -1.065036427668196 0.23760887222081561 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -10.445728157326108 -11.991854705567977
178.30837224704743 -0.4836440137847773 0.1252517804428767 -1.3758462242488856 2.9842670274275296 -0.314316950439939 -0.9435270733890966 0.08107449449570585 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -10.345863545599453 -11.367625846208897
135.06851049239953 0.08782949611646407 0.11731946524304193 -0.1855008797638149 2.356804132427607 -0.36437916127739545 -0.7188931451263856 0.2723623289876578 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -10.334852618231931 -11.925928923317963
108.70888829231262 -0.7909674644470215 0.11347514777828492 -2.3681437969207764 2.585983157157898 -0.5135423541069031 -0.9462286233901978 0.08645742137432098 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -10.23961080191268 -11.476915323432463
