Nested Sampling Global Log-Evidence           :   -0.143601676250788710E+02  +/-    0.698341151791448261E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.143601676250788710E+02 +/-    0.698341151791448261E-01
Local Log-Evidence   -0.143601676250788710E+02 +/-    0.698341151791448261E-01

Dim No.       Mean        Sigma
   1    0.882929758885749472E+01    0.913611674288819953E+00
   2    0.385097802842882047E+02    0.848345625128158964E+01
   3    0.592225737703696131E+00    0.149041996569097585E+00
   4   -0.174848779203265092E+01    0.192837530565129367E+00
   5   -0.261703883554946071E+01    0.223851850840792066E+00
   6   -0.211552549178509297E+01    0.204627444571294503E+00
   7    0.300833342834657957E+00    0.157549642200887574E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.964594303879415449E+01
   2    0.481672876820399551E+02
   3    0.782585837935632300E+00
   4   -0.185220572031184849E+01
   5   -0.283801587978618430E+01
   6   -0.185160479591609417E+01
   7    0.405407425856598835E+00

MAP Parameters
Dim No.        Parameter
   1    0.964594303879415449E+01
   2    0.481672876820399551E+02
   3    0.782585837935632300E+00
   4   -0.185220572031184849E+01
   5   -0.283801587978618430E+01
   6   -0.185160479591609417E+01
   7    0.405407425856598835E+00
