luminosity_distance KNphi inclination_EM timeshift log10_mej_dyn log10_mej_wind Ebv log_likelihood log_prior
5.05241210337625 19.547241364436246 0.5809761805181145 -1.6511002287735297 -2.7931340202928094 -1.939648615096081 0.0 -39.47375291631513 -9.753717949337222
7.2455947203063635 31.767976650038758 0.39639257289475816 -1.3925743278738472 -2.825900361083533 -2.1564230724009708 0.0 -39.10814882173545 -10.105446624228062
9.541945615468183 49.645004565492684 0.38519430259706844 -1.2720098723732551 -2.2883486075573973 -1.6781880511239167 0.0 -37.83044392850501 -10.132629989813541
9.58744975668963 32.288078991313654 0.6885807312641773 -1.8358036246061165 -2.5284289200639605 -1.2310613947537206 0.0 -37.82954599063851 -9.607204580226515
7.001551286488235 22.937069254154636 0.3602137702271603 -1.582166087913755 -2.9482069725024025 -2.260080844232215 0.0 -37.74970994548315 -10.196547610086785
6.599538114507089 44.870911220129955 0.5685274288929337 -1.1997851008060305 -2.8671177235192 -2.1728516906296984 0.0 -37.332910872403374 -9.77293892793655
5.4517257892646365 49.598460698909825 0.2738578569453333 -1.3868477419600727 -2.8578501744316442 -2.8727550205549974 0.0 -37.12546343513205 -10.461447183675968
5.440917609061566 35.35999648201242 0.22946045956799643 -1.7382839501970133 -2.5218772398826617 -2.679209110525404 0.0 -37.08319987608847 -10.634585377740216
4.8143733154453 34.74106253238898 0.2585521781250089 -1.588128584958835 -2.7876427287088346 -2.9991530008006437 0.0 -36.660525864343064 -10.51759424709292
7.780431967828506 30.51132340531059 0.15646576431078274 -1.8779313077597177 -2.202871975852884 -1.8319789452718727 0.0 -36.592231983845906 -11.012771662601395
5.628215226474678 20.882302005152646 0.5972262264704675 -1.7440300393865462 -2.6899113688482466 -2.7870466127755185 0.0 -36.588916034139835 -9.729399071370565
4.360322435123632 20.9433364313672 0.4529092498728378 -1.7500163239585758 -2.998384401214561 -2.31744138869283 0.0 -36.53899567971702 -9.980258176788357
9.921180490261257 43.8927068500728 0.6373817017421475 -1.5194330097538193 -1.829119889141671 -1.4207362233245628 0.0 -36.33405644221779 -9.672807148553694
9.743656532891038 29.037429586071802 0.5710568193279871 -1.436362509028351 -2.6476877860084276 -1.7773075534135843 0.0 -36.31309723139044 -9.768990913980748
5.828909729360801 33.3546594103468 0.4811637986083322 -1.930307933389439 -2.4942022238717647 -2.2219751902878153 0.0 -36.276287957103655 -9.924206220511977
6.892728866961282 22.75906185728332 0.7395324399315701 -1.659739447092837 -2.567524872132698 -1.682993274511568 0.0 -36.25182675903709 -9.548380415443006
7.45222839057285 44.73254786830788 0.39939849138890476 -1.948215187250819 -1.5829183835436031 -1.7168731639404209 0.0 -36.19898638653841 -10.09829499934467
7.463661004540955 27.399474339346938 0.7197028816650458 -1.7188108513051428 -2.3136963440752907 -1.6172050631704231 0.0 -36.06989767976768 -9.570557079270657
4.876159192076988 38.778384498371665 0.7616301004787043 -1.4136048971602082 -2.9513209503842024 -2.021626722652343 0.0 -35.98573934703163 -9.524685763829183
8.664340910222947 38.9537687032642 0.7215710078011565 -1.646391791512032 -1.9593670200697486 -1.6572392703758339 0.0 -35.852825768537514 -9.568429845067417
6.8519852211656325 40.58847510162265 0.5383729689283253 -1.495806466071309 -2.6571054401146545 -1.8278718525572573 0.0 -35.793046954840214 -9.821756808954845
6.702604846313731 40.87124562603534 0.6989799585817192 -1.9413525984416504 -1.6201614118975385 -1.5557360264460192 0.0 -35.644913236417665 -9.594700897223323
9.018334662298649 36.40499812993343 0.41014287121897913 -1.809731364732715 -2.0964271350492885 -1.8053558917057866 0.0 -35.63167293891017 -10.0732148360443
4.635076963727534 41.77436634162902 0.2365848582112111 -1.8514581652576836 -2.4913636799240786 -2.6524047892572633 0.0 -35.62797792911445 -10.604564547077771
4.644340038184823 32.77648326780206 0.6901896812037048 -1.841207280403272 -2.535743464388574 -2.418452348635025 0.0 -35.576042365135926 -9.605252687901949
6.100164296416888 19.41935251132134 0.4753440263804537 -1.9092366833619565 -2.775093500159386 -2.074969699613938 0.0 -35.44134997260978 -9.935432922963944
6.774994279076534 33.53219503310753 0.7145044588991983 -1.7690371241702356 -2.2961442456824033 -2.0795297384173432 0.0 -35.40977225153741 -9.576518901457586
5.633968905893799 43.0339429600714 0.6942746375015684 -1.988412994954571 -2.707590543022745 -2.3372757675665943 0.0 -35.288137953681705 -9.600325668924054
4.657606985149915 34.668532332530965 0.48136517095659237 -1.6996772059469096 -2.971288468143144 -2.225311757879106 0.0 -35.22787087403883 -9.923820611582773
6.287991152293104 45.68668328367394 0.5085121652727934 -1.4398505560408812 -2.7941616245885257 -1.959288765434704 0.0 -35.21728611708905 -9.873511295039528
4.723375783627114 44.64237277292232 0.6944841297567462 -1.6805514674628124 -2.5240997291606067 -1.9854668317546147 0.0 -35.21153127376082 -9.600074094684622
5.29418096409716 33.88014676004788 0.6079755070220041 -1.6502459925988915 -2.9309427143817737 -2.7247600760366857 0.0 -35.152092392109935 -9.713773781359894
6.607342982809235 25.651264545796927 0.6866002853669843 -1.8839217721774701 -2.4223765640881347 -1.9723857855100937 0.0 -35.14693030356696 -9.609615956755515
8.108408171039649 39.90392856644824 0.7346954402398554 -1.6527079774504154 -2.919463763211898 -1.3236812556127362 0.0 -35.125723743643924 -9.553708638695387
7.635907197685989 43.48235165373325 0.7224045325350789 -1.7057001044792321 -2.5810794602390406 -2.0418767912723306 0.0 -35.08099907172556 -9.567483293337734
9.257534211290519 27.417818502510467 0.6363649709774363 -1.6845474632435313 -2.805185519385427 -1.8302320838029613 0.0 -35.057809621085234 -9.674181675578268
8.251866372747596 27.39714340741257 0.4652483465345052 -1.7813448606550852 -2.6309909878997266 -1.8477141993518262 0.0 -35.05697594395085 -9.955293893902315
