luminosity_distance beta log10_kappa_r timeshift log10_vej log10_mej Ebv log_likelihood log_prior
99.23395675747386 4.586832323604989 -0.8681756718065177 -0.5370992884208123 -1.0854065360618719 -1.9668522173421266 0.0 -35.18091812819763 -10.203592144986466
43.43563101006726 2.668430136380914 -0.051573611188713064 -1.0942515714320684 -1.8065357043457986 -1.30962764212584 0.0 -34.89095784539569 -10.203592144986466
67.69406572871644 1.9004720740079235 -0.6012072622590393 0.5762578944127288 -0.9863685897787264 -0.8589594853426323 0.0 -34.788881101751066 -10.203592144986466
65.7663416485139 2.997443790643751 -0.27873082312186803 -1.071600729448988 -1.583216640237293 -0.5144809278319142 0.0 -34.269754182394685 -10.203592144986466
117.42245552512018 4.43653439967421 -0.7186247294882233 -0.8197611520839958 -1.477825836842924 -1.0804175814405899 0.0 -34.0534286247001 -10.203592144986466
14.243684877511825 2.8301857716632766 0.5918703596535566 -1.2929880140564283 -1.1817631126471075 -0.5977036212740061 0.0 -34.0500684123274 -10.203592144986466
51.66311432078208 1.495091173638784 -0.811551993712627 0.025028795392664893 -0.7780437311825317 -0.712003897280622 0.0 -33.31744147743928 -10.203592144986466
98.38912829152004 3.8852002910896672 -0.3366339063241297 -0.31666763096559647 -1.3848136765817902 -1.8113714529443037 0.0 -33.02523529942498 -10.203592144986466
40.29995162822673 3.2246965150809737 0.1326048475182635 -1.2444038446541077 -1.7129402726758214 -0.8062938162638633 0.0 -32.59144993121273 -10.203592144986466
47.846901416778564 4.35041356086731 0.7977672219276428 -1.8127961158752441 -1.785523682832718 -1.2052503526210785 0.0 -32.34489193884684 -10.203592144986466
89.81753959394587 4.387852814972549 -0.26878924693264017 -1.7505734212991315 -1.319581547943761 -1.9917172604107862 0.0 -32.21187522153121 -10.203592144986466
161.0201333495038 4.538542484870744 0.20982811430764814 -1.6681865180327078 -1.8972038071131443 -0.5700144212600926 0.0 -32.190727706181015 -10.203592144986466
52.861441766407324 1.459276536577311 -0.9646613732081303 -0.6322291915383036 -1.6348256716869738 -1.7265634031444557 0.0 -32.097413299907636 -10.203592144986466
64.9517606328952 1.1839347916009995 -0.7806981391089005 0.6422634067435729 -1.6135116953941462 -0.906198655879412 0.0 -32.075779788043846 -10.203592144986466
150.51924490716482 4.353670670749666 -0.11234287999698933 -1.299171576605764 -1.4285955144523759 -2.3259227905175384 0.0 -31.916693615935365 -10.203592144986466
97.63341451736139 2.58822781055577 -0.7711731405112375 -0.45472970395110845 -1.1208322152879597 -2.5143094554491645 0.0 -31.883317808689153 -10.203592144986466
62.94772223059656 2.1821728945427066 -0.08798180582480808 -0.7528911774672116 -1.367072647909069 -2.795663922495022 0.0 -31.876265967606464 -10.203592144986466
169.17196482604788 2.9773818250243633 -0.8963711144920761 -1.1582183844324545 -1.6697163372038069 -1.139279093249403 0.0 -31.833973960256234 -10.203592144986466
52.942890790119435 1.5487891868918557 -0.9861575658026254 -1.4315936012728367 -1.6955703139769551 -0.83104045273235 0.0 -31.75582408227739 -10.203592144986466
95.23199190643015 3.3717534341918487 -0.5199479139507763 -0.601278358027717 -1.1805222363742573 -2.6005557764704896 0.0 -31.74196264638033 -10.203592144986466
78.24450813984184 4.715650064849459 0.6107957539149835 -0.7107809308169746 -1.458471056416328 -2.2668388264609196 0.0 -31.71623516117377 -10.203592144986466
38.62116599347477 3.9908165310689734 0.6793300812759906 -1.0897110400848322 -1.883663045351616 -0.8923086237248401 0.0 -31.69702050250602 -10.203592144986466
83.3028556569319 4.115685318879908 0.3253733136320607 -1.0765718500443116 -1.8719124420259494 -0.9215601139480256 0.0 -31.618268359988114 -10.203592144986466
