luminosity_distance beta log10_kappa_r timeshift log10_vej log10_mej Ebv log_likelihood log_prior
179.88508949104954 3.896859538849068 0.0896159392910969 -1.78143994624581 -1.9762739805104372 -1.2587032385694472 0.0 -26.92953891752795 -10.203592144986466
53.59223488839269 2.9404410843988993 -0.3325957123006985 -0.5341274151841569 -1.477979829094064 -1.7496012010432858 0.0 -25.765500976811452 -10.203592144986466
28.627967834472656 3.1896862983703613 -0.03140372037887573 -0.7700596451759338 -1.1460345387458801 -0.9643896222114563 0.0 -25.687851741550126 -10.203592144986466
59.09493263599362 3.9581327495743652 0.39859990346582586 -0.25016929681832045 -1.3645980636822101 -2.6067274826892763 0.0 -25.447405832758125 -10.203592144986466
82.60054531913399 3.4447405463708196 -0.541000128257552 -0.6015867309696432 -1.3181313282303553 -2.1832716113479456 0.0 -24.671499385543825 -10.203592144986466
62.831711769104004 4.4000630378723145 0.9534059762954712 -1.173867106437683 -1.8633558452129364 -1.685234785079956 0.0 -24.647440886460036 -10.203592144986466
16.051694536204064 3.3551105055982897 1.5510906855906876 -1.4908284732034705 -1.9086649813292342 -2.2665224003763966 0.0 -24.151337746628812 -10.203592144986466
61.823911167956446 3.6349724531742456 0.5010783931114817 -0.8275340310319312 -1.794891210981898 -0.6474326641463231 0.0 -24.12664423700758 -10.203592144986466
24.81994499245451 3.315965123336895 1.4899750989937308 -1.0376820968294291 -1.9008928134712513 -2.6045605417774333 0.0 -24.10346149623152 -10.203592144986466
62.08725572669627 4.1865258330878055 -0.5091282689245995 0.1723421703719672 -1.0565386353919526 -0.7561334406008053 0.0 -23.97389733148542 -10.203592144986466
74.7262528220079 1.2884776484235199 -0.7243666838474218 -1.8937803974131069 -1.7053294481521424 -2.864270250674074 0.0 -23.919991961024735 -10.203592144986466
128.44740111461107 2.9480998521067816 -0.025035197589031277 -1.47116629096376 -1.6578814306697938 -2.012690137625406 0.0 -23.75441348460124 -10.203592144986466
130.38087375383253 4.120597825463958 -0.859388092880026 -1.872969960198736 -1.3841210436201592 -1.5876127076068762 0.0 -23.702098061246943 -10.203592144986466
152.34035709283583 4.787260769937385 -0.01896561589270984 -1.2427523135882383 -1.531981583509236 -1.3833824499631535 0.0 -23.673648006365994 -10.203592144986466
141.21535070183774 4.859055384881037 0.11716342441862171 -1.5399590850557223 -1.3901043073560564 -2.9878772543754404 0.0 -23.6682355396414 -10.203592144986466
168.08220692960074 4.859107789591476 -0.555248253544804 -1.9820688475852768 -1.634115677428667 -1.066122381027534 0.0 -23.53820944522439 -10.203592144986466
69.55150266297531 4.0620578447608455 -0.6500574447823673 -1.3108951231448482 -1.3724447438400778 -0.6719520508500416 0.0 -23.51548337540391 -10.203592144986466
36.27537665287265 3.375215813215445 -0.05744056680298626 -0.7387140423173411 -0.6096847234136749 -0.7409203464086662 0.0 -23.448059810064102 -10.203592144986466
60.70721975799774 3.819824196897836 -0.341922745540582 -0.18243640135351313 -1.2919645614680895 -1.4713431621127806 0.0 -23.39795202663223 -10.203592144986466
150.54194032111207 4.585299869179557 -0.7832343596206175 -0.6654783731805909 -0.9622089248754142 -2.6419834837092875 0.0 -23.332352838100658 -10.203592144986466
84.95150439716087 4.528118464106507 -0.6326233958702852 -0.4806817297365933 -1.3372647711229702 -0.954740454423241 0.0 -23.306926565043334 -10.203592144986466
92.11911651219172 3.770036167927163 0.1449288768635031 -1.744812306927365 -1.9663585508953254 -0.8536543711382087 0.0 -23.25519692875625 -10.203592144986466
120.29141428418244 3.727274948144589 -0.08814362351939031 -1.6609700572232189 -1.431374473752394 -2.922397944500875 0.0 -23.253760559696257 -10.203592144986466
186.8329948605605 4.122693867363266 -0.8114546692176791 -1.4669615572691528 -1.5474214950829217 -1.4732325819749112 0.0 -23.233148943711456 -10.203592144986466
83.30341391306709 2.575049810689909 -0.09346900832128924 -0.6103678546360707 -1.8016247259640739 -1.7778520285645905 0.0 -23.231140107580877 -10.203592144986466
46.59857295277439 1.8152736113707064 -0.735005587437379 -0.35336345116629997 -1.6462605751287784 -1.2233508880977355 0.0 -23.212190488994434 -10.203592144986466
