Nested Sampling Global Log-Evidence           :   -0.106671038174806885E+02  +/-    0.546424527988410499E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.106671038174806885E+02 +/-    0.546424527988410499E-01
Local Log-Evidence   -0.106671038174806885E+02 +/-    0.546424527988410499E-01

Dim No.       Mean        Sigma
   1    0.825189310677007271E+01    0.114661840337917353E+01
   2    0.358281535097820623E+02    0.914041477799801960E+01
   3    0.541475464794541894E+00    0.168662937902020887E+00
   4   -0.781094822315986925E-01    0.533670889983484664E+00
   5   -0.266476768814500220E+01    0.346054476361662589E+00
   6   -0.108703803174414726E+01    0.607551701376099040E+00
   7    0.275360084439005948E+00    0.157005109001584070E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.931591867265722584E+01
   2    0.403207902734233059E+02
   3    0.211395877231138840E+00
   4    0.142150123701526354E+00
   5   -0.269928104933249058E+01
   6   -0.517774958940780294E+00
   7    0.123207131908924822E+00

MAP Parameters
Dim No.        Parameter
   1    0.931591867265722584E+01
   2    0.403207902734233059E+02
   3    0.211395877231138840E+00
   4    0.142150123701526354E+00
   5   -0.269928104933249058E+01
   6   -0.517774958940780294E+00
   7    0.123207131908924822E+00
