luminosity_distance KNtimeshift inclination_EM log10_n0 p log10_epsilon_e log10_epsilon_B Ebv log10_E0 thetaCore thetaWing ksiN L0 dL b q ts log_likelihood log_prior
168.02650068610757 0.5901884258909189 0.041710128496925444 0.6059123003250071 2.1149044013900062 -0.15886157160751946 -2.286948034215029 0.3861758546335382 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -7.601525312190914 -13.43503756947928
198.14022198930815 -1.5519588195291272 0.08159812475170541 -0.9712839942998364 2.120272791640992 -0.2551654214148349 -2.3535038709146248 0.39770874308384585 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -7.251235596197011 -12.828726121636963
183.90142917633057 0.01532745361328125 0.08550075733602443 1.2999236583709717 2.0366645455360413 -0.2502779960632324 -0.09341776371002197 0.18382445454597474 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -6.786577863810922 -11.98264847147335
115.87849127493776 0.8174084888839603 0.08829294464287536 -0.7918004736088777 2.936416725408047 -0.40443488516101267 -2.9691172315893373 0.24722189551427506 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -6.655792442130539 -12.12870898006153
193.39452069148803 -0.09561036415837698 0.10117809582151854 -0.8626912483343765 2.8702022328201413 -0.23120857881945422 -1.7098795160184745 0.2307560393819178 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -6.651690510347056 -11.943497934068215
152.0142415332616 -1.4085319921845691 0.12852770526770316 0.7034973804252642 2.321082388455175 -0.6433802170849026 -2.904474518868432 0.010622693972383176 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -6.564271319409695 -11.207947357697227
113.05852106879587 -1.0188875878051527 0.15625842607969428 -0.19259514068889816 2.5475628522877773 -0.24177009280348738 -0.8401639285783808 0.08203116110103563 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -6.540500815391484 -11.149846328636308
159.19739898671037 -0.22128230018844963 0.18437265297094002 -0.9070309171310451 2.28921536611516 -0.6155803930938131 -1.2632818906576797 0.3343691248216852 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -6.309558074069788 -11.708755205757207
126.14917748088389 0.031101201596307693 0.19552328815818387 2.143625379645952 2.7715347683826566 -0.7958579627508895 -0.5666043516165562 0.1378239435426606 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -6.287248390491284 -11.04877184870985
190.06017516204213 -0.31469577352504774 0.18014729660747603 1.9300984592581933 2.7832149092035205 -0.5166039738230372 -0.4857133832817526 0.191361593383755 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -6.2444024162755305 -11.261182315643628
